ElapsedTime(s),Battery(%)
145.398,88.3793
145.498,88.3826
145.598,88.3859
145.698,88.3892
145.798,88.3925
145.899,88.3958
145.999,88.3991
146.098,88.4024
146.198,88.4057
146.298,88.409
146.398,88.4123
146.498,88.4156
146.598,88.4189
146.698,88.4223
146.799,88.4256
146.899,88.4289
146.998,88.4322
147.099,88.4355
147.198,88.4388
147.298,88.4421
147.398,88.4454
147.498,88.4487
147.598,88.452
147.699,88.4553
147.798,88.4586
147.898,88.4619
147.998,88.4653
148.098,88.4686
148.198,88.4719
148.298,88.4752
148.398,88.4785
148.498,88.4818
148.599,88.4851
148.698,88.4884
148.798,88.4917
148.898,88.495
148.999,88.4983
149.099,88.5016
149.198,88.5048
149.298,88.5081
149.398,88.5114
149.499,88.5147
149.599,88.518
149.698,88.5213
149.798,88.5246
149.898,88.5279
149.998,88.5312
150.099,88.5345
150.199,88.5379
150.299,88.5412
150.399,88.5445
150.499,88.5478
150.599,88.5511
150.699,88.5544
150.799,88.5577
150.899,88.561
150.998,88.5643
151.099,88.5676
151.199,88.5709
151.299,88.5742
151.399,88.5775
151.499,88.5809
151.599,88.5842
151.698,88.5875
151.798,88.5908
151.899,88.5941
151.999,88.5974
152.099,88.6007
152.199,88.604
152.299,88.6073
152.399,88.6106
152.498,88.6139
152.599,88.6172
152.699,88.6205
152.799,88.6238
152.898,88.6271
152.998,88.6305
153.098,88.6338
153.199,88.6371
153.299,88.6404
153.399,88.6437
153.498,88.647
153.598,88.6503
153.698,88.6536
153.799,88.6569
153.898,88.6602
153.999,88.6635
154.099,88.6668
154.199,88.6701
154.299,88.6735
154.398,88.6768
154.498,88.6801
154.599,88.6834
154.699,88.6867
154.799,88.69
154.899,88.6933
154.998,88.6966
155.098,88.6999
155.199,88.7032
155.299,88.7065
155.399,88.7098
155.499,88.7131
155.599,88.7165
155.699,88.7198
155.799,88.7231
155.899,88.7264
155.999,88.7297
156.099,88.733
156.199,88.7363
156.299,88.7396
156.399,88.7429
156.499,88.7462
156.599,88.7495
156.699,88.7528
156.799,88.7561
156.899,88.7595
156.999,88.7628
157.099,88.7661
157.199,88.7694
157.299,88.7727
157.399,88.776
157.499,88.7793
157.599,88.7826
157.698,88.7859
157.799,88.7892
157.899,88.7925
157.999,88.7958
158.099,88.7991
158.199,88.8024
158.299,88.8058
158.399,88.8091
158.499,88.8124
158.598,88.8157
158.699,88.819
158.799,88.8223
158.899,88.8256
158.999,88.8289
159.099,88.8322
159.198,88.8355
159.298,88.8388
159.399,88.8421
159.499,88.8454
159.599,88.8488
159.699,88.8521
159.799,88.8554
159.899,88.8587
159.999,88.862
160.099,88.8653
160.199,88.8686
160.299,88.8719
160.399,88.8752
160.499,88.8785
160.599,88.8818
160.699,88.8851
160.799,88.8884
160.899,88.8918
160.999,88.8951
161.099,88.8984
161.199,88.9017
161.299,88.905
161.399,88.9083
161.499,88.9116
161.599,88.9149
161.698,88.9182
161.798,88.9215
161.899,88.9248
161.999,88.9281
162.099,88.9314
162.199,88.9348
162.298,88.9381
162.399,88.9414
162.499,88.9447
162.599,88.948
162.699,88.9513
162.799,88.9546
162.899,88.9579
162.999,88.9612
163.098,88.9645
163.199,88.9678
163.299,88.9711
163.399,88.9744
163.499,88.9777
163.599,88.981
163.699,88.9844
163.799,88.9877
163.899,88.991
163.999,88.9943
164.099,88.9976
164.199,89.0009
164.298,89.0042
164.399,89.0075
164.499,89.0108
164.599,89.0141
164.699,89.0174
164.799,89.0207
164.899,89.024
164.999,89.0274
165.099,89.0307
165.199,89.034
165.299,89.0373
165.399,89.0406
165.499,89.0439
165.599,89.0472
165.699,89.0505
165.799,89.0538
165.899,89.0571
165.999,89.0604
166.099,89.0637
166.199,89.067
166.299,89.0704
166.399,89.0737
166.499,89.077
166.599,89.0803
166.699,89.0836
166.799,89.0869
166.899,89.0902
166.999,89.0935
167.099,89.0968
167.199,89.1001
167.299,89.1034
167.399,89.1067
167.499,89.11
167.599,89.1134
167.699,89.1167
167.799,89.12
167.899,89.1233
167.999,89.1266
168.099,89.1299
168.199,89.1332
168.299,89.1365
168.399,89.1398
168.499,89.1431
168.599,89.1464
168.699,89.1497
168.799,89.153
168.899,89.1563
168.999,89.1597
169.099,89.163
169.199,89.1663
169.299,89.1696
169.399,89.1729
169.499,89.1762
169.599,89.1795
169.699,89.1828
169.799,89.1861
169.899,89.1894
169.999,89.1927
170.099,89.196
170.199,89.1993
170.299,89.2027
170.399,89.206
170.499,89.2093
170.599,89.2126
170.699,89.2159
170.799,89.2192
170.899,89.2225
170.999,89.2258
171.099,89.2291
171.199,89.2324
171.299,89.2357
171.399,89.239
171.499,89.2423
171.599,89.2457
171.699,89.249
171.799,89.2523
171.899,89.2556
171.999,89.2589
172.099,89.2622
172.199,89.2655
172.299,89.2688
172.399,89.2721
172.499,89.2754
172.599,89.2787
172.699,89.282
172.799,89.2853
172.899,89.2887
172.999,89.292
173.099,89.2953
173.199,89.2986
173.299,89.3019
173.399,89.3052
173.499,89.3085
173.599,89.3118
173.699,89.3151
173.799,89.3184
173.899,89.3217
173.999,89.3249
174.099,89.3282
174.199,89.3315
174.299,89.3348
174.399,89.3381
174.499,89.3414
174.599,89.3447
174.699,89.348
174.799,89.3513
174.899,89.3546
174.999,89.3579
175.099,89.3612
175.199,89.3646
175.299,89.3679
175.399,89.3712
175.499,89.3745
175.599,89.3778
175.699,89.3811
175.799,89.3844
175.899,89.3877
175.999,89.391
176.099,89.3943
176.199,89.3976
176.299,89.4009
176.399,89.4042
176.499,89.4075
176.599,89.4109
176.699,89.4142
176.799,89.4175
176.899,89.4208
176.999,89.4241
177.099,89.4274
177.199,89.4307
177.299,89.434
177.399,89.4373
177.499,89.4406
177.599,89.4439
177.699,89.4472
177.799,89.4505
177.899,89.4539
177.999,89.4572
178.099,89.4605
178.199,89.4638
178.299,89.4671
178.399,89.4704
178.499,89.4737
178.599,89.477
178.699,89.4803
178.799,89.4836
178.899,89.4869
178.999,89.4902
179.099,89.4935
179.199,89.4969
179.299,89.5002
179.399,89.5035
179.499,89.5068
179.599,89.5101
179.699,89.5134
179.799,89.5167
179.899,89.52
179.999,89.5233
180.099,89.5266
180.199,89.5299
180.299,89.5332
180.399,89.5365
180.499,89.5399
180.599,89.5432
180.699,89.5465
180.799,89.5498
180.899,89.5531
180.999,89.5564
181.099,89.5597
181.199,89.563
181.299,89.5663
181.399,89.5696
181.499,89.5729
181.599,89.5762
181.699,89.5795
181.799,89.5828
181.899,89.5862
181.999,89.5895
182.099,89.5928
182.199,89.5961
182.299,89.5994
182.399,89.6027
182.499,89.606
182.599,89.6093
182.699,89.6126
182.799,89.6159
182.899,89.6192
182.999,89.6225
183.099,89.6258
183.199,89.6291
183.299,89.6325
183.399,89.6358
183.499,89.6391
183.599,89.6424
183.699,89.6457
183.799,89.649
183.899,89.6523
183.999,89.6556
184.099,89.6589
184.199,89.6622
184.299,89.6655
184.399,89.6688
184.499,89.6722
184.599,89.6755
184.699,89.6788
184.799,89.6821
184.899,89.6854
184.999,89.6887
185.099,89.692
185.199,89.6953
185.299,89.6986
185.399,89.7019
185.499,89.7052
185.599,89.7085
185.699,89.7118
185.799,89.7152
185.899,89.7185
185.999,89.7218
186.099,89.7251
186.199,89.7284
186.299,89.7317
186.399,89.735
186.499,89.7383
186.599,89.7416
186.699,89.7449
186.799,89.7482
186.899,89.7515
186.999,89.7548
187.099,89.7581
187.199,89.7614
187.299,89.7648
187.399,89.7681
187.499,89.7714
187.599,89.7747
187.699,89.778
187.799,89.7813
187.899,89.7846
187.999,89.7879
188.099,89.7912
188.199,89.7945
188.299,89.7978
188.399,89.8011
188.499,89.8044
188.599,89.8078
188.699,89.8111
188.799,89.8144
188.899,89.8177
188.999,89.821
189.099,89.8243
189.199,89.8276
189.299,89.8309
189.399,89.8342
189.499,89.8375
189.599,89.8408
189.699,89.8441
189.799,89.8474
189.899,89.8508
189.999,89.8541
190.099,89.8574
190.199,89.8607
190.299,89.864
190.399,89.8673
190.499,89.8706
190.599,89.8739
190.699,89.8772
190.799,89.8805
190.899,89.8838
190.999,89.8871
191.099,89.8904
191.199,89.8938
191.299,89.8971
191.399,89.9004
191.499,89.9037
191.599,89.907
191.699,89.9103
191.799,89.9136
191.899,89.9169
191.999,89.9202
192.099,89.9235
192.199,89.9268
192.299,89.9301
192.399,89.9334
192.499,89.9367
192.599,89.9401
192.699,89.9434
192.799,89.9467
192.899,89.95
192.999,89.9533
193.099,89.9566
193.199,89.9599
193.299,89.9632
193.399,89.9665
193.499,89.9698
193.599,89.9731
193.699,89.9764
193.799,89.9797
193.899,89.983
193.999,89.9864
194.099,89.9897
194.199,89.993
194.299,89.9963
194.399,89.9996
194.499,90.0015
194.599,90.0031
194.699,90.0048
194.799,90.0064
194.899,90.008
194.999,90.0097
195.099,90.0113
195.199,90.013
195.299,90.0146
195.399,90.0162
195.499,90.0179
195.599,90.0195
195.699,90.0212
195.799,90.0228
195.899,90.0244
195.999,90.0261
196.099,90.0277
196.199,90.0294
196.299,90.031
196.399,90.0327
196.499,90.0343
196.599,90.0359
196.699,90.0376
196.799,90.0392
196.899,90.0409
196.999,90.0425
197.099,90.0441
197.199,90.0458
197.299,90.0474
197.399,90.0491
197.499,90.0507
197.599,90.0523
197.699,90.054
197.799,90.0556
197.899,90.0572
197.999,90.0588
198.099,90.0605
198.199,90.0621
198.299,90.0638
198.399,90.0654
198.499,90.067
198.599,90.0687
198.699,90.0703
198.799,90.072
198.899,90.0736
198.999,90.0752
199.099,90.0769
199.199,90.0785
199.299,90.0802
199.399,90.0818
199.499,90.0834
199.599,90.0851
199.699,90.0867
199.799,90.0884
199.899,90.09
199.999,90.0916
200.099,90.0933
200.199,90.0949
200.299,90.0966
200.399,90.0982
200.499,90.0998
200.599,90.1015
200.699,90.1031
200.799,90.1048
200.899,90.1064
200.999,90.108
201.099,90.1097
201.199,90.1113
201.299,90.113
201.399,90.1146
201.499,90.1163
201.599,90.1179
201.699,90.1195
201.799,90.1212
201.899,90.1228
201.999,90.1245
202.099,90.1261
202.199,90.1277
202.299,90.1294
202.399,90.131
202.499,90.1327
202.599,90.1343
202.699,90.1359
202.799,90.1376
202.899,90.1392
202.999,90.1409
203.099,90.1425
203.199,90.1442
203.299,90.1458
203.399,90.1474
203.499,90.1491
203.599,90.1507
203.699,90.1524
203.799,90.154
203.899,90.1556
203.999,90.1573
204.099,90.1589
204.199,90.1606
204.299,90.1622
204.399,90.1638
204.499,90.1655
204.599,90.1671
204.699,90.1688
204.799,90.1704
204.899,90.172
204.999,90.1737
205.099,90.1753
205.199,90.177
205.299,90.1786
205.399,90.1802
205.499,90.1819
205.599,90.1835
205.699,90.1852
205.799,90.1868
205.899,90.1884
205.999,90.1901
206.099,90.1917
206.199,90.1934
206.299,90.195
206.399,90.1967
206.499,90.1983
206.599,90.1999
206.699,90.2016
206.799,90.2032
206.899,90.2049
206.999,90.2065
207.099,90.2081
207.199,90.2098
207.299,90.2114
207.399,90.2131
207.499,90.2147
207.599,90.2163
207.699,90.218
207.799,90.2196
207.899,90.2213
207.999,90.2229
208.099,90.2245
208.199,90.2262
208.299,90.2278
208.399,90.2295
208.499,90.2311
208.599,90.2327
208.699,90.2344
208.799,90.236
208.899,90.2377
208.999,90.2393
209.099,90.241
209.199,90.2426
209.299,90.2442
209.399,90.2459
209.499,90.2475
209.599,90.2492
209.699,90.2508
209.799,90.2524
209.899,90.2541
209.999,90.2557
210.099,90.2574
210.199,90.259
210.299,90.2606
210.399,90.2623
210.499,90.2639
210.599,90.2656
210.699,90.2672
210.799,90.2688
210.899,90.2705
210.999,90.2721
211.099,90.2738
211.199,90.2754
211.299,90.2771
211.399,90.2787
211.499,90.2803
211.599,90.282
211.699,90.2836
211.799,90.2853
211.899,90.2869
211.999,90.2885
212.099,90.2902
212.199,90.2918
212.299,90.2935
212.399,90.2951
212.499,90.2967
212.599,90.2984
212.699,90.3
212.799,90.3017
212.899,90.3033
212.999,90.3049
213.099,90.3066
213.199,90.3082
213.299,90.3099
213.399,90.3115
213.499,90.3131
213.599,90.3148
213.699,90.3164
213.799,90.3181
213.899,90.3197
213.999,90.3214
214.099,90.323
214.199,90.3246
214.299,90.3263
214.399,90.3279
214.499,90.3296
214.599,90.3312
214.699,90.3328
214.799,90.3345
214.899,90.3361
214.999,90.3378
215.099,90.3394
215.199,90.341
215.299,90.3427
215.399,90.3443
215.499,90.346
215.599,90.3476
215.699,90.3492
215.799,90.3509
215.899,90.3525
215.999,90.3542
216.099,90.3558
216.199,90.3575
216.299,90.3591
216.399,90.3607
216.499,90.3624
216.599,90.364
216.699,90.3657
216.799,90.3673
216.899,90.3689
216.999,90.3706
217.099,90.3722
217.199,90.3739
217.299,90.3755
217.399,90.3771
217.499,90.3788
217.599,90.3804
217.699,90.3821
217.799,90.3837
217.899,90.3853
217.999,90.387
218.099,90.3886
218.199,90.3903
218.299,90.3919
218.399,90.3935
218.499,90.3952
218.599,90.3968
218.699,90.3985
218.799,90.4001
218.899,90.4018
218.999,90.4034
219.099,90.405
219.199,90.4067
219.299,90.4083
219.399,90.41
219.499,90.4116
219.599,90.4132
219.699,90.4149
219.799,90.4165
219.899,90.4182
219.999,90.4198
220.099,90.4214
220.199,90.4231
220.299,90.4247
220.399,90.4264
220.499,90.428
220.599,90.4297
220.699,90.4313
220.799,90.4329
220.899,90.4346
220.999,90.4362
221.099,90.4379
221.199,90.4395
221.299,90.4411
221.399,90.4428
221.499,90.4444
221.599,90.4461
221.699,90.4477
221.799,90.4493
221.899,90.451
221.999,90.4526
222.099,90.4543
222.199,90.4559
222.299,90.4575
222.399,90.4592
222.499,90.4608
222.599,90.4625
222.699,90.4641
222.799,90.4657
222.899,90.4674
222.999,90.469
223.099,90.4707
223.199,90.4723
223.299,90.4739
223.399,90.4756
223.499,90.4772
223.599,90.4789
223.699,90.4805
223.799,90.4822
223.899,90.4837
223.999,90.4854
224.099,90.487
224.199,90.4886
224.299,90.4903
224.399,90.4919
224.499,90.4936
224.599,90.4952
224.699,90.4968
224.799,90.4985
224.899,90.5001
224.999,90.5018
225.099,90.5034
225.199,90.505
225.299,90.5067
225.399,90.5083
225.499,90.51
225.599,90.5116
225.699,90.5132
225.799,90.5149
225.899,90.5165
225.999,90.5182
226.099,90.5198
226.199,90.5214
226.299,90.5231
226.399,90.5247
226.499,90.5264
226.599,90.528
226.699,90.5297
226.799,90.5313
226.899,90.5329
226.999,90.5346
227.099,90.5362
227.199,90.5379
227.299,90.5395
227.399,90.5411
227.499,90.5428
227.599,90.5444
227.699,90.5461
227.799,90.5477
227.899,90.5493
227.999,90.551
228.099,90.5526
228.199,90.5543
228.299,90.5559
228.399,90.5575
228.499,90.5592
228.599,90.5608
228.699,90.5625
228.799,90.5641
228.899,90.5658
228.999,90.5674
229.099,90.569
229.199,90.5707
229.299,90.5723
229.399,90.574
229.499,90.5756
229.599,90.5772
229.699,90.5789
229.799,90.5805
229.899,90.5822
229.999,90.5838
230.099,90.5854
230.199,90.5871
230.299,90.5887
230.399,90.5904
230.499,90.592
230.599,90.5936
230.699,90.5953
230.799,90.5969
230.899,90.5986
230.999,90.6002
231.099,90.6018
231.199,90.6035
231.299,90.6051
231.399,90.6068
231.499,90.6084
231.599,90.6101
231.699,90.6117
231.799,90.6133
231.899,90.615
231.999,90.6166
232.099,90.6183
232.199,90.6199
232.299,90.6215
232.399,90.6232
232.499,90.6248
232.599,90.6265
232.699,90.6281
232.799,90.6297
232.899,90.6314
232.999,90.633
233.099,90.6347
233.199,90.6363
233.299,90.638
233.399,90.6396
233.499,90.6412
233.599,90.6429
233.699,90.6445
233.799,90.6462
233.899,90.6478
233.999,90.6494
234.099,90.6511
234.199,90.6527
234.299,90.6544
234.399,90.656
234.499,90.6576
234.599,90.6593
234.699,90.6609
234.799,90.6626
234.899,90.6642
234.999,90.6658
235.099,90.6675
235.199,90.6691
235.299,90.6708
235.399,90.6724
235.499,90.674
235.599,90.6757
235.699,90.6773
235.799,90.679
235.899,90.6806
235.999,90.6822
236.099,90.6839
236.199,90.6855
236.299,90.6872
236.399,90.6888
236.499,90.6905
236.599,90.6921
236.699,90.6937
236.799,90.6954
236.899,90.697
236.999,90.6987
237.099,90.7003
237.199,90.7019
237.299,90.7036
237.399,90.7052
237.499,90.7069
237.599,90.7085
237.699,90.7101
237.799,90.7118
237.899,90.7134
237.999,90.7151
238.099,90.7167
238.199,90.7184
238.299,90.72
238.399,90.7216
238.499,90.7233
238.599,90.7249
238.699,90.7266
238.799,90.7282
238.899,90.7298
238.999,90.7315
239.099,90.7331
239.199,90.7348
239.299,90.7364
239.399,90.738
239.499,90.7397
239.599,90.7413
239.699,90.743
239.799,90.7446
239.899,90.7462
239.999,90.7479
240.099,90.7495
240.199,90.7512
240.299,90.7528
240.399,90.7544
240.499,90.7561
240.599,90.7577
240.699,90.7594
240.799,90.761
240.899,90.7626
240.999,90.7643
241.099,90.7659
241.199,90.7676
241.299,90.7692
241.399,90.7709
241.499,90.7725
241.599,90.7741
241.699,90.7758
241.799,90.7774
241.899,90.7791
241.999,90.7807
242.099,90.7823
242.199,90.784
242.299,90.7856
242.399,90.7873
242.499,90.7889
242.599,90.7905
242.699,90.7922
242.799,90.7938
242.899,90.7955
242.999,90.7971
243.099,90.7987
243.199,90.8004
243.299,90.802
243.399,90.8037
243.499,90.8053
243.599,90.8069
243.699,90.8086
243.799,90.8102
243.899,90.8119
243.999,90.8135
244.099,90.8151
244.199,90.8168
244.299,90.8184
244.399,90.8201
244.499,90.8217
244.599,90.8234
244.699,90.825
244.799,90.8266
244.899,90.8283
244.999,90.8299
245.099,90.8316
245.199,90.8332
245.299,90.8348
245.399,90.8365
245.499,90.8381
245.599,90.8398
245.699,90.8414
245.799,90.843
245.899,90.8447
245.999,90.8463
246.099,90.848
246.199,90.8496
246.299,90.8513
246.399,90.8529
246.499,90.8545
246.599,90.8562
246.699,90.8578
246.799,90.8595
246.899,90.8611
246.999,90.8627
247.099,90.8644
247.199,90.866
247.299,90.8677
247.399,90.8693
247.499,90.8709
247.599,90.8726
247.699,90.8742
247.799,90.8759
247.899,90.8775
247.999,90.8791
248.099,90.8808
248.199,90.8824
248.299,90.8841
248.399,90.8857
248.499,90.8873
248.599,90.889
248.699,90.8906
248.799,90.8923
248.899,90.8939
248.999,90.8956
249.099,90.8971
249.199,90.8988
249.299,90.9004
249.399,90.902
249.499,90.9037
249.599,90.9053
249.699,90.907
249.799,90.9086
249.899,90.9102
249.999,90.9119
250.099,90.9135
250.199,90.9152
250.299,90.9168
250.399,90.9184
250.499,90.9201
250.599,90.9217
250.699,90.9234
250.799,90.925
250.899,90.9267
250.999,90.9283
251.099,90.9299
251.199,90.9316
251.299,90.9332
251.399,90.9349
251.499,90.9365
251.599,90.9381
251.699,90.9398
251.799,90.9414
251.899,90.9431
251.999,90.9447
252.099,90.9463
252.199,90.948
252.299,90.9496
252.399,90.9513
252.499,90.9529
252.599,90.9545
252.699,90.9562
252.799,90.9578
252.899,90.9595
252.999,90.9611
253.099,90.9627
253.199,90.9644
253.299,90.966
253.399,90.9677
253.499,90.9693
253.599,90.9709
253.699,90.9726
253.799,90.9742
253.899,90.9759
253.999,90.9775
254.099,90.9792
254.199,90.9808
254.299,90.9824
254.399,90.9841
254.499,90.9857
254.599,90.9874
254.699,90.989
254.799,90.9906
254.899,90.9923
254.999,90.9939
255.099,90.9956
255.199,90.9972
255.299,90.9988
255.399,91.0005
255.499,91.0021
255.599,91.0038
255.699,91.0054
255.799,91.007
255.899,91.0087
255.999,91.0103
256.099,91.012
256.199,91.0136
256.299,91.0152
256.399,91.0169
256.499,91.0185
256.599,91.0202
256.699,91.0218
256.799,91.0234
256.899,91.0251
256.999,91.0267
257.099,91.0284
257.199,91.03
257.299,91.0317
257.399,91.0333
257.499,91.0349
257.599,91.0366
257.699,91.0382
257.799,91.0399
257.899,91.0415
257.999,91.0431
258.099,91.0448
258.199,91.0464
258.299,91.0481
258.399,91.0497
258.499,91.0513
258.599,91.053
258.699,91.0546
258.799,91.0563
258.899,91.0579
258.999,91.0596
259.099,91.0612
259.199,91.0628
259.299,91.0645
259.399,91.0661
259.499,91.0678
259.599,91.0694
259.699,91.071
259.799,91.0727
259.899,91.0743
259.999,91.076
260.099,91.0776
260.199,91.0792
260.299,91.0809
260.399,91.0825
260.499,91.0842
260.599,91.0858
260.699,91.0874
260.799,91.0891
260.899,91.0907
260.999,91.0924
261.099,91.094
261.199,91.0956
261.299,91.0973
261.399,91.0989
261.499,91.1006
261.599,91.1022
261.699,91.1039
261.799,91.1055
261.899,91.1071
261.999,91.1088
262.099,91.1104
262.199,91.1121
262.299,91.1137
262.399,91.1153
262.499,91.117
262.599,91.1186
262.699,91.1203
262.799,91.1219
262.899,91.1235
262.999,91.1252
263.099,91.1268
263.199,91.1285
263.299,91.1301
263.399,91.1317
263.499,91.1334
263.599,91.135
263.699,91.1367
263.799,91.1383
263.899,91.14
263.999,91.1416
264.099,91.1432
264.199,91.1449
264.299,91.1465
264.399,91.1482
264.499,91.1498
264.599,91.1514
264.699,91.1531
264.799,91.1547
264.899,91.1564
264.999,91.158
265.099,91.1596
265.199,91.1613
265.299,91.1629
265.399,91.1646
265.499,91.1662
265.599,91.1678
265.699,91.1695
265.799,91.1711
265.899,91.1728
265.999,91.1744
266.099,91.176
266.199,91.1777
266.299,91.1793
266.399,91.181
266.499,91.1826
266.599,91.1843
266.699,91.1859
266.799,91.1875
266.899,91.1892
266.999,91.1908
267.099,91.1925
267.199,91.1941
267.299,91.1957
267.399,91.1974
267.499,91.199
267.599,91.2007
267.699,91.2023
267.799,91.2039
267.899,91.2056
267.999,91.2072
268.099,91.2089
268.199,91.2105
268.299,91.2122
268.399,91.2138
268.499,91.2154
268.599,91.2171
268.699,91.2187
268.799,91.2204
268.899,91.222
268.999,91.2236
269.099,91.2253
269.199,91.2269
269.299,91.2286
269.399,91.2302
269.499,91.2318
269.599,91.2335
269.699,91.2351
269.799,91.2368
269.899,91.2384
269.999,91.24
270.099,91.2417
270.199,91.2433
270.299,91.245
270.399,91.2466
270.499,91.2482
270.599,91.2499
270.699,91.2515
270.799,91.2532
270.899,91.2548
270.999,91.2564
271.099,91.2581
271.199,91.2597
271.299,91.2614
271.399,91.263
271.499,91.2647
271.599,91.2663
271.699,91.2679
271.799,91.2696
271.899,91.2712
271.999,91.2729
272.099,91.2745
272.199,91.2761
272.299,91.2778
272.399,91.2794
272.499,91.2811
272.599,91.2827
272.699,91.2843
272.799,91.286
272.899,91.2876
272.999,91.2893
273.099,91.2909
273.199,91.2926
273.299,91.2942
273.399,91.2958
273.499,91.2975
273.599,91.2991
273.699,91.3008
273.799,91.3024
273.899,91.304
273.999,91.3057
274.099,91.3073
274.199,91.309
274.299,91.3106
274.399,91.3122
274.499,91.3139
274.599,91.3155
274.699,91.3171
274.799,91.3187
274.899,91.3204
274.999,91.322
275.099,91.3236
275.199,91.3253
275.299,91.3269
275.399,91.3286
275.499,91.3302
275.599,91.3318
275.699,91.3335
275.799,91.3351
275.899,91.3368
275.999,91.3384
276.099,91.34
276.199,91.3417
276.299,91.3433
276.399,91.345
276.499,91.3466
276.599,91.3483
276.699,91.3499
276.799,91.3515
276.899,91.3532
276.999,91.3548
277.099,91.3565
277.199,91.3581
277.299,91.3597
277.399,91.3614
277.499,91.363
277.599,91.3647
277.699,91.3663
277.799,91.3679
277.899,91.3696
277.999,91.3712
278.099,91.3729
278.199,91.3745
278.299,91.3761
278.399,91.3778
278.499,91.3794
278.599,91.3811
278.699,91.3827
278.799,91.3843
278.899,91.386
278.999,91.3876
279.099,91.3893
279.199,91.3909
279.299,91.3926
279.399,91.3942
279.499,91.3958
279.599,91.3975
279.699,91.3991
279.799,91.4008
279.899,91.4024
279.999,91.404
280.099,91.4057
280.199,91.4073
280.299,91.409
280.399,91.4106
280.499,91.4122
280.599,91.4139
280.699,91.4155
280.799,91.4172
280.899,91.4188
280.999,91.4205
281.099,91.4221
281.199,91.4237
281.299,91.4254
281.399,91.427
281.499,91.4287
281.599,91.4303
281.699,91.4319
281.799,91.4336
281.899,91.4352
281.999,91.4369
282.099,91.4385
282.199,91.4401
282.299,91.4418
282.399,91.4434
282.499,91.4451
282.599,91.4467
282.699,91.4483
282.799,91.45
282.899,91.4516
282.999,91.4533
283.099,91.4549
283.199,91.4565
283.299,91.4582
283.399,91.4598
283.499,91.4615
283.599,91.4631
283.699,91.4647
283.799,91.4664
283.899,91.468
283.999,91.4697
284.099,91.4713
284.199,91.473
284.299,91.4746
284.399,91.4762
284.499,91.4779
284.599,91.4795
284.699,91.4812
284.799,91.4828
284.899,91.4844
284.999,91.4861
285.099,91.4877
285.199,91.4894
285.299,91.491
285.399,91.4926
285.499,91.4943
285.599,91.4959
285.699,91.4976
285.799,91.4992
285.899,91.5009
285.999,91.5025
286.099,91.5041
286.199,91.5058
286.299,91.5074
286.399,91.5091
286.499,91.5107
286.599,91.5123
286.699,91.514
286.799,91.5156
286.899,91.5173
286.999,91.5189
287.099,91.5205
287.199,91.5222
287.299,91.5238
287.399,91.5255
287.499,91.5271
287.599,91.5287
287.699,91.5304
287.799,91.532
287.899,91.5337
287.999,91.5353
288.099,91.5369
288.199,91.5386
288.299,91.5402
288.399,91.5419
288.499,91.5435
288.599,91.5451
288.699,91.5468
288.799,91.5484
288.899,91.5501
288.999,91.5517
289.099,91.5534
289.199,91.555
289.299,91.5566
289.399,91.5583
289.499,91.5599
289.599,91.5616
289.699,91.5632
289.799,91.5648
289.899,91.5665
289.999,91.5681
290.099,91.5698
290.199,91.5714
290.299,91.573
290.399,91.5747
290.499,91.5763
290.599,91.578
290.699,91.5796
290.799,91.5812
290.899,91.5829
290.999,91.5845
291.099,91.5862
291.199,91.5878
291.299,91.5894
291.399,91.5911
291.499,91.5927
291.599,91.5944
291.699,91.596
291.799,91.5976
291.899,91.5993
291.999,91.6009
292.099,91.6026
292.199,91.6042
292.299,91.6059
292.399,91.6075
292.499,91.6091
292.599,91.6108
292.699,91.6124
292.799,91.6141
292.899,91.6157
292.999,91.6173
293.099,91.619
293.199,91.6206
293.299,91.6223
293.399,91.6239
293.499,91.6255
293.599,91.6272
293.699,91.6288
293.799,91.6305
293.899,91.6321
293.999,91.6338
294.099,91.6354
294.199,91.637
294.299,91.6387
294.399,91.6403
294.499,91.642
294.599,91.6436
294.699,91.6452
294.799,91.6469
294.899,91.6485
294.999,91.6502
295.099,91.6518
295.199,91.6534
295.299,91.6551
295.399,91.6567
295.499,91.6584
295.599,91.66
295.699,91.6616
295.799,91.6633
295.899,91.6649
295.999,91.6666
296.099,91.6682
296.199,91.6698
296.299,91.6715
296.399,91.6731
296.499,91.6748
296.599,91.6764
296.699,91.678
296.799,91.6797
296.899,91.6813
296.999,91.683
297.099,91.6846
297.199,91.6863
297.299,91.6879
297.399,91.6895
297.499,91.6912
297.599,91.6928
297.699,91.6945
297.799,91.6961
297.899,91.6977
297.999,91.6994
298.099,91.701
298.199,91.7027
298.299,91.7043
298.399,91.7059
298.499,91.7076
298.599,91.7092
298.699,91.7109
298.799,91.7125
298.899,91.7142
298.999,91.7158
299.099,91.7174
299.199,91.7191
299.299,91.7207
299.399,91.7224
299.499,91.724
299.599,91.7256
299.699,91.7273
299.799,91.7289
299.899,91.7306
299.999,91.7322
300.099,91.7338
300.199,91.7355
300.299,91.7371
300.399,91.7387
300.499,91.7403
300.599,91.742
300.699,91.7436
300.799,91.7452
300.899,91.7469
300.999,91.7485
301.099,91.7502
301.199,91.7518
301.299,91.7534
301.399,91.7551
301.499,91.7567
301.599,91.7584
301.699,91.76
301.799,91.7617
301.899,91.7633
301.999,91.7649
302.099,91.7666
302.199,91.7682
302.299,91.7699
302.399,91.7715
