ElapsedTime(s),Battery(%),DistanceRemaining
49.3164,98.7221,3.3299
49.3265,98.7221,3.3299
49.3365,98.7221,3.3299
49.3465,98.7221,3.3299
49.3564,98.7221,3.3299
49.3664,98.7221,3.3299
49.3764,98.7221,3.25919
49.3864,98.7192,3.25919
49.3964,98.7192,3.25919
49.4065,98.7192,3.25919
49.4165,98.7192,3.25919
49.4265,98.7192,3.25919
49.4364,98.7192,3.25919
49.4464,98.7192,3.25919
49.4566,98.7192,3.25919
49.4665,98.7192,3.25919
49.4766,98.7192,3.25919
49.4864,98.7163,3.25919
49.4964,98.7163,3.25919
49.5064,98.7163,3.25919
49.5164,98.7163,3.25919
49.5265,98.7163,3.25919
49.5364,98.7163,3.25919
49.5464,98.7163,3.25919
49.5564,98.7163,3.20919
49.5665,98.7163,3.20919
49.5764,98.7163,3.20919
49.5864,98.7134,3.20919
49.5964,98.7134,3.13848
49.6064,98.7134,3.13848
49.6164,98.7134,3.13848
49.6264,98.7134,3.13848
49.6364,98.7134,3.13848
49.6464,98.7134,3.13848
49.6565,98.7134,3.13848
49.6665,98.7134,3.13848
49.6764,98.7134,3.13848
49.6864,98.7106,3.13848
49.6964,98.7106,3.13848
49.7065,98.7106,3.13848
49.7164,98.7106,3.13848
49.7264,98.7106,3.13848
49.7364,98.7106,3.13848
49.7464,98.7106,3.13848
49.7565,98.7106,3.06777
49.7664,98.7106,3.06777
49.7764,98.7106,3.06777
49.7865,98.7077,3.06777
49.7964,98.7077,3.06777
49.8064,98.7077,3.06777
49.8164,98.7077,3.06777
49.8265,98.7077,3.06777
49.8364,98.7077,3.06777
49.8464,98.7077,3.06777
49.8564,98.7077,3.06777
49.8665,98.7077,3.06777
49.8764,98.7077,3.06777
49.8863,98.7048,3.06777
49.8963,98.7048,3.06777
49.9065,98.7048,3.06777
49.9164,98.7048,2.99706
49.9265,98.7048,2.99706
49.9364,98.7048,2.99706
49.9464,98.7048,2.99706
49.9565,98.7048,2.99706
49.9664,98.7048,2.99706
49.9764,98.7048,2.99706
49.9864,98.7019,2.99706
49.9964,98.7019,2.99706
50.0065,98.7019,2.99706
50.0165,98.7019,2.99706
50.0265,98.7019,2.99706
50.0364,98.7019,2.99706
50.0464,98.7019,2.99706
50.0564,98.7019,2.92635
50.0665,98.7019,2.92635
50.0764,98.7019,2.92635
50.0864,98.6991,2.92635
50.0964,98.6991,2.92635
50.1065,98.6991,2.92635
50.1164,98.6991,2.92635
50.1264,98.6991,2.92635
50.1364,98.6991,2.92635
50.1464,98.6991,2.92635
50.1564,98.6991,2.92635
50.1664,98.6991,2.92635
50.1764,98.6991,2.92635
50.1864,98.6962,2.92635
50.1964,98.6962,2.85563
50.2064,98.6962,2.85563
50.2164,98.6962,2.85563
50.2265,98.6962,2.85563
50.2365,98.6962,2.85563
50.2465,98.6962,2.85563
50.2565,98.6962,2.85563
50.2665,98.6962,2.85563
50.2764,98.6962,2.85563
50.2864,98.6933,2.85563
50.2964,98.6933,2.85563
50.3065,98.6933,2.85563
50.3164,98.6933,2.85563
50.3264,98.6933,2.85563
50.3365,98.6933,2.78492
50.3464,98.6933,2.78492
50.3564,98.6933,2.78492
50.3664,98.6933,2.78492
50.3764,98.6933,2.78492
50.3864,98.6904,2.78492
50.3964,98.6904,2.78492
50.4065,98.6904,2.78492
50.4164,98.6904,2.71421
50.4265,98.6904,2.71421
50.4364,98.6904,2.71421
50.4464,98.6904,2.71421
50.4564,98.6904,2.71421
50.4664,98.6904,2.71421
50.4764,98.6904,2.71421
50.4866,98.6876,2.71421
50.4964,98.6876,2.71421
50.5066,98.6876,2.71421
50.5164,98.6876,2.71421
50.5264,98.6876,2.71421
50.5364,98.6876,2.71421
50.5464,98.6876,2.71421
50.5564,98.6876,2.6435
50.5664,98.6876,2.6435
50.5765,98.6876,2.6435
50.5864,98.6847,2.6435
50.5963,98.6847,2.6435
50.6064,98.6847,2.6435
50.6164,98.6847,2.6435
50.6264,98.6847,2.6435
50.6365,98.6847,2.6435
50.6464,98.6847,2.6435
50.6564,98.6847,2.6435
50.6665,98.6847,2.6435
50.6764,98.6847,2.6435
50.6864,98.6818,2.6435
50.6964,98.6818,2.6435
50.7064,98.6818,2.6435
50.7164,98.6818,2.57279
50.7264,98.6818,2.57279
50.7364,98.6818,2.57279
50.7464,98.6818,2.57279
50.7564,98.6818,2.57279
50.7664,98.6818,2.57279
50.7764,98.6818,2.57279
50.7864,98.6789,2.57279
50.7964,98.6789,2.57279
50.8065,98.6789,2.57279
50.8165,98.6789,2.57279
50.8264,98.6789,2.57279
50.8365,98.6789,2.57279
50.8464,98.6789,2.57279
50.8564,98.6789,2.57279
50.8665,98.6789,2.57279
50.8764,98.6789,2.52279
50.8864,98.6761,2.52279
50.8963,98.6761,2.52279
50.9064,98.6761,2.52279
50.9164,98.6761,2.45208
50.9265,98.6761,2.45208
50.9364,98.6761,2.45208
50.9465,98.6761,2.45208
50.9564,98.6761,2.45208
50.9664,98.6761,2.45208
50.9764,98.6761,2.45208
50.9865,98.6732,2.45208
50.9964,98.6732,2.45208
51.0064,98.6732,2.45208
51.0164,98.6732,2.45208
51.0265,98.6732,2.45208
51.0365,98.6732,2.45208
51.0463,98.6732,2.45208
51.0564,98.6732,2.45208
51.0664,98.6732,2.45208
51.0764,98.6732,2.45208
51.0864,98.6703,2.45208
51.0964,98.6703,2.38137
51.1064,98.6703,2.38137
51.1164,98.6703,2.38137
51.1265,98.6703,2.38137
51.1363,98.6703,2.38137
51.1464,98.6703,2.38137
51.1564,98.6703,2.38137
51.1665,98.6703,2.38137
51.1764,98.6703,2.38137
51.1864,98.6674,2.38137
51.1964,98.6674,2.38137
51.2064,98.6674,2.38137
51.2164,98.6674,2.38137
51.2265,98.6674,2.38137
51.2364,98.6674,2.38137
51.2464,98.6674,2.38137
51.2564,98.6674,2.31066
51.2664,98.6674,2.31066
51.2764,98.6674,2.31066
51.2864,98.6646,2.31066
51.2964,98.6646,2.31066
51.3064,98.6646,2.31066
51.3164,98.6646,2.31066
51.3264,98.6646,2.31066
51.3364,98.6646,2.31066
51.3464,98.6646,2.31066
51.3564,98.6646,2.31066
51.3665,98.6646,2.31066
51.3764,98.6646,2.31066
51.3864,98.6617,2.31066
51.3964,98.6617,2.23995
51.4065,98.6617,2.23995
51.4165,98.6617,2.23995
51.4265,98.6617,2.23995
51.4364,98.6617,2.23995
51.4464,98.6617,2.23995
51.4564,98.6617,2.23995
51.4664,98.6617,2.23995
51.4764,98.6617,2.23995
51.4864,98.6588,2.23995
51.4964,98.6588,2.23995
51.5065,98.6588,2.23995
51.5165,98.6588,2.23995
51.5265,98.6588,2.23995
51.5366,98.6588,2.21924
51.5464,98.6588,2.21924
51.5564,98.6588,2.21924
51.5665,98.6588,2.21924
51.5765,98.6588,2.21924
51.5864,98.6559,2.21924
51.5964,98.6559,2.21924
51.6064,98.6559,2.21924
51.6164,98.6559,2.14853
51.6264,98.6559,2.14853
51.6364,98.6559,2.14853
51.6464,98.6559,2.14853
51.6564,98.6559,2.14853
51.6665,98.6559,2.14853
51.6765,98.6559,2.14853
51.6864,98.6531,2.14853
51.6964,98.6531,2.14853
51.7064,98.6531,2.14853
51.7165,98.6531,2.14853
51.7265,98.6531,2.14853
51.7366,98.6531,2.14853
51.7464,98.6531,2.14853
51.7565,98.6531,2.14853
51.7664,98.6531,2.14853
51.7764,98.6531,2.07782
51.7864,98.6502,2.07782
51.7964,98.6502,2.07782
51.8064,98.6502,2.07782
51.8166,98.6502,2.07782
51.8265,98.6502,2.07782
51.8364,98.6502,2.07782
51.8464,98.6502,2.07782
51.8565,98.6502,2.07782
51.8665,98.6502,2.07782
51.8764,98.6502,2.07782
51.8864,98.6473,2.07782
51.8964,98.6473,2.07782
51.9064,98.6473,2.07782
51.9164,98.6473,2.00711
51.9264,98.6473,2.00711
51.9364,98.6473,2.00711
51.9464,98.6473,2.00711
51.9564,98.6473,2.00711
51.9665,98.6473,2.00711
51.9764,98.6473,2.00711
51.9864,98.6444,2.00711
51.9964,98.6444,2.00711
52.0064,98.6444,2.00711
52.0164,98.6444,2.00711
52.0264,98.6444,2.00711
52.0364,98.6444,2.00711
52.0465,98.6444,2.00711
52.0565,98.6444,2.00711
52.0665,98.6444,2.00711
52.0764,98.6444,1.9364
52.0864,98.6416,1.9364
52.0964,98.6416,1.9364
52.1065,98.6416,1.9364
52.1164,98.6416,1.9364
52.1263,98.6416,1.9364
52.1363,98.6416,1.9364
52.1464,98.6416,1.9364
52.1564,98.6416,1.9364
52.1664,98.6416,1.9364
52.1764,98.6416,1.9364
52.1867,98.6387,1.9364
52.1964,98.6387,1.9364
52.2064,98.6387,1.9364
52.2164,98.6387,1.86569
52.2264,98.6387,1.86569
52.2364,98.6387,1.86569
52.2464,98.6387,1.86569
52.2564,98.6387,1.86569
52.2664,98.6387,1.86569
52.2764,98.6387,1.86569
52.2864,98.6358,1.86569
52.2963,98.6358,1.86569
52.3064,98.6358,1.86569
52.3164,98.6358,1.86569
52.3264,98.6358,1.86569
52.3364,98.6358,1.86569
52.3464,98.6358,1.86569
52.3565,98.6358,1.79497
52.3664,98.6358,1.79497
52.3764,98.6358,1.79497
52.3864,98.6329,1.79497
52.3964,98.6329,1.79497
52.4064,98.6329,1.79497
52.4164,98.6329,1.79497
52.4264,98.6329,1.79497
52.4364,98.6329,1.79497
52.4463,98.6329,1.79497
52.4564,98.6329,1.79497
52.4665,98.6329,1.79497
52.4764,98.6329,1.79497
52.4864,98.63,1.79497
52.4964,98.63,1.72426
52.5064,98.63,1.72426
52.5164,98.63,1.72426
52.5264,98.63,1.72426
52.5364,98.63,1.72426
52.5465,98.63,1.72426
52.5564,98.63,1.72426
52.5666,98.63,1.72426
52.5764,98.63,1.72426
52.5864,98.6272,1.72426
52.5964,98.6272,1.72426
52.6064,98.6272,1.72426
52.6163,98.6272,1.67426
52.6265,98.6272,1.67426
52.6363,98.6272,1.67426
52.6464,98.6272,1.67426
52.6564,98.6272,1.67426
52.6664,98.6272,1.67426
52.6764,98.6272,1.67426
52.6864,98.6244,1.67426
52.6964,98.6244,1.67426
52.7065,98.6244,1.67426
52.7164,98.6244,1.60355
52.7265,98.6244,1.60355
52.7364,98.6244,1.60355
52.7464,98.6244,1.60355
52.7564,98.6244,1.60355
52.7664,98.6244,1.60355
52.7764,98.6244,1.60355
52.7863,98.6216,1.60355
52.7963,98.6216,1.60355
52.8065,98.6216,1.60355
52.8164,98.6216,1.60355
52.8265,98.6216,1.60355
52.8364,98.6216,1.60355
52.8464,98.6216,1.60355
52.8564,98.6216,1.53284
52.8664,98.6216,1.53284
52.8765,98.6216,1.53284
52.8864,98.6187,1.53284
52.8963,98.6187,1.53284
52.9064,98.6187,1.53284
52.9164,98.6187,1.53284
52.9264,98.6187,1.53284
52.9364,98.6187,1.53284
52.9464,98.6187,1.53284
52.9564,98.6187,1.53284
52.9665,98.6187,1.53284
52.9764,98.6187,1.53284
52.9864,98.6158,1.53284
52.9963,98.6158,1.46213
53.0064,98.6158,1.46213
53.0164,98.6158,1.46213
53.0264,98.6158,1.46213
53.0364,98.6158,1.46213
53.0464,98.6158,1.46213
53.0564,98.6158,1.46213
53.0664,98.6158,1.46213
53.0764,98.6158,1.46213
53.0863,98.6129,1.46213
53.0963,98.6129,1.46213
53.1065,98.6129,1.46213
53.1164,98.6129,1.46213
53.1264,98.6129,1.46213
53.1364,98.6129,1.46213
53.1464,98.6129,1.46213
53.1564,98.6129,1.39142
53.1664,98.6129,1.39142
53.1764,98.6129,1.39142
53.1864,98.6101,1.39142
53.1964,98.6101,1.39142
53.2065,98.6101,1.39142
53.2164,98.6101,1.39142
53.2264,98.6101,1.39142
53.2364,98.6101,1.39142
53.2464,98.6101,1.39142
53.2564,98.6101,1.39142
53.2665,98.6101,1.39142
53.2764,98.6101,1.39142
53.2864,98.6072,1.39142
53.2964,98.6072,1.32071
53.3064,98.6072,1.32071
53.3164,98.6072,1.32071
53.3265,98.6072,1.32071
53.3364,98.6072,1.32071
53.3464,98.6072,1.32071
53.3565,98.6072,1.32071
53.3665,98.6072,1.32071
53.3764,98.6072,1.32071
53.3864,98.6043,1.32071
53.3964,98.6043,1.32071
53.4065,98.6043,1.32071
53.4164,98.6043,1.32071
53.4265,98.6043,1.32071
53.4364,98.6043,1.32071
53.4464,98.6043,1.32071
53.4564,98.6043,1.25
53.4664,98.6043,1.25
53.4765,98.6043,1.2
53.4864,98.6014,1.2
53.4964,98.6014,1.2
53.5065,98.6014,1.2
53.5164,98.6014,1.2
53.5264,98.6014,1.2
53.5363,98.6014,1.2
53.5464,98.6014,1.2
53.5564,98.6014,1.2
53.5664,98.6014,1.2
53.5766,98.6014,1.2
53.5864,98.5986,1.2
53.5965,98.5986,1.22071
53.6064,98.5986,1.22071
53.6163,98.5986,1.22071
53.6264,98.5986,1.22071
53.6364,98.5986,1.15
53.6464,98.5986,1.15
53.6564,98.5986,1.15
53.6664,98.5986,1.15
53.6764,98.5986,1.15
53.6864,98.5957,1.15
53.6964,98.5957,1.15
53.7064,98.5957,1.15
53.7163,98.5957,1.15
53.7264,98.5957,1.15
53.7364,98.5957,1.15
53.7464,98.5957,1.15
53.7565,98.5957,1.1
53.7664,98.5957,1.1
53.7764,98.5957,1.1
53.7864,98.5928,1.1
53.7964,98.5928,1.1
53.8064,98.5928,1.1
53.8164,98.5928,1.1
53.8264,98.5928,1.1
53.8364,98.5928,1.1
53.8464,98.5928,1.1
53.8564,98.5928,1.1
53.8665,98.5928,1.1
53.8765,98.5928,1.05
53.8864,98.5899,1.05
53.8964,98.5899,1.05
53.9064,98.5899,1.05
53.9164,98.5899,1.05
53.9264,98.5899,1.05
53.9364,98.5899,1.05
53.9464,98.5899,1.05
53.9564,98.5899,1.05
53.9665,98.5899,1.05
53.9764,98.5899,1
53.9864,98.5871,1
53.9964,98.5871,1
54.0065,98.5871,1
54.0165,98.5871,1
54.0265,98.5871,1
54.0364,98.5871,1
54.0464,98.5871,1
54.0564,98.5871,1
54.0665,98.5871,1
54.0765,98.5871,1
54.0864,98.5842,1
54.0964,98.5842,0.95
54.1065,98.5842,0.95
54.1165,98.5842,0.95
54.1265,98.5842,0.95
54.1364,98.5842,0.95
54.1464,98.5842,0.95
54.1564,98.5842,0.95
54.1664,98.5842,0.95
54.1765,98.5842,0.95
54.1864,98.5813,0.95
54.1964,98.5813,0.9
54.2064,98.5813,0.9
54.2164,98.5813,0.9
54.2264,98.5813,0.9
54.2364,98.5813,0.9
54.2464,98.5813,0.9
54.2564,98.5813,0.9
54.2664,98.5813,0.9
54.2764,98.5813,0.9
54.2864,98.5784,0.9
54.2964,98.5784,0.85
54.3064,98.5784,0.85
54.3165,98.5784,0.85
54.3265,98.5784,0.85
54.3364,98.5784,0.85
54.3465,98.5784,0.85
54.3564,98.5784,0.85
54.3664,98.5784,0.85
54.3764,98.5784,0.85
54.3864,98.5755,0.85
54.3964,98.5755,0.8
54.4065,98.5755,0.8
54.4165,98.5755,0.8
54.4264,98.5755,0.8
54.4365,98.5755,0.8
54.4463,98.5755,0.8
54.4564,98.5755,0.8
54.4664,98.5755,0.8
54.4764,98.5755,0.8
54.4863,98.5727,0.8
54.4964,98.5727,0.75
54.5064,98.5727,0.75
54.5164,98.5727,0.75
54.5263,98.5727,0.75
54.5363,98.5727,0.75
54.5464,98.5727,0.75
54.5564,98.5727,0.75
54.5665,98.5727,0.75
54.5764,98.5727,0.7
54.5864,98.5698,0.7
54.5965,98.5698,0.7
54.6065,98.5698,0.7
54.6165,98.5698,0.720711
54.6264,98.5698,0.720711
54.6363,98.5698,0.720711
54.6465,98.5698,0.720711
54.6564,98.5698,0.720711
54.6663,98.5698,0.720711
54.6764,98.5698,0.720711
54.6864,98.5669,0.720711
54.6964,98.5669,0.65
54.7065,98.5669,0.65
54.7164,98.5669,0.65
54.7264,98.5669,0.65
54.7364,98.5669,0.65
54.7464,98.5669,0.65
54.7564,98.5669,0.65
54.7664,98.5669,0.65
54.7764,98.5669,0.6
54.7864,98.564,0.6
54.7963,98.564,0.6
54.8064,98.564,0.6
54.8165,98.564,0.6
54.8265,98.564,0.6
54.8365,98.564,0.6
54.8464,98.564,0.6
54.8564,98.564,0.6
54.8664,98.564,0.6
54.8764,98.564,0.55
54.8864,98.5612,0.55
54.8964,98.5612,0.55
54.9065,98.5612,0.55
54.9165,98.5612,0.55
54.9264,98.5612,0.55
54.9364,98.5612,0.55
54.9464,98.5612,0.55
54.9565,98.5612,0.55
54.9665,98.5612,0.55
54.9764,98.5612,0.5
54.9864,98.5583,0.5
54.9964,98.5583,0.5
55.0064,98.5583,0.5
55.0165,98.5583,0.5
55.0265,98.5583,0.5
55.0364,98.5583,0.5
55.0464,98.5583,0.5
55.0564,98.5583,0.5
55.0664,98.5583,0.5
55.0765,98.5583,0.45
55.0863,98.5577,0.45
55.0965,98.5577,0.45
55.1064,98.5577,0.45
55.1166,98.5577,0.45
55.1265,98.5577,0.45
55.1365,98.5577,0.45
55.1464,98.5577,0.45
55.1566,98.5577,0.4
55.1664,98.5577,0.4
55.1766,98.5577,0.4
55.1864,98.559,0.4
55.1964,98.559,0.4
55.2065,98.559,0.4
55.2165,98.559,0.4
55.2264,98.559,0.4
55.2364,98.559,0.4
55.2464,98.559,0.4
55.2564,98.559,0.35
55.2665,98.559,0.35
55.2765,98.559,0.35
55.2863,98.5603,0.35
55.2964,98.5603,0.35
55.3064,98.5603,0.35
55.3165,98.5603,0.35
55.3265,98.5603,0.35
55.3365,98.5603,0.35
55.3464,98.5603,0.35
55.3565,98.5603,0.35
55.3664,98.5603,0.35
55.3764,98.5603,0.35
55.3864,98.5616,0.35
55.3964,98.5616,0.3
55.4065,98.5616,0.3
55.4165,98.5616,0.3
55.4264,98.5616,0.3
55.4364,98.5616,0.3
55.4464,98.5616,0.3
55.4564,98.5616,0.3
55.4664,98.5616,0.3
55.4766,98.5616,0.3
55.4864,98.5629,0.3
55.4964,98.5629,0.3
55.5065,98.5629,0.3
55.5165,98.5629,0.3
55.5264,98.5629,0.3
55.5364,98.5629,0.25
55.5464,98.5629,0.25
55.5565,98.5629,0.25
55.5664,98.5629,0.25
55.5764,98.5629,0.25
55.5864,98.5642,0.25
55.5964,98.5642,0.25
55.6064,98.5642,0.25
55.6165,98.5642,0.25
55.6267,98.5642,0.25
55.6365,98.5642,0.25
55.6465,98.5642,0.270711
55.6564,98.5642,0.270711
55.6664,98.5642,0.270711
55.6764,98.5642,0.270711
55.6863,98.5655,0.270711
55.6964,98.5655,0.270711
55.7064,98.5655,0.270711
55.7164,98.5655,0.270711
55.7264,98.5655,0.270711
55.7364,98.5655,0.270711
55.7464,98.5655,0.270711
55.7565,98.5655,0.270711
55.7664,98.5655,0.270711
55.7765,98.5655,0.270711
55.7863,98.5668,0.270711
55.7965,98.5668,0.270711
55.8064,98.5668,0.270711
55.8164,98.5668,0.270711
55.8264,98.5668,0.270711
55.8364,98.5668,0.270711
55.8464,98.5668,0.270711
55.8565,98.5668,0.270711
55.8664,98.5668,0.270711
55.8764,98.5668,0.270711
55.8864,98.5681,0.270711
55.8964,98.5681,0.270711
55.9064,98.5681,0.270711
55.9165,98.5681,0.270711
55.9265,98.5681,0.270711
55.9364,98.5681,0.270711
55.9464,98.5681,0.270711
55.9564,98.5681,0.270711
55.9664,98.5681,0.270711
55.9764,98.5681,0.270711
55.9864,98.5694,0.270711
55.9964,98.5694,0.270711
56.0064,98.5694,0.270711
56.0164,98.5694,0.270711
56.0264,98.5694,0.270711
56.0364,98.5694,0.270711
56.0464,98.5694,0.270711
56.0564,98.5694,0.270711
56.0664,98.5694,0.270711
56.0765,98.5694,0.270711
56.0864,98.5707,0.270711
56.0964,98.5707,0.270711
56.1064,98.5707,0.270711
56.1164,98.5707,0.270711
56.1264,98.5707,0.270711
56.1364,98.5707,0.270711
56.1465,98.5707,0.270711
56.1564,98.5707,0.270711
56.1664,98.5707,0.270711
56.1764,98.5707,0.270711
56.1864,98.5719,0.270711
56.1964,98.5719,0.270711
56.2065,98.5719,0.270711
56.2164,98.5719,0.270711
56.2265,98.5719,0.270711
56.2364,98.5719,0.270711
56.2464,98.5719,0.270711
56.2564,98.5719,0.270711
56.2664,98.5719,0.270711
56.2765,98.5719,0.270711
56.2864,98.5732,0.270711
56.2965,98.5732,0.270711
56.3065,98.5732,0.270711
56.3165,98.5732,0.270711
56.3264,98.5732,0.270711
56.3364,98.5732,0.270711
56.3464,98.5732,0.270711
56.3565,98.5732,0.270711
56.3664,98.5732,0.270711
56.3765,98.5732,0.270711
56.3864,98.5745,0.270711
56.3964,98.5745,0.270711
56.4065,98.5745,0.270711
56.4164,98.5745,0.270711
56.4264,98.5745,0.270711
56.4365,98.5745,0.270711
56.4464,98.5745,0.270711
56.4564,98.5745,0.270711
56.4665,98.5745,0.270711
56.4764,98.5745,0.270711
56.4864,98.5758,0.270711
56.4964,98.5758,0.270711
56.5064,98.5758,0.270711
56.5164,98.5758,0.270711
56.5264,98.5758,0.270711
56.5365,98.5758,0.270711
56.5464,98.5758,0.270711
56.5565,98.5758,0.270711
56.5664,98.5758,0.270711
56.5764,98.5758,0.270711
56.5864,98.5771,0.270711
56.5964,98.5771,0.270711
56.6064,98.5771,0.270711
56.6165,98.5771,0.270711
56.6265,98.5771,0.270711
56.6364,98.5771,0.270711
56.6464,98.5771,0.270711
56.6566,98.5771,0.270711
56.6665,98.5771,0.270711
56.6765,98.5771,0.220711
56.6864,98.5784,0.220711
56.6964,98.5784,0.220711
56.7064,98.5784,0.220711
56.7164,98.5784,0.220711
56.7264,98.5784,0.220711
56.7364,98.5784,0.220711
56.7464,98.5784,0.220711
56.7565,98.5784,0.220711
56.7664,98.5784,0.220711
56.7765,98.5784,0.220711
56.7864,98.5797,0.220711
56.7964,98.5797,0.220711
56.8064,98.5797,0.220711
56.8164,98.5797,0.220711
56.8264,98.5797,0.220711
56.8364,98.5797,0.220711
56.8464,98.5797,0.220711
56.8565,98.5797,0.220711
56.8664,98.5797,0.220711
56.8765,98.5797,0.220711
56.8863,98.581,0.220711
56.8964,98.581,0.220711
56.9065,98.581,0.220711
56.9165,98.581,0.220711
56.9264,98.581,0.220711
56.9364,98.581,0.220711
56.9464,98.581,0.220711
56.9564,98.581,0.220711
56.9664,98.581,0.220711
56.9765,98.581,0.220711
56.9864,98.5823,0.220711
56.9964,98.5823,0.220711
57.0064,98.5823,0.220711
57.0164,98.5823,0.220711
57.0264,98.5823,0.220711
57.0365,98.5823,0.220711
57.0464,98.5823,0.220711
57.0564,98.5823,0.220711
57.0664,98.5823,0.220711
57.0765,98.5823,0.220711
57.0864,98.5836,0.220711
57.0964,98.5836,0.220711
57.1064,98.5836,0.220711
57.1164,98.5836,0.220711
57.1264,98.5836,0.220711
57.1364,98.5836,0.220711
57.1463,98.5836,0.220711
57.1563,98.5836,0.220711
57.1664,98.5836,0.220711
57.1765,98.5836,0.220711
57.1864,98.5849,0.220711
57.1964,98.5849,0.220711
57.2065,98.5849,0.220711
57.2165,98.5849,0.220711
57.2264,98.5849,0.220711
57.2365,98.5849,0.220711
57.2464,98.5849,0.220711
57.2565,98.5849,0.220711
57.2672,98.5849,0.220711
57.2771,98.5849,0.220711
57.2871,98.5862,0.220711
57.2973,98.5862,8.18909
57.3072,98.5862,8.18909
57.3172,98.5862,8.18909
57.3272,98.5862,8.18909
57.3373,98.5862,8.18909
57.3472,98.5862,8.18909
57.3572,98.5862,8.18909
57.3672,98.5862,8.18909
57.3773,98.5862,8.18909
57.3872,98.5875,8.18909
57.3973,98.5875,8.18909
57.4072,98.5875,8.18909
57.4172,98.5875,8.18909
57.4273,98.5875,8.18909
57.4373,98.5875,8.18909
57.4473,98.5875,8.18909
57.4572,98.5875,8.18909
57.4672,98.5875,8.18909
57.4772,98.5875,8.18909
57.4873,98.5888,8.18909
57.4973,98.5888,8.18909
57.5072,98.5888,8.18909
57.5172,98.5888,8.18909
57.5273,98.5888,8.18909
57.5373,98.5888,8.18909
57.5473,98.5888,8.18909
57.5572,98.5888,8.18909
57.5672,98.5888,8.18909
57.5772,98.5888,8.18909
57.5872,98.5901,8.18909
57.5973,98.5901,8.18909
57.6072,98.5901,8.18909
57.6172,98.5901,8.18909
57.6272,98.5901,8.18909
57.6372,98.5901,8.18909
57.6473,98.5901,8.18909
57.6572,98.5901,8.18909
57.6672,98.5901,8.18909
57.6772,98.5901,8.18909
57.6872,98.5914,8.18909
57.6974,98.5914,8.18909
57.7073,98.5914,8.18909
57.7172,98.5914,8.18909
57.7273,98.5914,8.18909
57.7373,98.5914,8.18909
57.7473,98.5914,8.18909
57.7572,98.5914,8.18909
57.7672,98.5914,8.18909
57.7773,98.5914,8.18909
57.7873,98.5927,8.18909
57.7973,98.5927,8.11838
57.8072,98.5927,8.11838
57.8172,98.5927,8.11838
57.8273,98.5927,8.11838
57.8373,98.5927,8.11838
57.8472,98.5927,8.11838
57.8572,98.5927,8.11838
57.8672,98.5927,8.11838
57.8772,98.5927,8.11838
57.8873,98.594,8.11838
57.8972,98.594,8.11838
57.9073,98.594,8.11838
57.9172,98.594,8.11838
57.9272,98.594,8.11838
57.9372,98.594,8.11838
57.9472,98.594,8.11838
57.9573,98.594,8.11838
57.9672,98.594,8.11838
57.9772,98.594,8.11838
57.9872,98.5953,8.11838
57.9973,98.5953,8.11838
58.0072,98.5953,8.11838
58.0172,98.5953,8.04767
58.0272,98.5953,8.04767
58.0372,98.5953,8.04767
58.0473,98.5953,8.04767
58.0573,98.5953,8.04767
58.0673,98.5953,8.04767
58.0773,98.5953,8.04767
58.0873,98.5966,8.04767
58.0972,98.5966,8.04767
58.1072,98.5966,8.04767
58.1172,98.5966,8.04767
58.1272,98.5966,8.04767
58.1373,98.5966,8.04767
58.1473,98.5966,8.04767
58.1572,98.5966,8.04767
58.1672,98.5966,8.04767
58.1773,98.5966,8.04767
58.1872,98.5978,8.04767
58.1972,98.5978,8.04767
58.2072,98.5978,8.04767
58.2172,98.5978,8.04767
58.2272,98.5978,8.04767
58.2372,98.5978,8.04767
58.2473,98.5978,8.04767
58.2572,98.5978,8.04767
58.2672,98.5978,8.04767
58.2773,98.5978,8.04767
58.2872,98.5991,8.04767
58.2972,98.5991,8.04767
58.3073,98.5991,8.04767
58.3172,98.5991,8.04767
58.3274,98.5991,8.04767
58.3374,98.5991,7.99411
58.3472,98.5991,7.99411
58.3572,98.5991,7.99411
58.3672,98.5991,7.99411
58.3772,98.5991,7.99411
58.3871,98.6004,7.99411
58.3972,98.6004,7.99411
58.4072,98.6004,7.99411
58.4172,98.6004,7.99411
58.4272,98.6004,7.99411
58.4372,98.6004,7.99411
58.4473,98.6004,7.99411
58.4572,98.6004,7.99411
58.4672,98.6004,7.99411
58.4772,98.6004,7.99411
58.4873,98.6017,7.99411
58.4972,98.6017,7.99411
58.5072,98.6017,7.99411
58.5172,98.6017,7.99411
58.5273,98.6017,7.99411
58.5372,98.6017,7.9234
58.5472,98.6017,7.9234
58.5572,98.6017,7.9234
58.5671,98.6017,7.9234
58.5773,98.6017,7.9234
58.5872,98.603,7.9234
58.5973,98.603,7.9234
58.6072,98.603,7.9234
58.6172,98.603,7.9234
58.6273,98.603,7.9234
58.6372,98.603,7.9234
58.6473,98.603,7.9234
58.6572,98.603,7.9234
58.6672,98.603,7.9234
58.6773,98.603,7.9234
58.6872,98.6043,7.9234
58.6973,98.6043,7.9234
58.7072,98.6043,7.9234
58.7172,98.6043,7.85269
58.7272,98.6043,7.85269
58.7373,98.6043,7.85269
58.7472,98.6043,7.85269
58.7571,98.6043,7.85269
58.7671,98.6043,7.85269
58.7772,98.6043,7.85269
58.7872,98.6033,7.85269
58.7972,98.6033,7.85269
58.8071,98.6033,7.85269
58.8172,98.6033,7.85269
