第0世代
f1,f2,time_count
116.984,11.5624,3
106.563,21.8338,4
109.944,16.2532,3
109.679,20.698,3
112.969,12.7915,3
112.977,11.5671,2

第1世代
f1,f2,time_count
126.472,11.5601,2
106.563,21.8338,4
112.964,11.7961,3
109.679,20.698,3
109.944,16.2532,3
116.984,11.5624,3
109.939,16.2564,3
116.414,11.5634,3
113.469,11.5658,3
109.679,20.698,3
112.977,11.5671,2
112.977,11.5671,2

第2世代
f1,f2,time_count
119.972,11.5601,2
106.381,19.8368,2
108.426,17.4934,4
111.29,14.2246,2
109.944,16.2532,3
116.803,11.5624,3
109.939,16.2564,3
113.469,11.5658,3
116.414,11.5634,3
112.047,13.3452,4
112.313,12.5425,3
112.8,12.4968,2
112.964,11.7961,3
111.724,13.7228,2
111.79,13.6518,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2

第3世代
f1,f2,time_count
118.426,11.5601,2
105.012,26.4012,2
105.522,20.8196,2
107.568,17.4786,2
108.931,16.9159,4
109.939,15.2625,3
106.745,19.4231,2
115.613,11.5645,4
113.469,11.5658,3
116.803,11.5624,3
106.381,19.8368,2
112.048,12.3594,2
112.325,12.0346,2
111.136,14.8955,3
116.414,11.5634,3
112.964,11.7961,3
111.724,13.7228,2
110.603,15.009,2
112.047,13.3452,4
111.29,14.2246,2
111.29,14.2246,2
106.381,19.8368,2
110.634,14.973,2
112.047,13.3452,4
111.79,13.6518,2
112.977,11.5671,2
112.977,11.5671,2
111.79,13.6518,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2

第4世代
f1,f2,time_count
104.934,21.8459,3
115.184,11.5601,2
105.522,20.8196,2
108.765,17.1121,2
111.631,13.3226,3
108.871,15.9864,2
107.244,18.8465,4
110.027,14.6622,2
112.048,12.3594,2
111.108,14.4297,2
106.381,19.8368,2
109.851,15.8725,2
107.568,17.4786,2
111.131,13.8964,3
107.568,17.4786,2
109.939,15.2625,3
113.992,11.5634,2
112.325,12.0346,2
112.977,11.5658,2
112.787,12.0002,3
114.709,11.5607,2
107.098,19.0167,2
106.886,19.2593,2
114.313,11.5624,3
106.745,19.4231,2
112.964,11.7961,3
106.552,19.6319,4
106.497,19.7104,2
106.386,19.8312,2
