第0世代
f1,f2,time_count
118.075,11.5601,3
106.783,33.0894,1
108.461,19.7569,4
109.851,15.8802,2
113.444,14.018,3
113.78,11.5615,2

第1世代
f1,f2,time_count
118.075,11.5601,3
118.075,11.5601,3
106.702,22.4186,3
112.52,13.3099,3
108.461,19.7569,4
109.851,15.8802,2
113.78,11.5615,2
108.664,17.233,2
112.911,11.5671,2
108.805,16.0626,2

第2世代
f1,f2,time_count
114.505,11.5601,3
106.108,20.1519,2
107.623,18.4164,2
111.441,15.8026,4
111.724,13.7269,2
112.52,13.3099,3
108.207,17.2321,3
112.911,11.5671,2
109.851,15.8802,2
108.659,16.2389,2
113.78,11.5615,2
108.805,16.0626,2
109.74,15.9947,2
112.911,11.5671,2
112.911,11.5671,2

第3世代
f1,f2,time_count
114.505,11.5601,3
104.999,20.9051,3
106.785,18.3725,2
108.207,17.2321,3
111.078,14.4681,2
109.856,15.8657,2
106.108,20.1519,2
112.735,12.5719,2
112.911,11.5671,2
106.108,20.1519,2
108.659,16.2389,2
111.522,13.9354,4
109.74,15.9947,2
108.805,16.0626,2
112.585,13.2424,3
113.78,11.5615,2
112.027,13.3588,4
114.505,11.5601,3
113.78,11.5615,2
111.906,13.5191,2
112.52,13.3099,3
111.724,13.7269,2
111.724,13.7269,2
108.805,16.0626,2
109.851,15.8802,2
109.74,15.9947,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
111.724,13.7269,2

第4世代
f1,f2,time_count
104.586,33.0542,1
114.505,11.5601,3
104.999,20.9051,3
111.901,12.5237,2
108.03,17.4361,3
110.027,14.677,2
106.785,18.3725,2
106.613,19.5744,2
104.999,20.9051,3
106.108,20.1519,2
112.911,11.5671,2
111.078,14.4681,2
112.911,11.5671,2
109.74,15.9947,2
108.805,16.0626,2
108.207,17.2321,3
108.659,16.2389,2
113.78,11.5615,2
106.108,20.1519,2
111.724,13.7269,2
113.78,11.5615,2
114.505,11.5601,3
109.856,15.8657,2
106.785,18.3725,2
111.522,13.9354,4
111.401,14.0947,2
111.724,13.7269,2
111.219,14.3044,2
108.207,17.2321,3
108.659,16.2389,2
111.078,14.4681,2
111.219,14.3044,2
108.805,16.0626,2
109.851,15.877,2
109.74,15.9947,2
108.805,16.0626,2
109.856,15.8657,2
112.911,11.5671,2
109.74,15.9947,2
114.505,11.5601,3
114.505,11.5601,3
112.911,11.5671,2
112.911,11.5671,2
104.999,20.9051,3
114.505,11.5601,3
113.78,11.5615,2
112.911,11.5671,2
112.911,11.5671,2
106.785,18.3725,2
112.911,11.5671,2
106.108,20.1519,2
106.108,20.1519,2
106.108,20.1519,2
113.78,11.5615,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
111.724,13.7269,2
111.724,13.7269,2
111.724,13.7269,2
111.724,13.7269,2
111.724,13.7269,2
111.724,13.7269,2
111.724,13.7269,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
109.856,15.8657,2
109.74,15.9947,2
112.911,11.5671,2
112.911,11.5671,2
108.805,16.0626,2

第5世代
f1,f2,time_count
104.447,22.0518,2
114.505,11.5601,3
111.184,13.3426,2
106.186,19.5461,3
107.356,17.7212,2
112.406,11.9462,2
109.229,15.5764,2
110.027,14.677,2
104.999,20.9051,3
111.901,12.5237,2
108.535,16.8586,3
105.505,20.3277,3
106.785,18.3725,2
111.078,14.4681,2
110.027,14.677,2
106.785,18.3725,2
105.833,19.9561,3
111.901,12.5237,2
104.999,20.9051,3
111.043,14.513,2
108.03,17.4361,3
109.164,15.6614,2
113.775,11.5648,2
112.911,11.5671,2
112.911,11.5671,2
113.78,11.5615,2
114.505,11.5601,3
108.659,16.2389,2
108.207,17.2321,3
105.651,20.1602,3
106.785,18.3725,2
108.805,16.0626,2
108.03,17.4361,3
108.805,16.0626,2
108.659,16.2389,2
108.207,17.2321,3
111.043,14.513,2
108.207,17.2321,3
108.805,16.0626,2
111.078,14.4681,2
113.78,11.5615,2
112.911,11.5671,2
113.78,11.5615,2
104.999,20.9051,3
110.027,14.677,2
114.505,11.5601,3
108.805,16.0626,2
114.505,11.5601,3
108.805,16.0626,2
104.999,20.9051,3
108.805,16.0626,2
108.805,16.0626,2
108.805,16.0626,2
108.805,16.0626,2
104.999,20.9051,3
114.505,11.5601,3
114.505,11.5601,3
114.505,11.5601,3
114.505,11.5601,3
108.659,16.2389,2
114.505,11.5601,3
114.505,11.5601,3
106.785,18.3725,2
106.785,18.3725,2
106.785,18.3725,2
106.785,18.3725,2
114.505,11.5601,3
114.505,11.5601,3
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
112.911,11.5671,2
