第0世代
f1,f2,time_count
116.984,11.5624,3
106.563,21.8338,4
109.944,16.2532,3
109.679,20.698,3
112.969,12.7915,3
112.977,11.5671,2

第1世代
f1,f2,time_count
138.797,11.5601,3
106.563,21.8338,4
109.939,15.257,3
116.984,11.5624,3
109.234,18.7962,4
112.964,11.7961,3
114.161,11.5634,3
112.977,11.5671,2

第2世代
f1,f2,time_count
138.797,11.5601,3
138.797,11.5601,3
106.563,21.8338,4
115.111,11.5624,3
109.234,18.7962,4
109.939,15.257,3
111.277,13.7257,3
112.964,11.7961,3
112.977,11.5671,2
114.161,11.5634,3
114.161,11.5634,3
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2

第3世代
f1,f2,time_count
131.727,11.5601,3
104.219,29.0807,2
114.497,11.5624,2
106.563,21.8338,4
107.573,18.4721,2
109.735,15,2
106.891,20.9919,4
107.426,19.1641,2
112.136,12.763,3
110.093,14.5899,2
112.964,11.7961,3
111.277,13.7257,3
111.601,13.3611,3
106.563,21.8338,4
114.161,11.5634,3
112.977,11.5671,2
111.277,13.7257,3
112.977,11.5671,2
114.161,11.5634,3
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
106.563,21.8338,4
114.161,11.5634,3

第4世代
f1,f2,time_count
104.219,29.0807,2
113.656,11.5601,3
106.411,18.8011,2
109.235,16.5752,2
107.573,18.4721,2
110.772,14.3032,3
110.093,14.5899,2
112.464,12.3695,3
109.735,15,2
107.396,18.6762,2
111.959,12.947,3
112.136,12.763,3
112.964,11.7961,3
112.977,11.5671,2
111.277,13.7257,3
111.277,13.7257,3
111.601,13.3611,3
109.735,15,2
111.601,13.3611,3
112.964,11.7961,3
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2
112.977,11.5671,2

第5世代
f1,f2,time_count
104.219,22.3095,2
113.656,11.5601,3
109.229,15.5818,2
107.926,17.2018,2
