第0世代
f1,f2,time_count
118.075,11.5601,3
106.783,33.0894,1
108.461,19.7569,4
109.851,15.8802,2
113.444,14.018,3
113.78,11.5615,2

第1世代
f1,f2,time_count
117.57,11.5601,3
105.091,32.4767,1
107.042,24.3095,4
108.461,18.5459,4
113.444,14.018,3
113.78,11.5615,2
109.851,15.8802,2
109.653,16.0788,4
109.851,15.8802,2
113.78,11.5615,2

第2世代
f1,f2,time_count
116.555,11.5601,3
105.091,32.4767,1
106.952,19.183,2
111.255,14.2622,2
111.901,12.5214,2
108.966,16.8564,4
107.29,17.795,2
113.78,11.5615,2
113.27,11.5648,2
109.851,15.8802,2
109.851,15.8802,2
109.653,16.0788,4
109.653,16.0788,4
113.78,11.5615,2

第3世代
f1,f2,time_count
105.091,32.4767,1
105.091,32.4767,1
115.186,11.5601,3
105.76,19.5448,2
105.596,31.8992,1
109.31,15.4851,2
110.533,14.0995,2
108.3,16.6401,2
111.679,13.778,2
111.901,12.5214,2
113.27,11.5648,2
107.29,17.795,2
113.78,11.5615,2
106.952,19.183,2
107.29,17.795,2
106.952,19.183,2
111.901,12.5214,2
113.27,11.5648,2
113.78,11.5615,2
107.29,17.795,2
106.952,19.183,2
113.78,11.5615,2
113.78,11.5615,2

第4世代
f1,f2,time_count
104.573,21.903,2
114.681,11.5601,3
105.76,19.5448,2
107.634,17.4023,2
108.805,16.0626,2
112.765,11.5648,2
105.775,19.5275,2
107.29,17.795,2
106.952,19.183,2
110.391,15.2497,2
110.533,14.0865,2
111.901,12.5214,2
111.679,13.778,2
111.679,13.778,2
108.3,16.6401,2
107.118,18.9938,2
110.487,15.1405,2
109.31,15.4851,2
110.533,14.0995,2
109.164,15.6525,2
111.901,12.5214,2
108.3,16.6401,2
113.78,11.5615,2
112.406,11.944,2
113.78,11.5615,2
112.406,11.944,2
107.29,17.795,2
107.113,18.9982,2
106.952,19.183,2
109.31,15.4851,2
109.31,15.4851,2
107.29,17.795,2
107.29,17.795,2
107.29,17.795,2
107.29,17.795,2
113.78,11.5615,2
113.78,11.5615,2
109.31,15.4851,2
111.901,12.5214,2
106.952,19.183,2
106.952,19.183,2
113.78,11.5615,2
113.78,11.5615,2
113.78,11.5615,2
111.901,12.5214,2

第5世代
f1,f2,time_count
114.681,11.5601,3
104.573,21.903,2
106.28,18.95,2
105.24,21.1407,2
109.815,14.9076,2
107.128,17.9798,2
111.901,12.5214,2
110.533,14.0995,2
105.76,19.5448,2
105.775,19.5275,2
105.255,20.1223,2
107.795,17.2175,2
111.901,12.5214,2
108.644,16.2474,2
109.522,15.2414,2
112.765,11.5648,2
113.78,11.5615,2
105.255,20.1223,2
111.169,13.3599,2
113.78,11.5615,2
114.681,11.5601,3
108.139,16.8248,2
111.169,13.3599,2
112.406,11.944,2
109.164,15.6525,2
110.679,13.92,2
110.891,13.6764,2
112.684,11.6274,2
108.3,16.6401,2
108.805,16.0626,2
112.406,11.944,2
108.805,16.0626,2
107.29,17.795,2
107.634,17.4023,2
107.29,17.795,2
107.634,17.4023,2
107.634,17.4023,2
108.219,16.7314,2
111.038,13.522,2
109.164,15.6525,2
109.31,15.4851,2
107.209,17.8864,2
112.406,11.944,2
110.533,14.0865,2
111.038,13.509,2
109.31,15.4851,2
109.31,15.4851,2
107.275,17.8124,2
108.3,16.6401,2
108.805,16.0626,2
112.765,11.5648,2
107.29,17.795,2
110.533,14.0865,2
113.78,11.5615,2
113.78,11.5615,2
107.29,17.795,2
107.29,17.795,2
107.29,17.795,2
107.29,17.795,2
107.29,17.795,2
111.901,12.5214,2
111.901,12.5214,2
111.901,12.5214,2
107.29,17.795,2
113.78,11.5615,2
113.78,11.5615,2
113.78,11.5615,2
113.78,11.5615,2
113.78,11.5615,2
113.78,11.5615,2
112.406,11.944,2
109.31,15.4851,2
109.31,15.4851,2
113.78,11.5615,2
109.31,15.4851,2
108.3,16.6401,2
108.3,16.6401,2
108.3,16.6401,2
109.31,15.4851,2
109.31,15.4851,2
109.31,15.4851,2
113.78,11.5615,2
113.78,11.5615,2
113.78,11.5615,2
112.765,11.5648,2
111.901,12.5214,2
111.901,12.5214,2
107.29,17.795,2

第6世代
f1,f2,time_count
104.573,21.903,2
114.176,11.5601,3
105.24,21.1407,2
110.533,14.0995,2
106.623,18.5573,2
106.785,18.3725,2
105.76,19.5448,2
105.255,20.1223,2
111.674,12.7824,2
112.765,11.5648,2
113.78,11.5615,2
105.775,19.5275,2
106.265,18.9674,2
105.255,20.1223,2
109.815,14.9076,2
109.815,14.9076,2
112.406,11.944,2
111.901,12.5214,2
109.522,15.2414,2
107.29,17.794,2
106.28,18.95,2
112.684,11.6274,2
107.795,17.2175,2
107.128,17.9798,2
108.644,16.2474,2
107.634,17.4023,2
111.169,13.3599,2
111.169,13.3599,2
109.017,15.8189,2
109.669,15.075,2
111.901,12.5214,2
112.406,11.944,2
111.674,12.7824,2
108.139,16.8248,2
109.31,15.4851,2
