第0世代
f1,f2,time_count
116.984,11.5624,3
106.563,21.8338,4
109.944,16.2532,3
109.679,20.698,3
112.969,12.7915,3
112.977,11.5671,2

第1世代
f1,f2,time_count
129.196,11.5601,3
106.563,21.8338,4
109.235,16.5741,2
116.262,11.5624,3
109.944,16.2532,3
112.969,12.7915,3
112.969,12.7915,3
112.977,11.5671,2
113.621,11.5658,3

第2世代
f1,f2,time_count
119.76,11.5601,2
106.563,21.8338,4
107.239,18.8383,4
114.242,11.5624,3
110.702,14.384,3
110.626,15.4726,3
108.548,17.3593,2
109.944,16.2532,3
112.792,12.9969,3
112.977,11.5671,2
111.729,13.7232,2
111.795,13.6471,2
108.043,17.9368,2
109.235,16.5741,2
112.969,12.7915,3
113.621,11.5658,3
108.048,17.9331,2
109.235,16.5741,2
112.969,12.7915,3

第3世代
f1,f2,time_count
104.792,36.7862,3
114.497,11.5601,2
105.224,21.1607,2
106.851,18.2987,2
108.535,16.8604,3
109.735,15.0026,2
110.702,14.384,3
107.356,17.7212,2
112.977,11.5671,2
112.113,12.2843,2
111.722,14.2237,3
113.621,11.5658,3
109.235,16.5741,2
114.161,11.5624,3
111.888,13.0249,3
109.235,16.5741,2
111.795,13.6471,2
111.729,13.7232,2

第4世代
f1,f2,time_count
104.588,21.8869,2
114.497,11.5601,2
109.735,15.0026,2
106.047,20.2038,4
111.608,12.8587,2
106.28,18.9527,2
111.29,14.2246,2
107.356,17.7212,2
109.235,16.5741,2
108.401,17.5299,2
108.535,16.8604,3
105.376,20.9881,2
105.224,21.1607,2
110.24,14.4237,2
112.787,12.0002,3
110.702,14.384,3
106.851,18.2987,2
106.851,18.2987,2
112.113,12.2843,2
113.621,11.5658,3
109.235,16.5741,2
112.113,12.2843,2
113.992,11.5607,2
112.977,11.5671,2
112.964,11.7949,3
109.235,16.5741,2

第5世代
f1,f2,time_count
114.497,11.5601,2
104.068,31.0464,2
104.083,22.4644,2
108.401,17.5299,2
109.229,15.5787,2
108.724,16.1562,2
105.224,21.1607,2
106.28,18.9527,2
107.356,17.7212,2
113.992,11.5607,2
113.378,11.5634,3
111.608,12.8587,2
108.535,16.8604,3
104.588,21.8869,2
106.047,20.2038,4
106.851,18.2987,2
111.29,14.2246,2
105.699,20.6191,2
