第0世代
f1,f2,time_count
116.984,11.5624,3
106.563,21.8338,4
109.944,16.2532,3
109.679,20.698,3
112.969,12.7915,3
112.977,11.5671,2

第1世代
f1,f2,time_count
140.166,11.5601,3
106.563,21.8338,4
116.984,11.5624,3
109.088,16.7405,2
110.439,14.6795,3
112.472,11.8712,2
110.272,15.8797,3
112.977,11.5671,2
116.805,11.5645,4
109.944,16.2532,3

第2世代
f1,f2,time_count
131.77,11.5601,2
106.563,21.8338,4
115.361,11.5624,2
109.088,16.7405,2
112.472,11.8712,2
110.772,14.3032,3
110.439,14.6795,3
109.434,15.8345,3
109.257,16.0357,3
112.977,11.5671,2
114.166,11.5634,3
110.626,14.4707,3

第3世代
f1,f2,time_count
114.454,11.5601,3
105.005,37.8718,3
106.235,20.0043,2
105.911,33.0291,2
109.088,16.7405,2
105.588,33.4007,2
113.762,11.5658,3
111.782,13.1505,3
109.939,15.257,3
111.272,13.7505,3
112.101,12.7796,3
112.977,11.5671,2
109.616,15.6256,3
110.772,14.3032,3
110.267,14.8807,3
111.131,13.8932,3
112.472,11.8712,2
114.166,11.5634,3
109.257,16.0357,3
112.969,11.7961,3
112.472,11.8712,2
110.439,14.6795,3
109.434,15.8345,3
111.959,12.947,3
110.626,14.4707,3
110.626,14.4707,3

第4世代
f1,f2,time_count
104.719,31.8369,2
113.444,11.5601,3
104.724,21.732,2
106.235,20.0043,2
107.239,18.8525,4
108.401,17.5179,4
107.742,17.7704,3
109.088,16.7405,2
112.464,12.3695,3
112.101,12.7796,3
110.772,14.3032,3
110.267,14.8807,3
111.636,13.3157,3
111.272,13.7505,3
110.439,14.6795,3
111.131,13.8932,3
112.969,11.7961,3
112.472,11.8712,2
109.939,15.257,3
109.616,15.6256,3
109.939,15.257,3
113.439,11.563,3
112.977,11.5658,2
110.626,14.4707,3
109.434,15.8345,3
109.616,15.6256,3
111.929,12.9807,3
109.257,16.0357,3
109.434,15.8345,3
109.235,16.5752,2
109.257,16.0357,3
112.472,11.8712,2
111.782,13.1505,3
110.626,14.4707,3
109.235,16.5752,2
111.959,12.947,3
111.742,13.1913,3
111.272,13.7505,3
111.131,13.8932,3
112.977,11.5671,2
112.969,11.7961,3
111.777,13.1519,3
111.959,12.947,3
111.782,13.1505,3
