第0世代
f1,f2,time_count
118.075,11.5601,3
106.783,33.0894,1
108.461,19.7569,4
109.851,15.8802,2
113.444,14.018,3
113.78,11.5615,2

第1世代
f1,f2,time_count
118.075,11.5601,3
106.783,33.0894,1
106.783,33.0894,1
107.74,24.4092,4
109.851,15.8802,2
112.252,12.6121,3
108.457,18.6865,2
113.78,11.5615,2
109.148,16.6563,4
112.757,12.0346,3
108.664,17.233,2
113.517,11.6755,2

第2世代
f1,f2,time_count
118.075,11.5601,3
105.091,32.4767,1
105.421,20.9331,2
111.038,13.522,2
118.075,11.5601,3
113.78,11.5615,2
108.457,18.6865,2
106.351,19.8715,2
109.856,15.872,2
108.664,17.233,2
112.752,12.0346,3
112.252,12.6121,3
106.103,20.1575,2
109.169,16.6555,2
109.851,15.8802,2
113.517,11.6755,2
109.148,16.6563,4
112.252,12.6121,3
113.603,11.5778,4
113.78,11.5615,2
109.851,15.8802,2

第3世代
f1,f2,time_count
105.091,32.4767,1
118.075,11.5601,3
105.421,20.9331,2
118.075,11.5601,3
113.78,11.5615,2
109.868,15.3321,3
106.613,19.5732,2
111.038,13.522,2
107.8,18.2167,2
112.199,13.1905,2
109.55,15.7007,3
111.038,13.522,2
108.159,17.8105,2
112.911,11.5671,2
106.103,20.1575,2
109.169,16.6555,2
113.78,11.5615,2
108.664,17.233,2
112.252,12.6121,3
112.752,12.0346,3
109.022,16.8133,2
108.664,17.233,2
107.866,18.1391,2
112.752,12.0346,3
106.351,19.8715,2
106.351,19.8715,2
106.103,20.1575,2
112.252,12.6121,3
109.148,16.6563,4
112.252,12.6121,3
109.148,16.6563,4
109.169,16.6555,2
118.075,11.5601,3
111.038,13.522,2
112.252,12.6121,3

第4世代
f1,f2,time_count
116.883,11.5601,3
104.871,27.1301,2
105.058,20.354,2
116.883,11.5601,3
113.78,11.5615,2
107.29,17.7994,2
107.184,18.9206,2
108.535,16.8586,3
110.232,14.9221,3
108.659,16.2389,2
111.038,13.522,2
105.921,19.36,2
105.775,19.5364,2
111.565,13.3937,3
112.247,12.6121,3
109.55,15.7007,3
113.257,11.563,3
112.199,13.1905,2
109.868,15.3321,3
112.752,12.0346,3
109.722,15.4996,3
111.038,13.522,2
113.78,11.5615,2
112.911,11.5671,2
112.752,12.0346,3
112.229,13.1602,2
109.55,15.7007,3
112.752,12.0346,3
112.911,11.5671,2
109.55,15.7007,3
109.868,15.3321,3
111.038,13.522,2
111.038,13.522,2
111.038,13.522,2
111.038,13.522,2
111.038,13.522,2
112.752,12.0346,3
112.752,12.0346,3
113.78,11.5615,2

第5世代
f1,f2,time_count
114.505,11.5601,3
104.081,34.6307,1
104.229,22.2957,2
107.29,17.7994,2
105.058,20.354,2
111.543,12.9445,2
112.247,12.6121,3
108.212,17.2321,3
106.696,18.9645,3
109.186,16.1137,3
107.025,18.5882,3
105.416,19.9375,2
106.134,19.1295,2
108.659,16.2389,2
110.232,14.9221,3
105.775,19.5364,2
112.735,12.5827,2
110.679,13.9289,2
113.78,11.5615,2
112.765,11.5648,2
111.038,13.522,2
110.378,14.7546,3
110.533,14.0888,2
109.545,15.7036,3
109.868,15.3321,3
105.058,20.354,2
113.257,11.563,3
113.78,11.5615,2
108.535,16.8586,3
113.257,11.563,3
108.212,17.2321,3
108.54,16.8557,3
111.038,13.522,2
105.921,19.36,2
109.691,15.5362,3
111.038,13.522,2
112.752,12.0346,3
112.752,12.0346,3
105.921,19.36,2
109.868,15.3321,3
109.722,15.4996,3
109.55,15.7007,3
108.659,16.2389,2
109.722,15.4996,3
112.752,12.0346,3
109.55,15.7007,3
113.78,11.5615,2
112.752,12.0346,3
113.78,11.5615,2
105.058,20.354,2
113.78,11.5615,2
113.78,11.5615,2
105.921,19.36,2
112.752,12.0346,3
111.038,13.522,2
111.038,13.522,2
111.038,13.522,2
111.038,13.522,2
111.038,13.522,2
111.038,13.522,2
111.038,13.522,2
112.752,12.0346,3
112.752,12.0346,3
109.868,15.3321,3
109.722,15.4996,3
109.55,15.7007,3
109.55,15.7007,3
109.55,15.7007,3
109.55,15.7007,3
112.752,12.0346,3
108.659,16.2389,2

第6世代
f1,f2,time_count
114.505,11.5601,3
104.081,34.6307,1
104.081,34.6307,1
104.229,22.2957,2
104.588,21.8945,2
105.058,20.354,2
105.416,19.9375,2
107.853,17.6421,3
106.346,18.8762,2
111.038,13.5189,2
109.164,15.6614,2
111.543,12.9369,2
112.247,12.6121,3
107.02,18.5911,3
108.659,16.2389,2
105.775,19.5364,2
112.606,12.2021,3
111.25,13.2664,2
113.78,11.5615,2
110.373,14.7546,3
107.356,17.7212,2
107.025,18.5882,3
109.229,15.5787,2
110.232,14.9221,3
109.868,15.3321,3
105.058,20.354,2
108.181,17.2657,3
112.247,12.6121,3
104.229,22.2957,2
113.257,11.563,3
113.78,11.5615,2
112.765,11.5648,2
113.257,11.563,3
108.212,17.2321,3
109.691,15.5362,3
110.533,14.0888,2
