第0世代
f1,f2,time_count
125.924,11.5615,3
106.285,19.9492,2
109.164,15.6589,2
113.093,12.1619,2
117.047,11.5722,4
107.836,18.1782,2
120.52,11.5697,3
107.831,18.187,2
123.648,11.5671,4

第1世代
f1,f2,time_count
128.479,11.5607,3
105.815,20.4824,2
111.901,12.5237,2
109.376,15.4164,2
117.047,11.5722,4
108.305,17.6356,2
113.093,12.1619,2
109.164,15.6589,2
106.285,19.9448,2
125.924,11.5615,3
106.785,18.3814,2
122.315,11.5671,2
120.52,11.5697,3
107.836,18.1782,2
107.831,18.187,2

第2世代
f1,f2,time_count
116.315,11.5601,4
105.325,29.2926,2
105.815,20.4824,2
111.901,12.5237,2
111.043,14.5109,2
110.719,14.8772,2
115.437,11.5648,2
114.108,11.5724,2
107.144,17.9714,2
109.376,15.4164,2
108.007,16.9839,2
106.785,18.3814,2
113.093,12.1619,2
109.017,16.5875,2
106.351,19.8697,2
113.391,11.8214,2
108.3,16.6413,2
109.164,15.6589,2
106.108,20.1519,2
106.285,19.9448,2

第3世代
f1,f2,time_count
116.315,11.5601,4
104.081,34.6307,1
104.083,22.4675,2
111.768,12.1847,1
104.308,20.7148,1
112.911,11.5722,2
114.131,11.5615,3
111.043,14.5109,2
106.785,18.3814,2
109.376,15.4164,2
105.815,20.4824,2
110.573,15.043,2
109.017,16.5875,2
106.351,19.8697,2
114.108,11.5697,2
108.3,16.6413,2
107.795,17.2219,2
107.29,17.8039,2
109.164,15.6589,2
108.007,16.9839,2
107.144,17.9714,2
106.108,20.1519,2
110.719,14.8772,2
105.815,20.4824,2
106.174,20.0746,2
106.285,19.9448,2
110.896,14.6784,2
110.866,14.7107,2

第4世代
f1,f2,time_count
116.315,11.5601,4
104.081,34.6307,1
104.081,34.6307,1
104.083,22.4675,2
111.768,12.1847,1
112.911,11.5722,2
105.775,19.5364,2
114.79,11.5607,2
105.123,20.2789,2
104.308,20.7148,1
111.184,13.349,2
109.389,14.9056,1
106.639,18.5444,2
110.719,14.8772,2
114.108,11.5697,2
104.295,22.2326,2
107.01,17.6265,1
109.164,15.6589,2
108.659,16.2364,2
107.874,16.6381,1
106.785,18.3814,2
107.502,17.5589,2
108.366,16.5714,2
111.103,14.4214,4
114.131,11.5615,3
109.376,15.4164,2
107.795,17.2219,2
111.043,14.5109,2
110.896,14.6784,2
110.866,14.7107,2
107.649,17.3914,2
108.512,16.4064,2
107.649,17.3939,2
108.512,16.4064,2
111.067,14.463,4

第5世代
f1,f2,time_count
116.315,11.5601,4
104.081,33.6317,1
104.083,22.4675,2
114.285,11.5607,2
111.768,12.1847,1
104.308,20.7148,1
111.184,13.349,2
110.533,14.0939,2
112.911,11.5722,2
105.123,20.2789,2
106.134,19.1264,2
114.131,11.5615,3
113.058,11.5658,2
104.295,22.2326,2
107.01,17.6265,1
105.677,19.149,1
106.785,18.3814,2
106.639,18.5444,2
109.389,14.9056,1
105.416,19.9464,2
110.174,14.4955,2
107.502,17.5589,2
109.881,14.8314,2
108.366,16.5714,2
111.543,12.9389,2
111.608,12.8564,2
109.376,15.4164,2
107.697,16.839,1
109.017,15.8227,2
108.805,16.0714,2
109.164,15.6569,2
107.874,16.6381,1
110.027,14.6739,2
108.659,16.2364,2
105.336,20.0289,2
107.649,17.385,2
107.874,16.6381,1
107.649,17.3914,2
108.512,16.4064,2
108.512,16.4064,2
106.639,18.54,2

第6世代
f1,f2,time_count
116.315,11.5601,4
104.081,33.6317,1
104.083,22.472,2
114.285,11.5607,2
104.308,20.7148,1
112.406,11.9539,2
111.768,12.1847,1
105.123,20.2789,2
113.628,11.5648,2
111.038,13.5164,2
106.492,18.7139,2
105.823,18.9823,1
107.01,17.6265,1
104.295,22.2326,2
106.687,17.994,1
109.389,14.9056,1
110.174,14.4955,2
110.533,14.0939,2
111.184,13.349,2
107.502,17.5589,2
109.881,14.8314,2
108.366,16.5714,2
113.058,11.5658,2
112.911,11.5722,2
105.495,19.359,1
111.543,12.9389,2
114.131,11.5615,3
111.608,12.8564,2
109.376,15.4164,2
107.697,16.839,1
108.805,16.0669,2
109.164,15.6569,2
110.533,14.0939,2
105.677,19.149,1
107.874,16.6381,1
108.659,16.2364,2
110.027,14.6714,2
105.416,19.9464,2
107.649,17.385,2
106.639,18.54,2
105.27,20.1114,2
109.017,15.8227,2
104.229,22.2983,2
107.874,16.6381,1
106.639,18.5444,2
107.649,17.3894,2
104.083,22.4675,2
108.512,16.4064,2
109.017,15.82,2
105.336,20.0289,2
112.911,11.5722,2
108.512,16.4064,2
105.416,19.9464,2
108.512,16.4064,2
107.874,16.6381,1

第7世代
f1,f2,time_count
116.315,11.5601,4
103.803,21.2923,1
104.308,20.7148,1
104.99,19.9365,1
114.285,11.5607,2
110.757,13.3397,1
111.768,12.1847,1
106.687,17.994,1
106.492,18.7101,2
105.823,18.9823,1
111.396,13.1,2
105.495,19.359,1
111.608,12.8564,2
110.533,14.0939,2
109.376,15.4164,2
107.697,16.839,1
112.618,11.6997,2
107.502,17.5589,2
109.881,14.8314,2
108.366,16.5714,2
112.406,11.9539,2
108.805,16.0669,2
109.164,15.6569,2
110.174,14.4955,2
110.533,14.0939,2
105.677,19.149,1
107.01,17.6265,1
107.649,17.385,2
106.639,18.54,2
108.659,16.2327,2
110.027,14.6714,2
113.058,11.5658,2
109.389,14.9056,1
113.634,11.5615,2
112.911,11.5702,2
109.389,14.9056,1
113.628,11.5648,2
107.01,17.6265,1
107.874,16.6381,1
112.406,11.9539,2
109.017,15.8227,2
111.543,12.9389,2
105.495,19.359,1
107.874,16.6381,1
110.174,14.4955,2
108.512,16.4064,2
106.639,18.5427,2
108.512,16.4064,2
109.017,15.82,2
107.649,17.3894,2
107.649,17.3894,2
109.017,15.82,2
107.874,16.6381,1
105.495,19.359,1
108.512,16.4064,2
107.649,17.3894,2
107.874,16.6381,1
107.874,16.6381,1

第8世代
f1,f2,time_count
103.803,21.2923,1
116.315,11.5601,4
114.285,11.5607,2
104.99,19.9365,1
111.263,12.7622,1
110.757,13.3397,1
116.315,11.5601,4
104.308,20.7148,1
108.232,16.2272,1
108.805,16.0669,2
104.308,20.7148,1
105.318,19.5598,1
111.768,12.1847,1
110.533,14.0939,2
109.376,15.4164,2
111.768,12.1847,1
112.406,11.9539,2
107.01,17.6265,1
107.874,16.6381,1
107.697,16.839,1
110.174,14.4955,2
105.677,19.149,1
107.369,17.2156,1
106.864,17.793,1
106.687,17.994,1
106.639,18.54,2
113.058,11.5658,2
110.027,14.6714,2
109.389,14.9056,1
113.634,11.5615,2
112.618,11.6997,2
112.911,11.5702,2
109.881,14.8314,2
109.389,14.9056,1
106,18.7815,1
106.492,18.7101,2
113.628,11.5648,2
112.553,11.7788,2
109.017,15.8227,2
107.369,17.2156,1
109.164,15.6552,2
110.533,14.0939,2
105.495,19.359,1
107.727,16.8047,1
106.687,17.994,1
106,18.7815,1
105.495,19.359,1
105.823,18.9823,1
105.823,18.9823,1
110.174,14.5039,2
112.406,11.9539,2
106.639,18.5427,2
106.492,18.7101,2
107.874,16.6381,1
107.01,17.6265,1
109.017,15.82,2
107.369,17.2156,1
110.533,14.0939,2
109.164,15.6569,2
109.881,14.8314,2
110.174,14.4955,2
106.639,18.54,2
106,18.7815,1
105.495,19.359,1
107.874,16.6381,1
107.874,16.6381,1
107.874,16.6381,1
107.874,16.6381,1
110.533,14.0939,2
116.315,11.5601,4

第9世代
f1,f2,time_count
115.128,11.5601,4
103.656,22.4581,1
103.803,21.2923,1
110.757,13.3397,1
110.252,13.9172,1
114.285,11.5607,2
112.406,11.9514,2
105.318,19.5598,1
108.884,15.4831,1
108.379,16.0606,1
104.308,20.7148,1
111.263,12.7622,1
111.768,12.1847,1
104.813,20.1373,1
109.376,15.4164,2
104.308,20.7148,1
106.505,18.204,1
111.768,12.1847,1
107.192,17.4165,1
104.99,19.9365,1
105.677,19.149,1
107.369,17.2156,1
107.697,16.839,1
108.202,16.2616,1
113.058,11.5658,2
106.864,17.793,1
106,18.7815,1
110.174,14.4955,2
113.634,11.5615,2
110.027,14.6714,2
111.263,12.7622,1
113.628,11.5648,2
112.911,11.5702,2
112.618,11.6997,2
109.389,14.9056,1
109.881,14.8314,2
106.492,18.7101,2
108.884,15.4831,1
106.492,18.7101,2
107.874,16.6381,1
109.389,14.9056,1
111.263,12.7622,1
107.874,16.6381,1
112.553,11.7788,2
105.495,19.359,1
106.687,17.994,1
106.687,17.994,1
107.369,17.2156,1
105.823,18.9823,1
105.495,19.359,1
104.843,20.103,1
107.01,17.6265,1
110.174,14.5039,2
105.823,18.9823,1
107.727,16.8047,1
108.379,16.0606,1
108.232,16.2272,1
104.99,19.9365,1
109.881,14.8314,2
107.01,17.6265,1
106,18.7815,1
107.01,17.6265,1
106,18.7815,1
108.202,16.2616,1
108.232,16.2272,1
107.727,16.8047,1
107.697,16.839,1
104.813,20.1373,1
109.389,14.9056,1
110.174,14.4955,2
105.495,19.359,1
105.495,19.359,1
106,18.7815,1
107.874,16.6381,1
104.99,19.9365,1
104.308,20.7148,1
108.379,16.0606,1
105.495,19.359,1
107.874,16.6381,1
105.823,18.9823,1
107.874,16.6381,1
107.874,16.6381,1
107.874,16.6381,1
107.874,16.6381,1
106.687,17.994,1
106.687,17.994,1
107.874,16.6381,1
107.874,16.6381,1
107.369,17.2156,1
107.369,17.2156,1
107.369,17.2156,1
107.369,17.2156,1
109.389,14.9056,1

第10世代
f1,f2,time_count
115.128,11.5601,4
103.656,22.4581,1
103.656,22.4581,1
103.803,21.2923,1
110.757,13.3397,1
110.252,13.9172,1
109.747,14.4947,1
114.285,11.5607,2
112.406,11.9514,2
108.737,15.6497,1
104.308,20.7148,1
111.768,12.1847,1
