第0世代
f1,f2,time_count
116.984,11.5624,3
106.563,21.8338,4
109.944,16.2532,3
109.679,20.698,3
112.969,12.7915,3
112.977,11.5671,2

第1世代
f1,f2,time_count
127.729,11.5615,2
106.563,21.8338,4
109.944,16.2532,3
107.249,19.8373,4
115.792,11.5624,3
111.131,13.8932,3
112.969,12.7915,3
112.977,11.5671,2

第2世代
f1,f2,time_count
117.191,11.5601,3
106.563,21.8338,4
109.23,18.7874,2
107.244,19.8373,4
111.131,13.8932,3
109.434,15.8345,3
112.969,12.7915,3
109.939,15.257,3
115.757,11.5624,3
113.656,11.5634,3
112.977,11.5671,2

第3世代
f1,f2,time_count
104.573,32.0044,2
117.01,11.5601,3
105.588,23.8781,2
107.239,18.8429,4
109.434,15.8345,3
106.563,21.8338,4
106.563,21.8338,4
115.757,11.5624,3
113.656,11.5634,3
109.23,18.7874,2
110.772,14.3032,3
109.23,18.7874,2
111.795,13.6471,2
112.287,12.5751,3
111.131,13.8932,3
109.939,15.257,3
115.757,11.5624,3
112.727,12.0705,3
112.977,11.5671,2
109.939,15.257,3
112.459,12.375,3
113.404,11.5658,3
113.656,11.5634,3
113.656,11.5634,3

第4世代
f1,f2,time_count
114.52,11.5601,3
104.573,32.0044,2
104.573,32.0044,2
104.578,29.4555,2
105.588,23.8781,2
109.229,15.5818,2
105.724,20.5754,4
108.426,17.4838,4
106.047,20.2038,4
107.239,18.8429,4
108.209,17.7445,2
105.588,23.8781,2
107.239,18.8429,4
111.454,13.5245,3
112.977,11.5671,2
109.939,15.257,3
114.065,11.5624,3
110.444,14.6795,3
110.411,15.2129,4
111.992,13.4125,4
113.297,11.5645,3
112.472,11.8699,2
111.131,13.8932,3
110.772,14.3032,3
112.199,13.1815,2
110.767,14.3069,3
106.042,20.2063,4
111.131,13.8932,3
109.939,15.257,3
113.656,11.5634,3
112.287,12.5751,3
113.656,11.5634,3
112.113,13.2764,4
112.287,12.5751,3
112.459,12.375,3
112.472,11.8712,2
112.459,12.375,3
110.767,14.3061,3
110.772,14.3032,3
104.573,32.0044,2
109.939,15.257,3
113.656,11.5634,3
113.656,11.5634,3
113.656,11.5634,3
113.656,11.5634,3

第5世代
f1,f2,time_count
114.52,11.5601,3
104.573,32.0044,2
