第0世代
f1,f2,time_count
119.797,11.563,3
104.735,21.7182,2
110.503,20.7312,2
111.871,13.5625,2
116.035,11.5645,3
113.563,11.5658,2
119.07,11.5634,3
112.707,12.9268,3
112.666,13.1547,3

第1世代
f1,f2,time_count
129.964,11.5607,3
104.735,21.7182,2
104.735,21.7182,2
110.841,16.4906,2
111.263,12.7622,1
118.606,11.563,3
110.674,18.8272,2
110.503,20.7312,2
113.386,11.8301,2
116.035,11.5645,3
113.563,11.5658,2
110.503,20.7312,2
113.563,11.5658,2
110.503,20.7312,2

第2世代
f1,f2,time_count
125.674,11.5601,2
104.735,21.7182,2
104.735,21.7182,2
115.265,11.5607,2
110.841,16.4906,2
106.785,18.3769,2
111.263,12.7622,1
108.81,17.0617,2
106.022,20.252,2
113.212,12.4012,3
111.263,12.7622,1
105.926,20.3556,2
105.24,21.1407,2
113.563,11.5658,2
105.24,21.1407,2
113.275,11.9522,2
113.563,11.5658,2
113.386,11.8301,2
104.735,21.7182,2
113.386,11.8301,2
111.263,12.7622,1
111.263,12.7622,1
104.735,21.7182,2
104.735,21.7182,2
104.735,21.7182,2

第3世代
f1,f2,time_count
104.735,21.7182,2
104.735,21.7182,2
114.093,11.5601,2
110.002,15.7008,2
110.252,13.9172,1
108.81,17.0617,2
107.898,17.6011,3
105.517,20.8295,2
111.768,12.1847,1
106.785,18.3769,2
105.921,19.36,2
106.785,18.3769,2
105.921,19.36,2
111.263,12.7622,1
112.671,12.131,3
113.035,11.721,3
111.263,12.7622,1
105.24,21.1407,2
112.818,11.9636,3
113.563,11.5658,2
113.563,11.5658,2
111.263,12.7622,1
105.24,21.1407,2
104.735,21.7182,2
105.24,21.1407,2
111.263,12.7622,1
111.263,12.7622,1
104.735,21.7182,2
104.735,21.7182,2
104.735,21.7182,2
104.735,21.7182,2
104.735,21.7182,2
104.735,21.7182,2
111.263,12.7622,1
111.263,12.7622,1
105.24,21.1407,2
111.263,12.7622,1
111.263,12.7622,1

第4世代
f1,f2,time_count
104.149,22.3945,2
114.093,11.5601,2
109.066,15.2734,1
107.898,17.6011,3
110.076,14.1184,1
110.757,13.3397,1
108.512,16.3987,2
106.426,18.7826,2
105.598,20.735,2
108.3,16.6401,2
112.896,11.563,2
105.921,19.36,2
106.785,18.3769,2
106.785,18.3769,2
111.768,12.1847,1
110.252,13.9172,1
111.263,12.7622,1
105.921,19.36,2
105.012,21.407,2
111.768,12.1847,1
112.671,12.131,3
104.735,21.7182,2
104.735,21.7182,2
104.74,21.7147,2
105.245,21.1372,2
105.517,20.8295,2
111.263,12.7622,1
111.263,12.7622,1
105.24,21.1407,2
112.818,11.9636,3
110.252,13.9172,1
112.818,11.9636,3
112.671,12.131,3
105.517,20.8295,2
105.24,21.1407,2
104.735,21.7182,2
111.263,12.7622,1
104.735,21.7182,2
104.735,21.7182,2
104.735,21.7182,2
104.735,21.7182,2
104.735,21.7182,2
104.735,21.7182,2
111.263,12.7622,1
104.735,21.7182,2
104.735,21.7182,2
104.735,21.7182,2
