第0世代
f1,f2,time_count
117.644,11.5615,2
106.775,32.0416,2
108.871,20.9882,2
111.189,14.3373,2
107.831,24.794,2
113.259,12.9653,4

第1世代
f1,f2,time_count
117.644,11.5615,2
105.083,33.9782,2
111.184,13.3415,2
109.005,16.3438,3
113.244,11.9712,4
107.326,25.3715,2
106.775,32.0416,2
108.871,20.9882,2
115.502,11.5685,2
106.27,32.6191,2
107.861,22.1431,2
107.831,24.794,2
116.447,11.5648,2
108.366,21.5657,2
106.775,32.0416,2
106.775,32.0416,2

第2世代
f1,f2,time_count
117.644,11.5615,2
105.083,33.9782,2
106.27,32.6191,2
106.639,26.1496,2
106.674,24.5013,2
107.861,22.1431,2
108.871,20.9882,2
109.005,16.3438,3
114.441,11.5697,4
112.567,12.7528,4
115.942,11.5648,2
111.543,12.9389,2
117.388,11.5645,3
110.507,15.1189,2
110.679,13.919,2
108.366,21.5657,2
113.244,11.9712,4
109.997,15.6996,2
109.005,16.3438,3
113.244,11.9712,4
115.502,11.5685,2
110.002,15.6964,2
111.184,13.3415,2
108.871,20.9882,2
111.184,13.3415,2
115.502,11.5685,2

第3世代
f1,f2,time_count
104.578,34.5557,2
117.644,11.5615,2
107.113,18.9971,2
106.27,32.6191,2
106.639,26.1496,2
106.674,24.5013,2
109.005,16.3438,3
115.765,11.5648,2
107.828,18.6953,3
114.315,11.5685,2
105.765,33.1966,2
116.699,11.5634,2
109.997,15.6996,2
109.005,16.3438,3
107.828,18.6953,3
112.567,12.7528,4
111.543,12.9389,2
105.083,33.9782,2
113.128,12.1216,2
113.749,11.5747,4
106.639,26.1496,2
106.674,24.5013,2
117.644,11.5615,2
112.567,12.7528,4
110.679,13.919,2
110.507,15.1189,2
110.002,15.6956,2
105.083,33.9782,2
110.679,13.919,2
111.184,13.3415,2
106.27,32.6191,2
110.507,15.1189,2
111.184,13.3415,2
111.543,12.9389,2
113.426,11.7653,4
113.401,11.8038,4
113.244,11.9712,4
113.244,11.9712,4
109.005,16.3438,3
110.507,15.1189,2
111.184,13.3415,2
111.184,13.3415,2
111.184,13.3415,2
111.543,12.9389,2
117.644,11.5615,2

第4世代
f1,f2,time_count
104.573,37.105,2
117.644,11.5615,2
106.174,22.5302,2
105.765,33.1966,2
115.002,11.5634,2
107.113,18.9971,2
117.644,11.5615,2
108.482,17.4312,2
112.048,12.3614,2
109.164,15.6569,2
113.128,12.1216,2
110.098,15.5865,2
107.836,18.1738,2
104.578,34.5557,2
107.623,18.4164,2
105.083,33.9782,2
108.805,16.0615,2
107.113,18.9971,2
105.083,33.9782,2
104.578,34.5557,2
110.679,13.919,2
111.184,13.3415,2
111.689,12.764,2
110.507,15.1189,2
110.679,13.919,2
114.315,11.5685,2
110.361,15.2908,2
113.749,11.5747,4
114.315,11.5685,2
108.805,16.0615,2
111.543,12.9389,2
113.568,11.6181,2
111.184,13.3415,2
113.391,11.8214,2
111.543,12.9389,2
110.507,15.1189,2
113.244,11.9712,4
113.426,11.7653,4
111.184,13.3415,2
113.749,11.5747,4
113.244,11.9712,4
113.426,11.7653,4
113.401,11.8038,4
113.401,11.8038,4
114.315,11.5685,2
111.184,13.3415,2
111.184,13.3415,2
117.644,11.5615,2
117.644,11.5615,2
117.644,11.5615,2
114.315,11.5685,2
113.244,11.9712,4
111.543,12.9389,2
111.543,12.9389,2
111.543,12.9389,2
111.543,12.9389,2
110.507,15.1189,2
111.184,13.3415,2
111.184,13.3415,2
111.184,13.3415,2
110.507,15.1189,2
110.507,15.1189,2
110.507,15.1189,2
110.507,15.1189,2
110.507,15.1189,2

第5世代
f1,f2,time_count
114.578,11.5615,2
104.214,37.515,2
105.664,25.6563,2
105.26,33.7741,2
113.058,11.5648,2
106.937,19.1998,2
106.174,22.5302,2
109.669,15.073,2
106.169,25.0788,2
108.154,16.8119,2
114.174,11.5634,2
110.679,13.919,2
112.048,12.3614,2
111.184,13.3406,2
107.649,17.3894,2
104.573,37.105,2
104.578,34.5557,2
106.174,22.5302,2
108.805,16.0615,2
107.118,18.9938,2
109.31,15.484,2
110.679,13.919,2
104.578,34.5557,2
105.083,33.9782,2
107.623,18.4164,2
104.573,37.105,2
108.805,16.0615,2
109.164,15.6569,2
111.689,12.764,2
112.048,12.3614,2
107.623,18.4164,2
111.543,12.9389,2
111.543,12.9389,2
105.083,33.9782,2
111.689,12.764,2
107.113,18.9971,2
109.164,15.6569,2
107.113,18.9971,2
111.543,12.9389,2
109.164,15.6569,2
107.113,18.9971,2
111.543,12.9389,2
111.543,12.9389,2
111.543,12.9389,2
111.543,12.9389,2
111.543,12.9389,2
111.543,12.9389,2
111.543,12.9389,2
105.083,33.9782,2
105.083,33.9782,2
111.543,12.9389,2
111.543,12.9389,2
111.543,12.9389,2
111.689,12.764,2
110.679,13.919,2
111.689,12.764,2
110.679,13.919,2
107.113,18.9971,2
107.113,18.9971,2
108.805,16.0615,2
108.805,16.0615,2

第6世代
f1,f2,time_count
114.255,11.5615,2
104.073,35.1331,2
104.982,23.8912,2
104.578,34.5557,2
106.613,19.5713,2
105.669,23.1077,2
110.603,15.009,2
109.669,15.073,2
112.553,11.7765,2
106.174,22.5302,2
113.634,11.5634,2
108.805,16.0615,2
108.154,16.8119,2
107.649,17.3894,2
110.679,13.919,2
112.048,12.3614,2
111.038,13.5164,2
108.154,16.8119,2
104.219,34.9657,2
107.118,18.9938,2
107.618,18.4196,2
106.174,22.5302,2
111.689,12.7631,2
113.058,11.5648,2
113.058,11.5648,2
109.31,15.484,2
104.578,34.5557,2
108.805,16.0615,2
111.967,12.4487,2
