第0世代
f1,f2,time_count
114.967,11.5658,2
105.083,21.322,2
109.527,16.2381,2
108.585,17.8067,3
113.098,12.1549,2
113.621,12.0446,3

第1世代
f1,f2,time_count
114.313,11.5615,3
105.083,21.322,2
105.083,21.322,2
109.527,16.2381,2
106.893,18.7442,3
107.888,17.6029,3
111.795,13.6471,2
111.795,13.6471,2
111.901,12.5197,2
113.621,12.0446,3
112.434,12.4046,3
113.098,12.1549,2
113.098,12.1549,2
105.083,21.322,2
105.083,21.322,2
105.083,21.322,2

第2世代
f1,f2,time_count
118.325,11.5601,2
104.578,21.8995,2
114.126,11.5615,3
109.411,16.3706,2
108.095,17.3619,3
109.522,15.2425,2
106.893,18.7442,3
105.957,20.3186,2
110.093,14.5899,2
107.462,18.602,2
105.083,21.322,2
106.27,19.9629,2
113.482,11.5658,2
107.888,17.6029,3
111.219,14.3003,2
112.434,12.4046,3
111.795,13.6471,2
111.901,12.5197,2
105.083,21.322,2
111.292,13.7142,3
113.098,12.1549,2
106.27,19.9629,2
113.098,12.1549,2
111.29,14.2246,2
111.901,12.5197,2
111.795,13.6471,2
107.888,17.6029,3
111.795,13.6471,2
113.098,12.1549,2
113.098,12.1549,2
105.083,21.322,2
105.083,21.322,2
105.083,21.322,2
105.083,21.322,2
105.083,21.322,2

第3世代
f1,f2,time_count
113.926,11.5601,2
104.578,21.8995,2
104.578,21.8995,2
105.76,19.5461,2
110.093,14.5899,2
112.765,11.563,2
106.893,18.7442,3
112.434,12.4046,3
111.396,13.0972,2
105.588,20.7445,2
111.219,14.3003,2
109.434,15.8353,3
109.522,15.2425,2
105.083,21.322,2
104.871,21.563,2
111.901,12.5197,2
108.459,17.1964,3
109.045,16.2796,3
108.601,16.7844,3
107.888,17.6029,3
109.075,16.2474,3
107.883,18.0519,3
106.893,18.7442,3
107.462,18.602,2
105.588,20.7445,2
111.292,13.7142,3
111.901,12.5197,2
109.522,15.2425,2
111.287,13.7185,3
107.719,18.3033,2
111.219,14.3003,2
108.095,17.3619,3
107.462,18.602,2
108.585,16.8119,3
105.083,21.322,2
107.785,18.2955,2
108.095,17.3619,3
105.083,21.322,2
105.083,21.322,2
105.083,21.322,2
105.083,21.322,2
105.083,21.322,2
105.083,21.322,2
105.083,21.322,2
109.522,15.2425,2
109.522,15.2425,2
107.462,18.602,2
111.901,12.5197,2

第4世代
f1,f2,time_count
113.926,11.5601,2
104.073,22.477,2
110.891,13.6747,2
107.393,18.1709,3
112.765,11.563,2
106.492,18.7075,2
110.093,14.5899,2
110.585,14.5129,3
106.265,18.9686,2
105.694,19.6179,2
113.926,11.5601,2
109.522,15.2425,2
105.76,19.5461,2
111.396,13.0972,2
111.608,12.8575,2
112.26,12.1097,2
104.578,21.8995,2
105.588,20.7445,2
107.883,18.0519,3
112.406,11.9422,2
108.459,17.1964,3
108.601,16.7844,3
109.045,16.2796,3
107.888,17.6029,3
111.901,12.5197,2
111.901,12.5197,2
105.588,20.7445,2
109.434,15.8353,3
104.724,21.732,2
109.522,15.2425,2
105.083,21.322,2
108.095,17.3619,3
105.083,21.322,2
105.588,20.7445,2
108.57,16.8248,3
109.07,16.2474,3
109.267,16.0284,3
104.871,21.563,2
105.078,21.3255,2
111.396,13.0972,2
108.095,17.3619,3
109.282,16.0028,3
109.434,15.8353,3
104.866,21.568,2
104.578,21.8995,2
109.522,15.2425,2
108.585,16.8119,3
109.045,16.2796,3
108.601,16.7844,3
105.083,21.322,2
109.522,15.2425,2
109.522,15.2425,2
