第0世代
f1,f2,time_count
114.967,11.5658,2
105.083,21.322,2
109.527,16.2381,2
108.585,17.8067,3
113.098,12.1549,2
113.621,12.0446,3

第1世代
f1,f2,time_count
122.886,11.5607,4
105.083,21.322,2
105.083,21.322,2
107.654,18.3797,2
116.159,11.5624,2
111.906,13.5158,2
110.719,14.8772,2
109.272,16.0242,3
108.58,16.8119,3
113.093,12.1578,2
109.522,15.2425,2
114.967,11.5658,2
113.621,12.0446,3
105.083,21.322,2
108.336,17.6006,2
108.341,17.5972,2
113.098,12.1549,2

第2世代
f1,f2,time_count
122.499,11.5607,3
104.154,22.3846,2
115.477,11.5624,2
107.144,17.9625,2
106.467,19.7388,2
106.27,19.9629,2
111.401,14.0956,2
105.083,21.322,2
112.434,12.4046,3
109.522,15.2425,2
108.58,16.8119,3
105.083,21.322,2
113.621,12.0446,3
111.906,13.5158,2
114.716,11.5778,5
109.272,16.0242,3
109.085,16.2344,3
110.719,14.8772,2
110.719,14.8772,2
108.336,17.6006,2
108.341,17.5972,2
111.906,13.5158,2
113.093,12.1578,2
113.098,12.1549,2
114.967,11.5658,2
114.967,11.5658,2
108.341,17.5972,2
105.083,21.322,2
114.967,11.5658,2
114.967,11.5658,2

第3世代
f1,f2,time_count
104.073,31.1211,2
114.108,11.5601,2
104.154,22.3846,2
106.467,19.7388,2
107.144,17.9625,2
109.017,15.82,2
104.659,21.8071,2
105.765,20.5404,2
110.714,14.8778,2
109.522,15.2425,2
107.144,17.9625,2
108.336,17.6006,2
112.434,12.4046,3
111.906,13.5158,2
105.083,21.322,2
111.29,14.2237,2
113.621,12.0446,3
108.727,16.6401,3
110.719,14.8772,2
111.906,13.5158,2
111.401,14.0956,2
106.27,19.9629,2
109.522,15.2425,2
104.154,22.3846,2
113.093,12.1578,2
112.434,12.4046,3
113.78,11.5615,2
105.083,21.322,2
108.341,17.5963,2
108.58,16.8119,3
113.098,12.1549,2
105.962,20.3163,2
105.957,20.3206,2
108.58,16.8119,3
111.401,14.0956,2
111.401,14.0956,2
108.336,17.6006,2
113.098,12.1549,2
110.719,14.8772,2
105.083,21.322,2
105.083,21.322,2
105.083,21.322,2
105.083,21.322,2
111.906,13.5158,2
107.144,17.9625,2
111.401,14.0956,2
110.719,14.8772,2
110.719,14.8772,2

第4世代
f1,f2,time_count
104.073,31.1211,2
114.108,11.5601,2
104.149,22.3881,2
112.977,11.5658,2
105.02,20.8823,3
106.353,19.36,3
106.997,18.13,2
108.336,17.6006,2
110.714,14.8778,2
109.522,15.2425,2
107.144,17.9625,2
105.765,20.5404,2
111.038,13.6728,2
111.651,13.3028,3
112.151,12.731,3
108.727,16.6401,3
113.78,11.5615,2
109.522,15.2425,2
104.578,21.8995,2
111.797,13.1367,3
109.017,15.966,2
112.434,12.4046,3
104.154,22.3846,2
110.964,14.0919,3
110.896,14.6731,2
108.58,16.8119,3
108.341,17.5963,2
109.017,15.82,2
106.27,19.9629,2
104.659,21.8071,2
112.434,12.4046,3
106.27,19.9629,2
104.659,21.8071,2
113.78,11.5615,2
105.962,20.3163,2
105.957,20.3206,2
109.017,15.82,2
110.719,14.8749,2
112.434,12.4046,3
108.58,16.8119,3
107.144,17.9625,2
105.962,20.3163,2
104.654,21.8106,2
108.341,17.5963,2
105.957,20.3206,2
104.154,22.3846,2
110.714,14.8778,2
104.659,21.8071,2
113.78,11.5615,2
112.434,12.4046,3
113.78,11.5615,2
104.154,22.3846,2
104.154,22.3846,2
104.154,22.3846,2
107.144,17.9625,2
