第0世代
f1,f2,time_count
119.797,11.563,3
104.735,21.7182,2
110.503,20.7312,2
111.871,13.5625,2
116.035,11.5645,3
113.563,11.5658,2
119.07,11.5634,3
112.707,12.9268,3
112.666,13.1547,3

第1世代
f1,f2,time_count
131.156,11.5607,3
104.735,21.7182,2
105.921,19.36,2
111.689,12.7694,2
119.797,11.563,3
113.563,11.5658,2
117.878,11.5634,3
116.035,11.5645,3
116.035,11.5645,3

第2世代
f1,f2,time_count
131.156,11.5607,3
104.235,22.2922,2
118.601,11.563,3
131.156,11.5607,3
109.997,15.705,2
107.898,17.6011,3
111.474,14.5156,3
104.735,21.7182,2
105.921,19.36,2
106.426,18.7826,2
113.505,11.5685,3
111.689,12.7694,2
111.689,12.7694,2
113.563,11.5658,2
116.035,11.5645,3
105.921,19.36,2
117.878,11.5634,3
116.035,11.5645,3
117.878,11.5634,3
111.689,12.7694,2
111.689,12.7694,2
116.035,11.5645,3
105.921,19.36,2
117.878,11.5634,3

第3世代
f1,f2,time_count
117.424,11.5601,3
104.235,22.2922,2
110.282,14.873,3
105.373,20.4886,3
111.184,13.3469,2
117.01,11.5615,3
113.51,11.5634,3
107.898,17.6011,3
107.618,18.4207,2
109.149,15.6711,2
108.977,16.8705,2
104.735,21.7182,2
112.53,12.2985,3
105.921,19.36,2
109.085,16.242,3
106.426,18.7826,2
112.553,11.7819,2
111.689,12.7694,2
106.426,18.7826,2
105.921,19.36,2
113.058,11.5702,2
104.735,21.7182,2
111.689,12.7694,2
111.689,12.7694,2
113.505,11.5685,3
104.735,21.7182,2
106.426,18.7826,2
105.921,19.36,2
105.921,19.36,2
105.921,19.36,2
111.689,12.7694,2
111.689,12.7694,2
111.689,12.7694,2

第4世代
f1,f2,time_count
104.235,22.2922,2
104.235,22.2922,2
117.424,11.5601,3
117.01,11.5615,3
113.51,11.5634,3
105.373,20.4886,3
111.038,13.51,2
110.282,14.873,3
105.24,21.1407,2
112.194,12.1876,2
108.762,16.6136,3
110.131,15.0486,3
105.921,19.36,2
109.164,15.6569,2
107.618,18.4207,2
108.482,17.4375,2
107.8,18.2131,2
111.689,12.7694,2
104.735,21.7182,2
111.184,13.3469,2
104.735,21.7182,2
106.426,18.7826,2
106.426,18.7826,2
107.898,17.6011,3
112.553,11.7819,2
109.085,16.242,3
108.472,17.448,2
112.553,11.7819,2
109.085,16.242,3
107.904,17.593,3
109.149,15.6711,2
111.689,12.7694,2
105.921,19.36,2
106.426,18.7826,2
113.058,11.5702,2
105.921,19.36,2
111.689,12.7694,2
113.058,11.5702,2
113.505,11.5685,3
107.618,18.4207,2
117.424,11.5601,3
110.277,14.8811,3
111.184,13.3469,2
109.149,15.6711,2
113.505,11.5685,3
113.058,11.5702,2
105.921,19.36,2
106.426,18.7826,2
105.921,19.36,2
105.921,19.36,2
105.921,19.36,2
105.921,19.36,2
105.921,19.36,2
113.058,11.5702,2
113.058,11.5702,2
104.735,21.7182,2
104.735,21.7182,2
104.735,21.7182,2
105.921,19.36,2
