第0世代
f1,f2,time_count
114.967,11.5658,2
105.083,21.322,2
109.527,16.2381,2
108.585,17.8067,3
113.098,12.1549,2
113.621,12.0446,3

第1世代
f1,f2,time_count
113.78,11.5615,2
104.586,33.0542,1
108.341,17.5972,2
105.078,21.3255,2
105.406,20.9505,2
109.522,15.2425,2
111.247,14.7646,3
112.472,11.8699,2
111.901,12.5197,2
111.901,12.5197,2
105.083,21.322,2

第2世代
f1,f2,time_count
116.634,11.5607,2
104.219,22.3095,2
108.58,16.8119,3
106.27,19.9629,2
111.247,14.7646,3
111.901,12.5197,2
107.712,18.8071,3
113.78,11.5615,2
107.252,19.3331,3
109.522,15.2425,2
110.714,14.8778,2
108.341,17.5972,2
105.406,20.9505,2
105.078,21.3255,2
113.404,11.5722,3
109.522,15.2425,2
112.472,11.8699,2
108.341,17.5972,2
105.083,21.322,2
105.406,20.9505,2
112.434,12.4046,3
111.901,12.5197,2
111.247,14.7646,3
112.434,12.4039,3
112.472,11.8699,2
113.775,11.5658,2
105.083,21.322,2
105.078,21.3255,2
112.472,11.8699,2
109.522,15.2425,2
109.522,15.2425,2
111.901,12.5197,2
111.901,12.5197,2

第3世代
f1,f2,time_count
104.214,22.313,2
114.285,11.5601,2
111.79,13.6506,2
108.767,16.5981,3
104.219,22.3095,2
105.078,21.3255,2
108.189,18.7595,4
111.247,14.7646,3
106.416,19.7955,2
109.522,15.2425,2
107.252,19.3331,3
108.336,17.6006,2
113.116,11.6254,3
109.522,15.2425,2
110.714,14.8778,2
111.901,12.5197,2
109.522,15.2425,2
105.911,20.373,2
112.048,12.355,2
105.765,20.5404,2
108.341,17.5963,2
108.58,16.8164,3
107.252,19.3331,3
107.712,18.8071,3
112.472,11.8699,2
112.472,11.8699,2
106.27,19.9629,2
105.406,20.9505,2
105.083,21.322,2
105.406,20.9505,2
111.247,14.7646,3
110.714,14.8778,2
107.712,18.8071,3
113.78,11.5615,2
108.58,16.8119,3
113.616,11.5638,3
110.714,14.8778,2
113.404,11.5722,3
106.27,19.9629,2
111.967,12.4474,2
113.404,11.5722,3
113.78,11.5615,2
111.901,12.5197,2
111.901,12.5197,2
108.336,17.6006,2
104.219,22.3095,2
105.078,21.3255,2
105.083,21.322,2
108.58,16.8119,3
109.522,15.2425,2
111.901,12.5197,2
111.901,12.5197,2
105.078,21.3255,2
105.078,21.3255,2
111.247,14.7646,3
105.406,20.9505,2
105.406,20.9505,2
111.247,14.7646,3
109.522,15.2425,2
109.522,15.2425,2
107.252,19.3331,3
112.472,11.8699,2
112.472,11.8699,2
107.712,18.8071,3
109.522,15.2425,2

第4世代
f1,f2,time_count
104.214,22.313,2
114.285,11.5601,2
104.214,22.313,2
107.252,18.3297,3
111.396,13.0972,2
110.959,14.0902,3
109.522,15.2425,2
106.265,18.9674,2
109.045,16.2796,3
110.459,14.6694,3
112.911,11.563,2
107.149,18.9572,2
106.055,19.695,3
108.336,17.6006,2
112.048,12.355,2
104.573,21.9002,2
105.765,20.5404,2
104.724,21.732,2
110.56,14.548,3
108.341,17.5963,2
108.58,16.8164,3
112.472,11.8699,2
113.78,11.5615,2
105.406,20.9505,2
104.219,22.3095,2
108.336,17.6006,2
105.962,20.3156,2
105.224,21.158,2
111.901,12.5197,2
108.898,16.4471,3
109.522,15.2425,2
113.78,11.5615,2
114.285,11.5601,2
111.901,12.5197,2
109.522,15.2425,2
112.472,11.8699,2
108.762,16.6016,3
105.078,21.3255,2
108.58,16.8119,3
105.078,21.3255,2
105.911,20.373,2
