第0世代
f1,f2,time_count
119.797,11.563,3
104.735,21.7182,2
110.503,20.7312,2
111.871,13.5625,2
116.035,11.5645,3
113.563,11.5658,2
119.07,11.5634,3
112.707,12.9268,3
112.666,13.1547,3

第1世代
f1,f2,time_count
114.76,11.5624,2
104.735,21.7182,2
110.434,17.1653,1
106.505,18.204,1
111.871,13.5625,2
105.416,19.9375,2
112.538,11.7921,2
113.563,11.5658,2
105.24,21.1407,2

第2世代
f1,f2,time_count
119.797,11.5601,3
104.735,21.7182,2
104.735,21.7182,2
110.209,15.4594,2
107.697,17.8381,1
105.416,19.9375,2
114.76,11.5624,2
111.856,13.5727,2
106.505,18.204,1
112.381,12.9772,2
112.538,11.7921,2
105.24,21.1407,2
112.53,12.2985,3
106.505,18.204,1
111.871,13.5625,2
105.24,21.1407,2
113.563,11.5658,2
113.563,11.5658,2
114.76,11.5624,2
113.563,11.5658,2

第3世代
f1,f2,time_count
118.785,11.5601,2
104.23,22.2957,2
109.777,15.4531,3
114.578,11.5615,2
110.679,13.92,2
108.805,16.0626,2
107.795,17.2175,2
111.25,13.2795,2
106.432,19.7773,2
112.194,12.1996,2
105.416,19.9375,2
107.01,17.6265,1
106.505,18.204,1
113.043,11.563,2
105.24,21.1407,2
114.255,11.5624,2
105.24,21.1407,2
104.735,21.7182,2
104.735,21.7182,2
112.538,11.7921,2
112.538,11.7921,2
106.505,18.204,1
106.505,18.204,1
106.505,18.204,1
106.505,18.204,1
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
104.735,21.7182,2

第4世代
f1,f2,time_count
118.28,11.5601,2
104.229,22.2957,2
114.578,11.5615,2
109.242,15.0722,1
110.679,13.9244,2
112.194,12.1996,2
108.805,16.0626,2
107.697,16.839,1
105.921,19.36,2
106,18.7815,1
105.416,19.9375,2
108.884,15.4831,1
107.697,16.839,1
107.01,17.6265,1
111.689,12.7771,2
105.24,21.1407,2
111.038,13.5144,2
104.735,21.7182,2
107.01,17.6265,1
105.416,19.9375,2
106.505,18.204,1
104.805,21.6396,2
114.255,11.5624,2
113.043,11.563,2
111.543,12.9325,2
105.24,21.1496,2
110.679,13.92,2
108.805,16.0626,2
113.043,11.563,2
112.538,11.7921,2
106.505,18.204,1
111.25,13.2795,2
112.538,11.7921,2
111.25,13.2795,2
106.505,18.204,1
112.538,11.7921,2
114.255,11.5624,2
105.24,21.1407,2
104.735,21.7182,2
105.24,21.1407,2
105.24,21.1407,2
106.505,18.204,1
114.255,11.5624,2
104.735,21.7182,2
104.735,21.7182,2
106.505,18.204,1
112.538,11.7921,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
105.416,19.9375,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
105.24,21.1407,2
112.538,11.7921,2

第5世代
f1,f2,time_count
