第0世代
f1,f2,time_count
133.57,11.5601,3
104.088,22.4649,2
110.832,19.2239,5
124.81,11.5615,2
106.644,19.5409,2
111.078,14.4649,2
116.03,12.7258,3
117.134,11.563,2
112.616,13.2015,3
111.144,14.3931,2
112.676,13.1276,3
116.974,11.5638,3

第1世代
f1,f2,time_count
131.191,11.5601,3
104.088,22.4649,2
109.204,16.6149,2
118.325,11.5615,2
106.644,19.5409,2
107.113,18.9971,2
104.442,22.062,2
113.517,11.6768,2
111.073,14.4678,2
116.578,11.5624,4
112.616,13.2015,3
111.144,14.3931,2
112.676,13.1276,3
112.676,13.1276,3
111.078,14.4649,2

第2世代
f1,f2,time_count
131.191,11.5601,3
104.083,22.4695,2
104.083,22.4695,2
118.325,11.5615,2
105.452,20.9045,2
109.204,16.6149,2
110.896,14.6784,2
107.538,18.5103,2
108.3,16.639,2
106.644,19.5409,2
111.424,13.5615,3
113.517,11.6768,2
104.654,21.8132,2
115.209,11.5671,2
116.578,11.5624,4
113.232,12.4936,3
111.144,14.3931,2
104.442,22.062,2
113.121,12.624,3
112.616,13.2015,3
107.113,18.9971,2
106.644,19.5409,2
112.676,13.1276,3
107.113,18.9971,2
104.088,22.4649,2
111.073,14.4678,2
111.078,14.4649,2
112.616,13.2015,3
112.676,13.1276,3
112.676,13.1276,3

第3世代
f1,f2,time_count
104.083,22.4695,2
104.083,22.4695,2
114.644,11.5601,2
109.704,16.042,2
112.765,11.5648,2
107.618,18.4196,2
110.684,14.9134,2
108.3,16.639,2
104.654,21.8132,2
105.27,20.1114,2
111.768,12.1847,1
105.27,20.1114,2
114.419,11.5634,3
111.424,13.5615,3
112.26,12.1097,2
106.644,19.5409,2
108.805,16.0615,2
111.401,14.1009,2
106.856,19.2983,2
107.538,18.5103,2
107.113,18.9971,2
108.512,16.4039,2
110.896,14.6784,2
106.644,19.5409,2
104.088,22.4649,2
104.442,22.062,2
108.724,16.1521,2
107.113,18.9971,2
111.144,14.3931,2
111.419,13.5652,3
104.654,21.8132,2
104.442,22.062,2
108.3,16.639,2
111.073,14.4678,2
106.644,19.5409,2
107.538,18.5103,2
111.078,14.4649,2
111.144,14.3931,2
104.088,22.4649,2
111.419,13.5652,3
111.078,14.4649,2
107.113,18.9971,2
107.113,18.9971,2
111.419,13.5652,3

第4世代
f1,f2,time_count
114.644,11.5601,2
104.083,22.4695,2
108.123,17.8421,2
104.947,21.482,2
113.962,11.5615,2
106.346,18.8721,2
105.27,20.1114,2
111.424,13.5615,3
111.768,12.1847,1
112.26,12.1097,2
110.232,14.9261,3
109.982,15.7192,2
107.538,18.5103,2
108.871,15.9939,2
105.775,19.5339,2
108.3,16.639,2
110.581,14.54,1
106.28,18.9564,2
112.765,11.5648,2
105.628,19.7039,2
107.618,18.4196,2
112.765,11.5648,2
110.063,15.632,2
111.401,14.1009,2
104.149,22.3907,2
104.659,21.8093,2
104.442,22.062,2
111.073,14.4678,2
111.768,12.1847,1
111.144,14.3931,2
111.419,13.5652,3
108.724,16.1521,2
108.512,16.4039,2
104.447,22.057,2
108.512,16.4039,2
108.3,16.639,2
105.27,20.1114,2
105.27,20.1114,2
111.401,14.1009,2
108.805,16.0615,2
104.654,21.8132,2
104.654,21.8132,2
108.724,16.1521,2
107.618,18.4196,2
107.538,18.5103,2
111.078,14.4649,2
111.144,14.3931,2
104.088,22.4649,2
104.442,22.062,2
104.088,22.4649,2
111.419,13.5652,3
111.078,14.4649,2
104.083,22.4695,2
104.083,22.4695,2
104.654,21.8132,2
111.419,13.5652,3
104.088,22.4649,2
104.088,22.4649,2
111.419,13.5652,3
111.419,13.5652,3
111.144,14.3931,2
111.144,14.3931,2
107.538,18.5103,2
104.654,21.8132,2
105.27,20.1114,2
108.3,16.639,2
107.618,18.4196,2
111.419,13.5652,3
107.538,18.5103,2
111.419,13.5652,3

第5世代
f1,f2,time_count
114.139,11.5601,2
104.083,22.4695,2
104.083,22.4695,2
111.768,12.1847,1
110.679,13.919,2
106.346,18.8721,2
111.424,13.5615,3
105.159,21.2357,2
107.538,18.5103,2
108.123,17.8421,2
109.522,15.2397,2
109.31,15.484,2
110.232,14.9261,3
108.3,16.639,2
113.962,11.5615,2
112.765,11.5648,2
106.28,18.9564,2
111.419,13.5652,3
105.775,19.5339,2
