Accumulated Time [min],Battery [%],Work Count [times]
16.1175,72.2954,6
16.1192,72.2925,6
16.1209,72.2897,6
16.1225,72.2868,6
16.1242,72.2839,6
16.1259,72.281,6
16.1275,72.2783,6
16.1292,72.2754,6
16.1309,72.2725,6
16.1325,72.2697,6
16.1342,72.2668,6
16.1359,72.2639,6
16.1375,72.261,6
16.1392,72.2582,6
16.1409,72.2554,6
16.1425,72.2526,6
16.1442,72.2497,6
16.1459,72.2468,6
16.1475,72.2439,6
16.1492,72.2411,6
16.1509,72.2382,6
16.1525,72.2353,6
16.1542,72.2324,6
16.1559,72.2295,6
16.1575,72.2267,6
16.1592,72.2238,6
16.1609,72.2209,6
16.1625,72.218,6
16.1642,72.2152,6
16.1658,72.2123,6
16.1675,72.2096,6
16.1692,72.2067,6
16.1709,72.2038,6
16.1725,72.2009,6
16.1742,72.1981,6
16.1758,72.1952,6
16.1775,72.1925,6
16.1792,72.1896,6
16.1809,72.1867,6
16.1825,72.1838,6
16.1842,72.1809,6
16.1859,72.1781,6
16.1875,72.1752,6
16.1892,72.1725,6
16.1909,72.1696,6
16.1925,72.1668,6
16.1942,72.164,6
16.1959,72.1611,6
16.1975,72.1582,6
16.1992,72.1553,6
16.2008,72.1525,6
16.2025,72.1496,6
16.2042,72.1467,6
16.2059,72.1438,6
16.2075,72.141,6
16.2092,72.1381,6
16.2109,72.1352,6
16.2125,72.1323,6
16.2142,72.1295,6
16.2159,72.1266,6
16.2175,72.1237,6
16.2192,72.1208,6
16.2208,72.118,6
16.2225,72.1151,6
16.2242,72.1122,6
16.2259,72.1093,6
16.2275,72.1065,6
16.2292,72.1036,6
16.2309,72.1007,6
16.2325,72.0978,6
16.2342,72.095,6
16.2358,72.0921,6
16.2375,72.0892,6
16.2392,72.0863,6
16.2409,72.0835,6
16.2425,72.0806,6
16.2442,72.0777,6
16.2459,72.075,6
16.2475,72.0721,6
16.2492,72.0692,6
16.2509,72.0663,6
16.2525,72.0635,6
16.2542,72.0606,6
16.2558,72.0577,6
16.2575,72.0548,6
16.2592,72.052,6
16.2609,72.0491,6
16.2625,72.0462,6
16.2642,72.0433,6
16.2659,72.0405,6
16.2675,72.0376,6
16.2692,72.0347,6
16.2709,72.0318,6
16.2725,72.0289,6
16.2742,72.0261,6
16.2759,72.0232,6
16.2775,72.0203,6
16.2792,72.0174,6
16.2809,72.0146,6
16.2825,72.0117,6
16.2842,72.0088,6
16.2859,72.0059,6
16.2875,72.0031,6
16.2892,72.0002,6
16.2909,71.9975,6
16.2925,71.9946,6
16.2942,71.9917,6
16.2959,71.9888,6
16.2975,71.986,6
16.2992,71.9831,6
16.3009,71.9802,6
16.3025,71.9773,6
16.3042,71.9744,6
16.3059,71.9716,6
16.3075,71.9688,6
16.3092,71.966,6
16.3109,71.9631,6
16.3125,71.9602,6
16.3142,71.9573,6
16.3159,71.9545,6
16.3175,71.9516,6
16.3192,71.9487,6
16.3209,71.946,6
16.3225,71.9431,6
16.3242,71.9402,6
16.3259,71.9375,6
16.3275,71.9346,6
16.3292,71.9317,6
16.3309,71.9289,6
16.3325,71.926,6
16.3342,71.9233,6
16.3359,71.9204,6
16.3375,71.9175,6
16.3392,71.9146,6
16.3408,71.9118,6
16.3425,71.9089,6
16.3442,71.906,6
16.3459,71.9031,6
16.3475,71.9003,6
16.3492,71.8974,6
16.3509,71.8945,6
16.3525,71.8916,6
16.3542,71.8887,6
16.3558,71.8859,6
16.3575,71.883,6
16.3592,71.8801,6
16.3609,71.8772,6
16.3625,71.8744,6
16.3642,71.8715,6
16.3659,71.8686,6
16.3675,71.8657,6
16.3692,71.8629,6
16.3709,71.86,6
16.3725,71.8571,6
16.3742,71.8542,6
16.3759,71.8514,6
16.3775,71.8485,6
16.3792,71.8456,6
16.3808,71.8427,6
16.3825,71.84,6
16.3842,71.8371,6
16.3859,71.8344,6
16.3875,71.8315,6
16.3892,71.8286,6
16.3909,71.8258,6
16.3925,71.8229,6
16.3942,71.82,6
16.3958,71.8171,6
16.3975,71.8143,6
16.3992,71.8115,6
16.4009,71.8087,6
16.4025,71.8058,6
16.4042,71.8029,6
16.4059,71.8,6
16.4075,71.7971,6
16.4092,71.7943,6
16.4109,71.7914,6
16.4125,71.7885,6
16.4142,71.7856,6
16.4158,71.7828,6
16.4175,71.7799,6
16.4192,71.777,6
16.4209,71.7741,6
16.4225,71.7713,6
16.4242,71.7684,6
16.4259,71.7655,6
16.4275,71.7626,6
16.4292,71.7598,6
16.4309,71.7569,6
16.4325,71.754,6
16.4342,71.7511,6
16.4359,71.7483,6
16.4375,71.7454,6
16.4392,71.7425,6
16.4408,71.7398,6
16.4425,71.7369,6
16.4442,71.734,6
17.4446,70.043,6
17.4446,70.0401,6
17.4446,70.0372,6
17.4446,70.0343,6
17.4446,70.0315,6
17.4446,70.0286,6
17.4446,70.0259,6
17.4446,70.023,6
17.4446,70.0201,6
17.4446,70.0172,6
17.4459,70.0145,6
17.4475,70.0116,6
17.4492,70.0088,6
17.4508,70.0059,6
17.4525,70.003,6
17.4542,70.0001,6
17.4559,69.9974,6
17.4575,69.9945,6
17.4592,69.9916,6
17.4609,69.9888,6
17.4625,69.9859,6
17.4642,69.983,6
17.4659,69.9801,6
17.4675,69.9773,6
17.4692,69.9744,6
17.4709,69.9715,6
17.4725,69.9686,6
17.4742,69.9658,6
17.4759,69.9629,6
17.4775,69.9601,6
17.4792,69.9573,6
17.4808,69.9544,6
17.4825,69.9515,6
17.4842,69.9486,6
17.4859,69.9458,6
17.4875,69.9429,6
17.4892,69.9402,6
17.4909,69.9373,6
17.4925,69.9344,6
17.4942,69.9315,6
17.4959,69.9287,6
17.4975,69.9258,6
17.4992,69.923,6
17.5009,69.9202,6
17.5025,69.9173,6
17.5042,69.9144,6
17.5059,69.9115,6
17.5075,69.9087,6
17.5092,69.9058,6
17.5109,69.9029,6
17.5125,69.9,6
17.5142,69.8972,6
17.5159,69.8943,6
17.5175,69.8914,6
17.5192,69.8885,6
17.5209,69.8858,6
17.5225,69.8829,6
17.5242,69.8801,6
17.5259,69.8772,6
17.5275,69.8743,6
17.5292,69.8714,6
17.5308,69.8685,6
17.5325,69.8657,6
17.5342,69.8628,6
17.5359,69.8599,6
17.5375,69.8572,6
17.5392,69.8543,6
17.5409,69.8514,6
17.5425,69.8486,6
17.5442,69.8457,6
17.5459,69.8428,6
17.5475,69.8399,6
17.5492,69.8372,6
17.5509,69.8343,6
17.5525,69.8315,6
17.5542,69.8286,6
17.5559,69.8257,6
17.5575,69.8228,6
17.5592,69.8199,6
17.5609,69.8171,6
17.5625,69.8143,6
17.5642,69.8115,6
17.5659,69.8086,6
17.5675,69.8059,6
17.5692,69.803,6
17.5709,69.8001,6
17.5725,69.7972,6
17.5742,69.7945,6
17.5758,69.7916,6
17.5775,69.7887,6
17.5792,69.786,6
17.5809,69.7831,6
17.5825,69.7803,6
17.5842,69.7774,6
17.5858,69.7745,6
17.5875,69.7716,6
17.5892,69.7688,6
17.5909,69.7659,6
17.5925,69.763,6
17.5942,69.7601,6
17.5958,69.7572,6
17.5975,69.7544,6
17.5992,69.7515,6
17.6009,69.7486,6
17.6025,69.7457,6
17.6042,69.7429,6
17.6059,69.74,6
17.6075,69.7371,6
17.6092,69.7342,6
17.6109,69.7315,6
17.6125,69.7286,6
17.6142,69.7258,6
17.6159,69.7229,6
17.6175,69.72,6
17.6192,69.7171,6
17.6208,69.7143,6
17.6225,69.7114,6
17.6242,69.7085,6
17.6259,69.7056,6
17.6275,69.7029,6
17.6292,69.7002,6
17.6309,69.6973,6
17.6325,69.6944,6
17.6342,69.6917,6
17.6359,69.6888,6
17.6375,69.6859,6
17.6392,69.6832,6
17.6409,69.6805,6
17.6425,69.6776,6
17.6442,69.6749,6
17.6459,69.672,6
17.6475,69.6691,6
17.6492,69.6662,6
17.6509,69.6634,6
17.6525,69.6605,6
17.6542,69.6576,6
17.6559,69.6547,6
17.6575,69.6518,6
17.6592,69.649,6
17.6609,69.6461,6
17.6625,69.6432,6
17.6642,69.6403,6
17.6659,69.6375,6
17.6675,69.6346,6
17.6692,69.6317,6
17.6709,69.6288,6
17.6725,69.626,6
17.6742,69.6231,6
17.6759,69.6202,6
17.6775,69.6173,6
17.6792,69.6146,6
17.6809,69.6119,6
17.6825,69.609,6
17.6842,69.6061,6
17.6859,69.6032,6
17.6875,69.6004,6
17.6892,69.5975,6
17.6909,69.5946,6
17.6925,69.5917,6
17.6942,69.5889,6
17.6959,69.586,6
17.6975,69.5831,6
17.6992,69.5802,6
17.7008,69.5774,6
17.7025,69.5745,6
17.7042,69.5716,6
17.7058,69.5687,6
17.7075,69.5659,6
17.7092,69.563,6
17.7109,69.5602,6
17.7125,69.5574,6
17.7142,69.5545,6
17.7159,69.5516,6
17.7175,69.5487,6
17.7192,69.5459,6
17.7209,69.5431,6
17.7225,69.5403,6
17.7242,69.5374,6
17.7259,69.5345,6
17.7275,69.5316,6
17.7292,69.5288,6
17.7309,69.5259,6
17.7325,69.523,6
17.7342,69.5201,6
17.7359,69.5173,6
17.7375,69.5144,6
17.7392,69.5116,6
17.7409,69.5089,6
17.7425,69.506,6
17.7442,69.5032,6
17.7459,69.5003,6
17.7475,69.4974,6
17.7492,69.4945,6
17.7509,69.4918,6
17.7525,69.4889,6
17.7542,69.486,6
17.7559,69.4832,6
17.7575,69.4803,6
17.7592,69.4774,6
17.7609,69.4747,6
17.7625,69.4718,6
17.7642,69.4691,6
17.7659,69.4663,6
17.7675,69.4633,6
17.7692,69.4605,6
17.7709,69.4576,6
17.7725,69.4547,6
17.7742,69.4518,6
17.7759,69.449,6
17.7775,69.4461,6
17.7792,69.4432,6
17.7809,69.4403,6
17.7825,69.4376,6
17.7842,69.4347,6
17.7859,69.4318,6
17.7875,69.429,6
17.7892,69.4261,6
17.7909,69.4232,6
17.7925,69.4202,6
17.7942,69.4173,6
17.7958,69.4144,6
17.7975,69.4116,6
17.7992,69.4087,6
17.8008,69.4058,6
17.8025,69.4029,6
17.8042,69.4001,6
17.8058,69.3972,6
17.8075,69.3943,6
17.8092,69.3914,6
17.8109,69.3886,6
18.8109,67.6989,7
18.8109,67.6962,7
18.8109,67.6933,7
18.8109,67.6905,7
18.8109,67.6876,7
18.8109,67.6847,7
18.8109,67.6818,7
18.8109,67.679,7
18.8109,67.6761,7
18.8109,67.6732,7
18.8125,67.6703,7
18.8142,67.6674,7
18.8159,67.6646,7
18.8175,67.6617,7
18.8192,67.6588,7
18.8209,67.6559,7
18.8225,67.6531,7
18.8242,67.6502,7
18.8258,67.6476,7
18.8275,67.6447,7
18.8292,67.6419,7
18.8309,67.639,7
18.8325,67.6361,7
18.8342,67.6334,7
18.8358,67.6305,7
18.8375,67.6276,7
18.8392,67.6249,7
18.8409,67.6222,7
18.8425,67.6196,7
18.8442,67.6167,7
18.8459,67.6137,7
18.8475,67.6108,7
18.8492,67.6079,7
18.8509,67.605,7
18.8525,67.6022,7
18.8542,67.5993,7
18.8559,67.5964,7
18.8575,67.5934,7
18.8592,67.5905,7
18.8608,67.5876,7
18.8625,67.5848,7
18.8642,67.582,7
18.8659,67.579,7
18.8675,67.5763,7
18.8692,67.5736,7
18.8708,67.5707,7
18.8725,67.5678,7
18.8742,67.5649,7
18.8759,67.5622,7
18.8775,67.5595,7
18.8792,67.5566,7
18.8809,67.5537,7
18.8825,67.5508,7
18.8842,67.548,7
18.8859,67.5451,7
18.8875,67.5422,7
18.8892,67.5393,7
18.8909,67.5365,7
18.8925,67.5336,7
18.8942,67.5307,7
18.8959,67.5278,7
18.8975,67.5249,7
18.8992,67.5221,7
18.9009,67.5192,7
18.9025,67.5163,7
18.9042,67.5134,7
18.9059,67.5106,7
18.9075,67.5077,7
18.9092,67.5048,7
18.9109,67.5019,7
18.9125,67.4991,7
18.9142,67.4962,7
18.9159,67.4933,7
18.9175,67.4904,7
18.9192,67.4876,7
18.9209,67.4847,7
18.9225,67.482,7
18.9242,67.4791,7
18.9258,67.4762,7
18.9275,67.4733,7
18.9292,67.4705,7
18.9309,67.4676,7
18.9325,67.4647,7
18.9342,67.4618,7
18.9359,67.4589,7
18.9375,67.4561,7
18.9392,67.4532,7
18.9409,67.4503,7
18.9425,67.4474,7
18.9442,67.4446,7
18.9459,67.4417,7
18.9475,67.4388,7
18.9492,67.4361,7
18.9509,67.4332,7
18.9525,67.4303,7
18.9542,67.4275,7
18.9559,67.4246,7
18.9575,67.4217,7
18.9592,67.4188,7
18.9609,67.4162,7
18.9625,67.4134,7
18.9642,67.4105,7
18.9658,67.4076,7
18.9675,67.4047,7
18.9692,67.402,7
18.9709,67.3991,7
18.9725,67.3962,7
18.9742,67.3934,7
18.9759,67.3905,7
18.9775,67.3878,7
18.9792,67.385,7
18.9808,67.3822,7
18.9825,67.3793,7
18.9842,67.3765,7
18.9858,67.3737,7
18.9875,67.3709,7
18.9892,67.3681,7
18.9909,67.3652,7
18.9925,67.3623,7
18.9942,67.3594,7
18.9958,67.3567,7
18.9975,67.3538,7
18.9992,67.3511,7
19.0008,67.3482,7
19.0025,67.3454,7
19.0042,67.3425,7
19.0058,67.3396,7
19.0075,67.3367,7
19.0092,67.3338,7
19.0109,67.331,7
19.0125,67.3281,7
19.0142,67.3252,7
19.0159,67.3223,7
19.0175,67.3195,7
19.0192,67.3166,7
19.0208,67.3139,7
19.0225,67.311,7
19.0242,67.3081,7
19.0259,67.3052,7
19.0275,67.3024,7
19.0292,67.2995,7
19.0309,67.2966,7
19.0325,67.2937,7
19.0342,67.2908,7
19.0358,67.288,7
19.0375,67.2851,7
19.0392,67.2822,7
19.0409,67.2793,7
19.0425,67.2765,7
19.0442,67.2737,7
19.0459,67.2709,7
19.0475,67.268,7
19.0492,67.2651,7
19.0509,67.2622,7
19.0525,67.2594,7
19.0542,67.2566,7
19.0558,67.2537,7
19.0575,67.2509,7
19.0592,67.2483,7
19.0609,67.2454,7
19.0625,67.2425,7
19.0642,67.2397,7
19.0659,67.2368,7
19.0675,67.2339,7
19.0692,67.231,7
19.0709,67.2283,7
19.0725,67.2254,7
19.0742,67.2225,7
19.0758,67.2197,7
19.0775,67.2169,7
19.0792,67.2141,7
19.0809,67.2112,7
19.0825,67.2083,7
19.0842,67.2054,7
19.0858,67.2026,7
19.0875,67.1997,7
19.0892,67.1968,7
19.0908,67.1939,7
19.0925,67.1911,7
19.0942,67.1882,7
19.0958,67.1854,7
19.0975,67.1826,7
19.0992,67.1797,7
19.1009,67.1771,7
19.1025,67.1742,7
19.1042,67.1714,7
19.1059,67.1685,7
19.1075,67.1656,7
19.1092,67.1629,7
19.1109,67.1601,7
19.1125,67.1573,7
19.1142,67.1544,7
19.1159,67.1515,7
19.1175,67.1486,7
19.1192,67.1458,7
19.1208,67.1429,7
19.1225,67.14,7
19.1242,67.1371,7
19.1259,67.1343,7
19.1275,67.1314,7
19.1292,67.1285,7
19.1309,67.1256,7
19.1325,67.1227,7
19.1342,67.1199,7
19.1359,67.117,7
19.1375,67.1141,7
19.1392,67.1112,7
19.1409,67.1084,7
19.1425,67.1055,7
19.1442,67.1026,7
19.1458,67.0997,7
19.1475,67.0969,7
19.1492,67.094,7
19.1509,67.0911,7
19.1525,67.0882,7
19.1542,67.0854,7
19.1559,67.0825,7
19.1575,67.0796,7
19.1592,67.0767,7
19.1609,67.0739,7
19.1625,67.071,7
19.1642,67.0681,7
19.1659,67.0652,7
19.1675,67.0624,7
19.1692,67.0595,7
19.1709,67.0566,7
19.1725,67.0537,7
19.1742,67.0508,7
19.1758,67.048,7
19.1775,67.0451,7
19.1792,67.0422,7
20.1801,65.3507,7
20.1801,65.3479,7
20.1801,65.345,7
20.1801,65.3421,7
20.1801,65.3392,7
20.1801,65.3365,7
20.1801,65.3336,7
20.1801,65.3308,7
20.1801,65.328,7
20.1801,65.3251,7
20.1809,65.3223,7
20.1825,65.3194,7
20.1842,65.3167,7
20.1859,65.3138,7
20.1875,65.3109,7
20.1892,65.308,7
20.1909,65.3052,7
20.1925,65.3023,7
20.1942,65.2996,7
20.1958,65.2967,7
20.1975,65.2938,7
20.1992,65.2909,7
20.2009,65.288,7
20.2025,65.2852,7
20.2042,65.2823,7
20.2058,65.2794,7
20.2075,65.2765,7
20.2092,65.2737,7
20.2109,65.2708,7
20.2125,65.2679,7
20.2142,65.265,7
20.2158,65.2623,7
20.2175,65.2594,7
20.2192,65.2566,7
20.2208,65.2537,7
20.2225,65.2508,7
20.2242,65.2479,7
20.2259,65.245,7
20.2275,65.2422,7
20.2292,65.2393,7
20.2309,65.2366,7
20.2325,65.2337,7
20.2342,65.2308,7
20.2358,65.2279,7
20.2375,65.2251,7
20.2392,65.2222,7
20.2409,65.2193,7
20.2425,65.2164,7
20.2442,65.2136,7
20.2458,65.2107,7
20.2475,65.2078,7
20.2492,65.2049,7
20.2509,65.2021,7
20.2525,65.1993,7
20.2542,65.1964,7
20.2559,65.1936,7
20.2575,65.1907,7
20.2592,65.1878,7
20.2609,65.1849,7
20.2625,65.1821,7
20.2642,65.1792,7
20.2659,65.1763,7
20.2675,65.1734,7
20.2692,65.1706,7
20.2709,65.1677,7
20.2725,65.1648,7
20.2742,65.1619,7
20.2759,65.1591,7
20.2775,65.1562,7
20.2792,65.1535,7
20.2808,65.1507,7
20.2825,65.1478,7
20.2842,65.145,7
20.2859,65.1422,7
20.2875,65.1394,7
20.2892,65.1365,7
20.2909,65.1338,7
20.2925,65.1309,7
20.2942,65.128,7
20.2958,65.1251,7
20.2975,65.1223,7
20.2992,65.1194,7
20.3009,65.1165,7
20.3025,65.1136,7
20.3042,65.1107,7
20.3058,65.1079,7
20.3075,65.105,7
20.3092,65.1021,7
20.3109,65.0992,7
20.3125,65.0964,7
20.3142,65.0935,7
20.3159,65.0906,7
20.3175,65.0877,7
20.3192,65.0849,7
20.3209,65.082,7
20.3225,65.0791,7
20.3242,65.0762,7
20.3258,65.0734,7
20.3275,65.0705,7
20.3292,65.0677,7
20.3309,65.0649,7
20.3325,65.062,7
20.3342,65.0591,7
20.3359,65.0563,7
20.3375,65.0534,7
20.3392,65.0505,7
20.3409,65.0476,7
20.3425,65.0447,7
20.3442,65.0419,7
20.3459,65.039,7
20.3475,65.0361,7
20.3492,65.0332,7
20.3509,65.0304,7
20.3525,65.0275,7
20.3542,65.0246,7
20.3559,65.0217,7
20.3575,65.0189,7
20.3592,65.016,7
20.3609,65.0131,7
20.3625,65.0102,7
20.3642,65.0074,7
20.3659,65.0045,7
20.3675,65.0016,7
20.3692,64.9987,7
20.3709,64.9959,7
20.3725,64.9931,7
20.3742,64.9902,7
20.3759,64.9874,7
20.3775,64.9845,7
20.3792,64.9818,7
20.3809,64.9789,7
20.3825,64.976,7
20.3842,64.9733,7
20.3859,64.9705,7
20.3875,64.9677,7
20.3892,64.9648,7
20.3909,64.9619,7
20.3925,64.959,7
20.3942,64.9562,7
20.3959,64.9533,7
20.3975,64.9504,7
20.3992,64.9477,7
20.4009,64.9448,7
20.4025,64.9419,7
20.4042,64.9391,7
20.4059,64.9362,7
20.4075,64.9333,7
20.4092,64.9304,7
20.4109,64.9276,7
20.4125,64.9247,7
20.4142,64.9219,7
20.4159,64.9191,7
20.4175,64.9162,7
20.4192,64.9133,7
20.4208,64.9104,7
20.4225,64.9076,7
20.4242,64.9048,7
20.4259,64.902,7
20.4275,64.8991,7
20.4292,64.8962,7
20.4309,64.8933,7
20.4325,64.8904,7
20.4342,64.8876,7
20.4359,64.8847,7
20.4375,64.8818,7
20.4392,64.8789,7
20.4409,64.8761,7
20.4425,64.8732,7
20.4442,64.8703,7
20.4459,64.8676,7
20.4475,64.8647,7
20.4492,64.8618,7
20.4509,64.859,7
20.4525,64.8561,7
20.4542,64.8532,7
20.4558,64.8503,7
20.4575,64.8475,7
20.4592,64.8446,7
20.4609,64.8419,7
20.4625,64.839,7
20.4642,64.8361,7
20.4658,64.8332,7
20.4675,64.8305,7
20.4692,64.8276,7
20.4709,64.8247,7
20.4725,64.8219,7
20.4742,64.819,7
20.4759,64.8161,7
20.4775,64.8132,7
20.4792,64.8104,7
20.4809,64.8075,7
20.4825,64.8046,7
20.4842,64.8017,7
20.4859,64.7989,7
20.4875,64.796,7
20.4892,64.7931,7
20.4909,64.7902,7
20.4925,64.7873,7
20.4942,64.7845,7
20.4959,64.7816,7
20.4975,64.7787,7
20.4992,64.7758,7
20.5009,64.7731,7
20.5025,64.7702,7
20.5042,64.7674,7
20.5059,64.7645,7
20.5075,64.7616,7
20.5092,64.7587,7
20.5109,64.7559,7
20.5125,64.753,7
20.5142,64.7501,7
20.5159,64.7472,7
20.5175,64.7445,7
20.5192,64.7416,7
20.5209,64.7387,7
20.5225,64.7359,7
20.5242,64.733,7
20.5259,64.7301,7
20.5275,64.7274,7
20.5292,64.7245,7
20.5309,64.7216,7
20.5325,64.7188,7
20.5342,64.7159,7
20.5359,64.713,7
20.5375,64.7101,7
20.5392,64.7073,7
20.5409,64.7045,7
20.5425,64.7016,7
20.5442,64.6988,7
20.5458,64.6959,7
20.5475,64.693,7
20.5492,64.69,7
20.5509,64.6873,7
20.5525,64.6844,7
21.5537,62.9956,8
21.5537,62.9928,8
21.5537,62.9899,8
21.5537,62.987,8
21.5537,62.9841,8
21.5537,62.9813,8
21.5537,62.9784,8
21.5537,62.9755,8
21.5537,62.9726,8
21.5537,62.9698,8
21.5542,62.9669,8
21.5558,62.9641,8
21.5575,62.9614,8
21.5592,62.9585,8
21.5609,62.9557,8
21.5625,62.9528,8
21.5642,62.9499,8
21.5658,62.947,8
21.5675,62.9442,8
21.5692,62.9413,8
21.5709,62.9384,8
21.5725,62.9355,8
21.5742,62.9327,8
21.5758,62.9298,8
21.5775,62.9269,8
21.5792,62.924,8
21.5808,62.9212,8
21.5825,62.9183,8
21.5842,62.9154,8
21.5858,62.9125,8
21.5875,62.9097,8
21.5892,62.9068,8
21.5909,62.904,8
21.5925,62.901,8
21.5942,62.8981,8
21.5959,62.8953,8
21.5975,62.8924,8
21.5992,62.8895,8
21.6009,62.8866,8
21.6025,62.8838,8
21.6042,62.8809,8
21.6059,62.878,8
21.6075,62.8751,8
21.6092,62.8723,8
21.6109,62.8697,8
21.6125,62.8668,8
21.6142,62.8639,8
21.6159,62.861,8
21.6175,62.8582,8
21.6192,62.8553,8
21.6208,62.8524,8
21.6225,62.8495,8
21.6242,62.8467,8
21.6259,62.8438,8
21.6275,62.8409,8
21.6292,62.838,8
21.6309,62.8352,8
21.6325,62.8323,8
21.6342,62.8294,8
21.6359,62.8265,8
21.6375,62.8237,8
21.6392,62.8208,8
21.6409,62.8179,8
21.6425,62.815,8
21.6442,62.8122,8
21.6459,62.8093,8
21.6475,62.8064,8
21.6492,62.8035,8
21.6509,62.8007,8
21.6525,62.7978,8
21.6542,62.7949,8
21.6558,62.792,8
21.6575,62.7892,8
21.6592,62.7863,8
21.6608,62.7834,8
21.6625,62.7805,8
21.6642,62.7778,8
21.6659,62.7749,8
21.6675,62.772,8
21.6692,62.7692,8
21.6709,62.7663,8
21.6725,62.7634,8
21.6742,62.7605,8
21.6758,62.7577,8
21.6775,62.7548,8
21.6792,62.7519,8
21.6808,62.749,8
21.6825,62.7462,8
21.6842,62.7433,8
21.6859,62.7404,8
21.6875,62.7375,8
21.6892,62.7346,8
21.6909,62.7318,8
21.6925,62.7289,8
21.6942,62.726,8
21.6959,62.7231,8
21.6975,62.7203,8
21.6992,62.7174,8
21.7008,62.7145,8
21.7025,62.7116,8
21.7042,62.7088,8
21.7058,62.7059,8
21.7075,62.703,8
21.7092,62.7001,8
21.7108,62.6973,8
21.7125,62.6944,8
21.7142,62.6915,8
21.7158,62.6888,8
21.7175,62.6859,8
21.7192,62.683,8
21.7208,62.6801,8
21.7225,62.6773,8
21.7242,62.6744,8
21.7259,62.6715,8
21.7275,62.6686,8
21.7292,62.6658,8
21.7309,62.6629,8
21.7325,62.66,8
21.7342,62.6571,8
21.7358,62.6543,8
21.7375,62.6514,8
21.7392,62.6487,8
21.7409,62.6459,8
21.7425,62.6431,8
21.7442,62.6402,8
21.7458,62.6373,8
21.7475,62.6344,8
21.7492,62.6315,8
21.7509,62.6287,8
21.7525,62.6258,8
21.7542,62.6229,8
21.7559,62.62,8
21.7575,62.6173,8
21.7592,62.6144,8
21.7609,62.6116,8
21.7625,62.6087,8
21.7642,62.6058,8
21.7659,62.6029,8
21.7675,62.6001,8
21.7692,62.5972,8
21.7709,62.5943,8
21.7725,62.5914,8
21.7742,62.5886,8
21.7759,62.5857,8
21.7775,62.5829,8
21.7792,62.5801,8
21.7808,62.5772,8
21.7825,62.5743,8
21.7842,62.5716,8
21.7859,62.5687,8
21.7875,62.5658,8
21.7892,62.563,8
21.7909,62.5601,8
21.7925,62.5574,8
21.7942,62.5545,8
21.7958,62.5516,8
21.7975,62.5487,8
21.7992,62.546,8
21.8008,62.5431,8
21.8025,62.5402,8
21.8042,62.5374,8
21.8058,62.5345,8
21.8075,62.5316,8
21.8092,62.5287,8
21.8109,62.5259,8
21.8125,62.5231,8
21.8142,62.5202,8
21.8159,62.5175,8
21.8175,62.5146,8
21.8192,62.5118,8
21.8208,62.5087,8
21.8225,62.5059,8
21.8242,62.5031,8
21.8258,62.5003,8
21.8275,62.4974,8
21.8292,62.4945,8
21.8309,62.4916,8
21.8325,62.4888,8
21.8342,62.4859,8
21.8358,62.483,8
21.8375,62.4803,8
21.8392,62.4774,8
21.8409,62.4745,8
21.8425,62.4716,8
21.8442,62.4688,8
21.8458,62.4659,8
21.8475,62.463,8
21.8492,62.4601,8
21.8509,62.4573,8
21.8525,62.4544,8
21.8542,62.4515,8
21.8558,62.4486,8
21.8575,62.4458,8
21.8592,62.4429,8
21.8608,62.44,8
21.8625,62.4371,8
21.8642,62.4343,8
21.8658,62.4314,8
21.8675,62.4285,8
21.8692,62.4256,8
21.8708,62.4228,8
21.8725,62.4199,8
21.8742,62.4171,8
21.8758,62.4143,8
21.8775,62.4114,8
21.8792,62.4085,8
21.8808,62.4056,8
21.8825,62.4028,8
21.8842,62.3999,8
21.8858,62.397,8
21.8875,62.3941,8
21.8892,62.3914,8
21.8909,62.3885,8
21.8925,62.3857,8
21.8942,62.3828,8
21.8958,62.3799,8
21.8975,62.377,8
21.8992,62.3742,8
21.9008,62.3713,8
21.9025,62.3684,8
21.9042,62.3655,8
21.9059,62.3626,8
21.9075,62.3599,8
21.9092,62.3572,8
21.9109,62.3545,8
21.9125,62.3516,8
21.9142,62.3487,8
21.9158,62.3458,8
21.9175,62.3431,8
21.9192,62.3402,8
21.9208,62.3373,8
22.9212,60.6457,8
22.9212,60.643,8
22.9212,60.6401,8
22.9212,60.6372,8
22.9212,60.6344,8
22.9212,60.6315,8
22.9212,60.6286,8
22.9212,60.6257,8
22.9212,60.6229,8
22.9212,60.62,8
22.9225,60.6171,8
22.9242,60.6142,8
22.9258,60.6113,8
22.9275,60.6085,8
22.9292,60.6056,8
22.9309,60.6027,8
22.9325,60.5998,8
22.9342,60.597,8
22.9359,60.5941,8
22.9375,60.5914,8
22.9392,60.5885,8
22.9409,60.5856,8
22.9425,60.5827,8
22.9442,60.5799,8
22.9459,60.577,8
22.9475,60.5741,8
22.9492,60.5712,8
22.9508,60.5684,8
22.9525,60.5655,8
22.9542,60.5626,8
22.9559,60.5597,8
22.9575,60.5569,8
22.9592,60.554,8
22.9609,60.5512,8
22.9625,60.5484,8
22.9642,60.5455,8
22.9659,60.5428,8
22.9675,60.5399,8
22.9692,60.5372,8
22.9709,60.5343,8
22.9725,60.5314,8
22.9742,60.5285,8
22.9759,60.5256,8
22.9775,60.5229,8
22.9792,60.52,8
22.9809,60.5173,8
22.9825,60.5144,8
22.9842,60.5116,8
22.9859,60.5087,8
22.9875,60.5058,8
22.9892,60.5029,8
