第0世代
f1,f2
107.29,17.791
116.871,6.8328
115.876,7.9631
111.768,12.1847
119.191,4.66522
113.27,10.9544
120.315,4.04807
108.055,16.1569
107.874,16.6381
112.553,11.7795
113.058,11.5671
113.628,10.5435
116.235,7.55768
119.338,4.57343
120.378,3.30439
114.719,9.29188
115.437,8.67437
112.341,12.0125
112.194,12.18
106.864,17.793
120.383,3.30407
120.962,3.14874
116.74,6.9753
114.426,9.63106
116.512,7.24123
119.952,4.30944
115.144,8.80515
113.351,10.8557
113.563,10.6318
113.015,11.7364
119.805,4.47691
116.527,7.21812
114.199,9.88716
114.214,9.87355
114.932,9.05019
114.426,9.63648
114.785,9.22024
116.073,7.74465
120.103,4.13599
115.224,8.71503
116.088,7.72752
114.932,9.05075
119.81,4.47493
120.128,4.04956
113.05,11.7007
120.967,3.14864

第10世代
f1,f2
124.052,0
104.308,20.4434
122.909,0.578168
109.571,14.4245
106.182,18.3001
117.603,5.99503
119.411,3.92025
122.535,0.844029
105.677,18.8776
109.066,15.002
110.076,13.847
118.108,5.41568
121.79,1.20035
120.151,3.57446
104.843,20.103
105.495,19.359
105.025,19.6219
121.212,2.43092
118.613,4.83818
113.987,10.1303
110.369,13.507
106.717,17.9597
108.561,15.5794
115.583,8.30315
106.864,17.793
110.757,13.3397
107.55,16.7344
107.874,16.6381
108.884,15.4831
111.379,12.3521
110.874,12.9296
108.202,15.9901
111.263,12.7622
107.222,17.3822
118.467,5.20517
117.245,6.4032
115.876,7.9631
111.768,12.1847
113.27,10.9544
108.055,16.1569
107.369,17.2156
112.553,11.7795
113.058,11.5671
119.338,4.57343
120.972,3.11792
113.628,10.5435
121.767,1.72038
116.235,7.55261
121.343,2.20532
115.437,8.67437
114.719,9.29188
112.341,12.0125
119.186,4.66544
112.194,12.18
120.383,3.30407
120.962,3.14874
116.74,6.9753
114.426,9.63106
115.144,8.80515
117.098,6.57067
116.512,7.24123
113.351,10.8557
113.563,10.6318
113.015,11.7364
121.57,1.94532
120.378,3.30439
116.527,7.21812
116.952,6.73833
114.199,9.88716
114.214,9.87355
114.932,9.05019
114.426,9.63648
114.785,9.22024
116.871,6.8328
116.073,7.74465
115.224,8.71503
121.585,1.92445
116.088,7.72752
114.932,9.05075
119.191,4.66522
113.05,11.7007
120.967,3.14864

第11世代
f1,f2
124.052,0
104.015,20.7769
120.275,2.93312
117.603,5.99503
120.151,3.57064
119.411,3.92025
122.535,0.844029
109.571,14.4245
122.909,0.578168
110.076,13.847
121.79,1.20035
112.846,11.4344
106.182,18.3001
104.813,19.8659
121.126,2.44755
118.108,5.41568
104.308,20.4434
118.613,4.83818
110.369,13.507
108.561,15.5794
106.717,17.9597
115.583,8.30315
113.27,10.9544
112.553,11.7795
110.757,13.3397
108.884,15.4831
107.697,16.5676
106.864,17.793
105.677,18.8776
111.379,12.3521
109.389,14.9056
110.874,12.9296
107.222,17.3822
111.263,12.7622
106,18.7815
109.066,15.002
108.055,16.1569
108.202,15.9901
117.245,6.4032
115.876,7.9631
111.768,12.1847
107.55,16.7344
105.495,19.359
107.369,17.2156
119.323,4.52075
121.767,1.72038
116.235,7.55261
105.025,19.6219
121.343,2.20532
113.628,10.5435
113.921,10.214
115.437,8.67437
114.719,9.29188
118.467,5.20517
119.186,4.66532
112.341,12.0125
112.194,12.18
105.348,19.5255
122.904,0.578424
114.426,9.63106
115.144,8.80515
116.512,7.24123
104.162,20.6101
113.351,10.8557
113.987,10.1303
116.74,6.9753
113.563,10.6318
118.255,5.24821
121.57,1.94532
116.952,6.73833
114.199,9.88716
121.212,2.43092
114.932,9.05019
116.593,7.15002
114.785,9.22024
114.361,9.70069
116.871,6.8328
116.073,7.74465
115.224,8.71503
121.585,1.92445
116.088,7.72752
114.214,9.87355
117.098,6.57067
114.932,9.05075
117.098,6.57421
119.191,4.66522
116.527,7.21812
114.426,9.63648

第12世代
f1,f2
124.052,0
104.015,20.7769
120.275,2.93312
106.687,17.7226
107.192,17.1451
119.77,3.51046
122.535,0.844029
106.182,18.3001
109.571,14.4245
122.909,0.578168
110.076,13.847
121.79,1.20035
112.846,11.4344
121.126,2.44755
118.972,4.42817
118.613,4.83818
118.108,5.41568
110.369,13.507
108.561,15.5794
115.583,8.30315
117.603,5.99383
113.27,10.9544
112.553,11.7795
108.884,15.4831
110.757,13.3397
107.697,16.5676
105.677,18.8776
107.55,16.7344
110.874,12.9296
111.379,12.3521
109.389,14.9056
106,18.7815
108.202,15.9901
108.055,16.1569
109.066,15.002
104.667,20.0326
111.263,12.7622
104.308,20.4434
119.411,3.92025
117.245,6.39762
115.876,7.9631
111.768,12.1847
105.495,19.359
119.265,4.08772
121.767,1.72038
116.235,7.55261
105.025,19.6219
121.343,2.20532
113.628,10.5435
113.921,10.214
115.437,8.67437
114.719,9.29017
104.813,19.8659
118.467,5.20517
117.603,5.99503
112.341,12.0125
112.194,12.18
105.348,19.5255
122.904,0.578424
114.426,9.63106
115.144,8.80515
116.512,7.24123
104.162,20.6101
113.351,10.8557
113.987,10.1303
116.74,6.9753
113.563,10.6318
121.57,1.94532
116.952,6.73833
114.199,9.88716
121.212,2.43092
114.932,9.05019
116.593,7.15002
114.785,9.22024
114.361,9.70069
116.871,6.8328
116.073,7.74465
118.255,5.2431
115.224,8.71503
121.585,1.92445
116.088,7.72752
114.214,9.87355
117.098,6.57067
118.174,5.34018
114.932,9.05075
117.098,6.57421
116.527,7.21812
114.426,9.63648

第13世代
f1,f2
124.052,0
104.015,20.7769
106.687,17.7226
120.275,2.93312
107.192,17.1451
119.77,3.51046
122.535,0.844029
106.182,18.3001
109.571,14.4245
122.909,0.578168
110.076,13.847
121.79,1.20035
112.846,11.4344
121.03,2.635
110.369,13.507
108.561,15.5794
115.583,8.30315
113.27,10.9544
108.884,15.4831
105.495,19.359
105.677,18.8776
110.757,13.3397
107.697,16.5676
107.55,16.7344
109.389,14.9056
111.379,12.3521
110.874,12.9296
104.308,20.4434
109.066,15.002
108.202,15.9901
108.055,16.1569
104.667,20.0326
106,18.7815
