第0世代
f1,f2
146.107,33.3477
138.634,35.5828
130.598,39.2745
133.546,38.5695
143.177,34.6296
130.395,40.9744
138.036,37.1735
144.145,34.489
135.937,37.9833
135.286,37.9977
138.307,35.8321
143.402,34.5797
149.037,32.8686
128.17,69.2926
128.401,51.6162
136.382,38.0759
131.925,40.2218
128.561,47.2981
144.593,34.5569
140.846,36.1783
138.28,37.3256
129.037,42.5756
130.4,40.9803
143.062,35.8716
143.877,35.1837
144.467,35.0311
160.986,33.6216
128.568,50.5445
129.196,43.8214
153.452,34.2503
141.498,36.2134
132.448,42.8576
138.314,37.5838
148.403,34.714
132.779,40.9721
144.868,35.9917
137.379,38.6297
136.943,39.3757
147.72,35.4344
135.722,40.3968
145.498,35.4725
135.991,40.3794
151.631,34.7555
129.025,52.1257
146.026,35.6094
130.086,44.8191
129.855,50.28
141.525,36.6996
133.137,43.6479
139.05,37.6415
134.069,41.0483
137.082,39.4364
136.106,40.4734
158.513,35.6017
129.136,54.6582
146.194,35.8178
131.054,49.5485
142.917,37.3154
131.258,46.3963
133.792,43.7539
141.321,38.0124
139.046,39.7001
134.626,41.3082
129.978,51.8289
129.227,52.2478
132.663,45.184
136.404,40.9796
137.779,40.2044
132.622,45.3395
137.019,40.6194
149.288,37.0536
129.256,52.8431
141.559,39.4342
131.237,49.8504
138.712,40.8807
135.029,41.4732
144.553,37.8631
148.068,37.3948
133.355,46.6667
134.096,43.8962
131.442,47.2843
133.935,44.2879
145.041,37.769
132.039,46.8345
147.816,37.7796
129.511,53.4451
133.023,48.2365
131.699,53.2515
138.765,40.895
145.148,38.6132
143.023,39.6287
135.14,42.0464
134.957,43.9369
138.395,41.9697
133.961,46.1913
134.079,45.9346
143.498,39.5832
152.053,37.8043
130.927,62.825
138.796,41.4052
131.239,55.82
132.872,54.904
136.173,42.5715
134.243,49.1868
143.469,40.8807
134.84,46.4267
150.621,38.7753
147.385,39.555
144.998,40.4926
146.408,39.7408
134.726,48.5289
152.02,38.4912
134.726,48.5289
158.009,38.799
131.348,79.1327
132.619,65.5741
150.026,40.8859
134.911,49.0297
133.422,57.0588
146.679,41.4629
133.107,58.2244
135.002,46.806
138.892,45.5831
143.816,41.5003
140.098,43.1254
141.903,41.6709
139.132,44.0794
141.246,41.9912
152.661,41.8031
133.473,63.423
134.218,57.6031
135.238,48.9049
144.908,41.9586
135.615,47.043
139.455,44.7583
134.087,61.1687
141.255,43.0771
143.089,42.7681
139.746,44.5779
144.512,42.0443
145.688,42.5715
133.518,91.9315
135.019,64.6519
139.989,48.3501
135.729,48.4427
142.125,43.9278
135.469,50.5354
140.336,45.6095
141.335,44.2226
149.685,43.5637
135.524,89.0278
135.746,50.1268
147.145,44.1552
138.323,48.7708
144.412,44.5608
141.042,47.657
136.259,48.8706
149.501,43.7862
141.431,46.8402
143.136,46.1946
143.596,44.7393
143.219,45.8212
135.829,49.7868
135.746,50.1268
151.978,43.6195
135.865,50.284
143.188,47.4482
146.635,44.729
139.703,49.1882
138.606,49.3666
144.254,45.8328
144.734,45.8166
158.602,43.7464
135.913,60.9976
136.005,50.6439
148.332,44.9248
145.395,46.2228
139.379,49.8245
144.447,48.1819
141.091,49.4071
143.113,49.3483
143.357,48.4535
155.317,45.5196
136.086,66.2369
141.792,50.0222
136.289,57.4355
136.232,62.6055
136.541,50.916
150.195,46.9096
146.112,47.2798
136.403,53.1346
152.284,46.8569
144.673,48.5289
154.496,45.6285
145.29,48.4204
156.31,46.603
136.729,55.9922
147.631,47.4037
136.849,51.3847
154.969,46.8451
141.896,50.6591
145.098,49.9137
147.123,49.3436
138.241,51.1521
158.014,47.1234
137.034,77.9271
137.186,55.2856
137.481,51.3952
146.12,51.1259
150.924,47.4839
137.211,54.3392
149.075,49.0147
147.748,49.9614
149.87,47.9159
146.984,50.0272
149.242,48.1373
147.118,50.0205
161.579,47.2174
137.271,55.5686
147.858,51.1864
151.431,47.5266
149.627,48.2069
137.549,51.9195
141.649,51.4101
139.226,51.7285
153.844,47.7587
137.439,57.6969
149.892,49.4953
145.793,51.6341
138.316,54.4956
144.114,52.2518
137.976,57.2915
139.904,52.3991
139.822,52.7972
151.183,48.5508
151.665,47.7731
158.44,47.877
138.167,59.1678
148.884,51.7506
142.627,52.9826
153.416,48.4257
139.976,54.4421
138.374,56.5006
152.927,50.1065
141.242,53.225
150.882,50.1268
150.766,51.641
139.532,55.8086
138.581,56.2199
160.59,49.089
138.291,67.3973
138.806,61.2406
151.769,52.3737
144.416,53.2939
157.582,49.7709
153.65,50.7594
142.596,56.4138
140.475,58.5692
139.312,58.7644
143.091,55.6608
143.74,53.819
152.462,50.8712
165.629,50.5795
139.02,63.4203
160.72,52.9628
139.342,59.9597
157.248,53.3944
142.117,58.7644
143.002,56.9228
149.095,53.5023
143.985,55.1272
145.026,53.8192
148.856,53.522
152.121,53.7643
139.497,60.4728
145.179,56.3903
142.711,59.3836
146.551,54.0172
151.823,54.0114
144.663,58.6916
146.129,55.4163
146.201,54.63
143.458,58.8229
143.68,58.7532
155.05,54.0272
139.743,70.3814
140.102,62.0332
148.131,54.0882
142.945,59.9531
140.326,61.6855
146.508,57.1775
145.433,58.6097
146.921,54.3253
145.614,57.9737
151.173,54.3229
140.016,79.8894
140.525,68.2154
142.507,61.7518
146.762,57.2533
147.81,54.3964
145.848,59.9046
147.645,55.1061
144.527,60.8017
143.895,61.7341
144.308,61.3055
154.448,54.3879
141.483,75.025
142.637,64.856
146.467,61.7868
143.115,63.6947
149.921,55.3317
154.072,54.6586
148.159,56.6139
147.358,58.3312
146.875,60.3439
149.883,56.5411
155.607,55.5756
142.393,82.1515
143.178,66.2503
145.861,63.7046
148.957,57.6804
152.6,56.5672
152.02,57.4777
143.923,65.7542
148.666,60.8063
147.094,62.0389
147.984,61.0179
147.15,61.8066
159.94,56.2614
143.323,66.8101
149.367,59.4211
148.702,64.9502
155.208,59.3325
157.483,58.0272
145.759,65.8754
144.098,65.9332
162.898,56.8761
143.444,69.0174
159.73,58.5383
154.401,59.651
147.89,67.229
150.216,61.1126
149.92,62.8697
152.463,59.8579
162.8,57.8404
149.405,65.5747
149.763,65.146
146.479,68.6608
146.469,68.925
165.211,57.5769
143.669,98.5972
144.683,71.041
156.912,59.9192
162.977,58.7244
150.256,61.3204
149.847,67.6843
154.038,60.5229
146.534,68.7313
164.375,58.9172
146.037,88.0658
154.343,60.8722
146.788,79.0867
148.603,70.8171
147.02,73.0766
150.31,67.6817
153.817,63.2325
151.481,63.6707
148.27,73.0087
150.504,65.6395
150.653,64.1903
160.298,61.6871
147.286,74.9214
152.022,69.3126
154.99,61.9537
148.937,71.1693
152.738,66.9408
148.55,73.3122
152.972,64.2477
154.589,63.6076
158.286,63.2791
147.927,81.0324
153.062,64.4836
156.871,63.3865
166.144,64.4493
149.274,94.2505
149.667,81.5597
153.075,71.6571
160.332,65.4055
154.569,66.275
