第0世代
f1,f2,first_soc,front
116.194,11.5601,100,0
time
44.52,80.0797
soc
60,62
f1,f2,first_soc,front
105.245,21.1394,100,0
time
30.92,49.4561
soc
66,78
f1,f2,first_soc,front
106.997,18.1272,100,0
time
45.88,65.9963
soc
54,65
f1,f2,first_soc,front
111.755,12.688,100,0
time
43.16,73.6029
soc
63,65
f1,f2,first_soc,front
115.356,11.5648,100,0
time
40.44,85.9498
soc
76,58
f1,f2,first_soc,front
109.126,17.2066,100,0
time
18.68,49.2395,69.1212
soc
76,59,66
f1,f2,first_soc,front
109.775,15.9593,100,0
time
30.92,74.5567
soc
78,54
f1,f2,first_soc,front
111.444,15.0113,100,0
time
47.24
soc
77
f1,f2,first_soc,front
111.608,13.6188,100,0
time
32.28,66.3027
soc
62,60
f1,f2,first_soc,front
111.505,14.4826,100,0
time
21.4,49.9084,80.0685
soc
78,80,66
f1,f2,first_soc,front
117.139,11.5601,100,1
time
44.52,67.8793
soc
52,78
f1,f2,first_soc,front
105.889,21.3637,100,1
time
47.24
soc
66
f1,f2,first_soc,front
112.028,15.3272,100,1
time
32.28,62.1435
soc
78,81
f1,f2,first_soc,front
110.876,20.0866,100,1
time
1,40.2349,51.45
soc
100,47,79
f1,f2,first_soc,front
113.762,13.1152,100,1
time
15.96,39.3609,76.5683
soc
80,66,54
f1,f2,first_soc,front
110.073,21.0025,100,1
time
15.96,58.0613
soc
81,63
f1,f2,first_soc,front
115.464,11.5671,100,1
time
35,57.7619,83.8778
soc
70,66,55
f1,f2,first_soc,front
126.646,11.5601,100,2
time
44.52,76.6599,98.8863
soc
64,56,63
f1,f2,first_soc,front
106.058,40.9489,100,2
time
52.68,60.4088
soc
15,49
f1,f2,first_soc,front
113.063,15.6083,100,2
time
37.72,93.072
soc
82,42
f1,f2,first_soc,front
112.308,21.3512,100,2
time
24.12,57.3789,69.5796
soc
84,74,80
f1,f2,first_soc,front
106.527,32.738,100,2
time
51.32,56.652
soc
18,57
f1,f2,first_soc,front
109.041,24.8876,100,2
time
14.6,57.5553,80.3865
soc
83,53,51
f1,f2,first_soc,front
116.727,11.872,100,2
time
32.28,56.3173,65.5093
soc
53,32,74
f1,f2,first_soc,front
107.635,28.4033,100,2
time
15.96,47.1829
soc
85,80
f1,f2,first_soc,front
119.371,11.5607,100,2
time
41.8,71.4456
soc
53,73
f1,f2,first_soc,front
118.896,11.5615,100,2
time
39.08,77.6922
soc
62,65
f1,f2,first_soc,front
128.118,11.5601,100,3
time
44.52,50.3181,63.1139,108.09
soc
28,37,70,58
f1,f2,first_soc,front
107.68,32.9009,100,3
time
2.36,56.2329
soc
100,57
f1,f2,first_soc,front
115.178,16.1564,100,3
time
1,34.7949,54.2285,71.4846,104.551
soc
100,70,70,70,34
f1,f2,first_soc,front
119.257,11.5818,100,3
time
18.68,47.7243,74.7164
soc
73,62,79
f1,f2,first_soc,front
121.055,11.5607,100,3
time
41.8,71.5611,97.478
soc
64,66,59
f1,f2,first_soc,front
108.29,30.5856,100,3
time
44.52,70.8336
soc
39,44
f1,f2,first_soc,front
114.888,20.3732,100,3
time
24.12,57.4565,79.8541
soc
64,53,68
f1,f2,first_soc,front
110.515,28.0769,100,3
time
1,53.8349
soc
100,65
f1,f2,first_soc,front
112.554,25.7805,100,3
time
2.36,54.8729
soc
100,69
f1,f2,first_soc,front
113.8,25.2801,100,3
time
9.16,55.3292
soc
90,72
f1,f2,first_soc,front
111.328,27.892,100,3
time
54.04
soc
65
f1,f2,first_soc,front
113.987,22.2228,100,3
time
26.84,66.7904
soc
67,60
f1,f2,first_soc,front
114.117,21.5013,100,3
time
28.2,40.4324,79.7404
soc
69,85,59
f1,f2,first_soc,front
120.01,11.5634,100,3
time
33.64,59.0243,92.2061
soc
56,66,64
f1,f2,first_soc,front
122.858,11.5638,100,4
time
43.16,66.3771,78.2501
soc
46,34,72
f1,f2,first_soc,front
109.876,38.6791,100,4
time
1,7.59489,62.9955
soc
100,100,53
f1,f2,first_soc,front
112.436,35.3528,100,4
time
11.88,59.5993,75.1651
soc
90,51,60
f1,f2,first_soc,front
113.178,26.7552,100,4
time
17.32,50.7553,69.9069
soc
86,80,81
f1,f2,first_soc,front
117.808,16.8822,100,4
time
24.12,71.8322,78.9673
soc
79,26,62
f1,f2,first_soc,front
119.856,12.8529,100,4
time
43.16,104.299
soc
78,41
f1,f2,first_soc,front
115.566,19.8638,100,4
time
14.6,44.6361,73.8127
soc
85,80,76
f1,f2,first_soc,front
114.442,21.614,100,4
time
1,32.0749,57.4449
soc
100,73,83
f1,f2,first_soc,front
121.204,11.5685,100,4
time
32.28,71.3532
soc
72,79
f1,f2,first_soc,front
120.116,11.5702,100,4
time
29.56,39.949,70.2646
soc
63,69,76
f1,f2,first_soc,front
115.038,20.8777,100,4
time
36.36,75.1583
soc
59,55
f1,f2,first_soc,front
114.462,21.5326,100,4
time
21.4,59.468
soc
70,68
f1,f2,first_soc,front
123.749,11.5658,100,5
time
37.72,57.4999,97.6107,115.637
soc
54,73,54,47
f1,f2,first_soc,front
113.066,46.2538,100,5
time
26.84,34.5003,59.3386
soc
65,90,86
f1,f2,first_soc,front
116.963,21.2047,100,5
time
29.56,36.9187,72.4227,92.1541
soc
57,86,66,51
f1,f2,first_soc,front
119.876,14.018,100,5
time
47.24,89.3344
soc
79,74
f1,f2,first_soc,front
113.686,33.2826,100,5
time
51.32,72.8928,93.8877
soc
34,34,35
f1,f2,first_soc,front
121.636,11.5702,100,5
time
29.56,58.6391,71.5879
soc
65,41,79
f1,f2,first_soc,front
114.821,22.8923,100,5
time
14.6,60.2753
soc
83,68
f1,f2,first_soc,front
114.169,26.7678,100,5
time
54.04,76.7868
soc
37,58
f1,f2,first_soc,front
113.8,29.3308,100,5
time
36.36,77.6835,89.356,103.179
soc
64,23,30,32
f1,f2,first_soc,front
128.734,11.5778,100,6
time
21.4,41.7484,68.0764,96.0878
soc
78,65,55,71
f1,f2,first_soc,front
115.179,30.1234,100,6
time
54.04,72.7464
soc
29,60
f1,f2,first_soc,front
120.247,14.2759,100,6
time
33.64,46.474,98.4344
soc
50,82,53
f1,f2,first_soc,front
115.776,23.4547,100,6
time
39.08,55.272
soc
58,87
f1,f2,first_soc,front
127.841,14.018,100,6
time
47.24,96.1344
soc
79,78
f1,f2,first_soc,front
132.27,12.4651,100,7
time
29.56,68.8193,74.7234,109.936
soc
69,25,73,78
f1,f2,first_soc,front
116.187,25.5,100,7
time
10.52,58.0667
soc
89,73
f1,f2,first_soc,front
120.417,17.9994,100,7
time
43.16,90.3504
soc
84,71
f1,f2,first_soc,front
123.754,17.9744,100,7
time
36.36,63.4629,84.3554,104.172
soc
52,38,36,47
f1,f2,first_soc,front
130.131,14.8084,100,7
time
25.48,58.2589,87.302
soc
74,61,82
f1,f2,first_soc,front
131.267,14.4695,100,7
time
1,36.1549,59.0746,105.506
soc
100,53,65,62
f1,f2,first_soc,front
134.889,14.2828,100,8
time
29.56,71.1498,90.1006
soc
79,44,82
f1,f2,first_soc,front
116.884,26.7678,100,8
time
54.04
soc
76
f1,f2,first_soc,front
125.036,18.0108,100,8
time
22.76,48.6146,69.6925
soc
65,47,84
f1,f2,first_soc,front
120.855,19.9461,100,8
time
1,52.4749,91.5324
soc
100,54,54
f1,f2,first_soc,front
132.737,15.1963,100,8
time
41.8,57.4197,110.688
soc
36,76,68
f1,f2,first_soc,front
121.56,19.1183,100,8
time
49.96,86.7419,91.6951
soc
53,31,60
f1,f2,first_soc,front
138.293,15.6312,100,9
time
36.36,71.5437,106.462
soc
68,71,83
f1,f2,first_soc,front
117.017,31.9242,100,9
time
48.6,64.6086
soc
25,66
f1,f2,first_soc,front
128.262,18.5335,100,9
time
15.96,40.0607,79.1418
soc
76,61,78
f1,f2,first_soc,front
132.927,17.9932,100,9
time
45.88,94.4375
soc
78,84
f1,f2,first_soc,front
121.694,26.7678,100,9
time
54.04,109.424
soc
72,47
f1,f2,first_soc,front
123.735,19.8026,100,9
time
48.6,110.747
soc
82,49
f1,f2,first_soc,front
117.222,27.9649,100,9
time
24.12,43.8169,90.1554
soc
72,69,42
f1,f2,first_soc,front
136.396,16.4085,100,9
time
26.84,62.8173,97.3047,112.809
soc
83,69,43,69
f1,f2,first_soc,front
121.957,21.6672,100,9
time
51.32,92.9793
soc
63,64
f1,f2,first_soc,front
119.351,27.147,100,9
time
54.04,104.723
soc
60,40
f1,f2,first_soc,front
122.244,21.1158,100,9
time
44.52,57.1181,88.2899,93.4654
soc
28,67,69,77
f1,f2,first_soc,front
144.503,17.0066,100,10
time
30.92,68.1066,82.7127,115.869
soc
76,61,78,84
f1,f2,first_soc,front
118.105,61.0941,100,10
time
2.36,23.5929,32.6124,94.0918
soc
100,83,95,32
f1,f2,first_soc,front
118.409,44.3341,100,10
time
10.52,56.0308,80.7139
soc
99,73,64
